z,E_LCDM,E_Flux,w_Flux,Omega_DE_Flux,zfit,H0_eff_curve
0.9874843554443054,1.7479202499868838,1.7464622788583835,-1.0010895940592788,0.22782810059357558,0.6918648310387986,67.3439939972722
0.9912390488110138,1.7517415794592566,1.7502855737828042,-1.0010770179697255,0.22683243002718714,0.6943053817271589,67.34395139441692
0.9949937421777221,1.7555690445231362,1.7541150172173814,-1.0010645411291792,0.22584176823085886,0.6967459324155194,67.34390880310771
0.9987484355444305,1.759402561640637,1.7579505251871868,-1.0010521623456314,0.22485603413346983,0.6991864831038799,67.34386849791751
1.0025031289111388,1.7632421008846773,1.7617920674498406,-1.0010398812777874,0.22387519070572204,0.7016270337922405,67.34382819272733
1.0062578222778473,1.767087649957636,1.7656396314326845,-1.0010276978569128,0.2228992153107485,0.7040675844806009,67.34378788753715
1.0100125156445556,1.770939277422899,1.7694932855802836,-1.0010156133187755,0.22192815045668224,0.7065081351689614,67.34374758234695
1.0137672090112642,1.7747969139787885,1.7733529602061533,-1.0010036266445383,0.2209619271647059,0.7089486858573217,67.34370948673043
1.0175219023779725,1.7786605232854735,1.7772186186583485,-1.000991737336662,0.2200005033853017,0.7113892365456822,67.34367141354612
1.0212765957446808,1.7825300932282844,1.7810902485600804,-1.0009799452796933,0.21904385664668324,0.7138297872340427,67.34363334036182
1.0250312891113893,1.786405685223851,1.7849679111962622,-1.0009682515476797,0.21809202308818879,0.7162703379224031,67.3435952671775
1.0287859824780976,1.7902872439770865,1.7888515509335354,-1.0009566552976026,0.21714494543020707,0.7187108886107636,67.34355930746182
1.032540675844806,1.7941747268419423,1.792741124818833,-1.0009451558797036,0.21620257682597518,0.7211514392991241,67.34352340221696
1.0362953692115144,1.7980681218853116,1.7966366206695148,-1.0009337531343052,0.2152648949892702,0.7235919899874845,67.34348749697212
1.0400500625782227,1.8019674834934627,1.8005380927298287,-1.000922447975349,0.21433192992264424,0.7260325406758449,67.34345159172726
1.043804755944931,1.805872770153148,1.8044454991894425,-1.000911239737008,0.2134036356546381,0.7284730913642053,67.34341770923747
1.0475594493116396,1.8097839330160543,1.8083587908998522,-1.0009001276219447,0.21247996075954415,0.7309136420525657,67.34338391147041
1.0513141426783479,1.813700960329127,1.812277955870714,-1.0008891114287852,0.21156088315526814,0.7333541927409262,67.34335011370335
1.0550688360450562,1.8176238995620224,1.8162030414217636,-1.0008781919137129,0.21064642693588484,0.7357947434292867,67.34331631593629
1.0588235294117647,1.8215527227634074,1.8201340193407578,-1.000867368588266,0.20973655704995797,0.7382352941176471,67.34328444850999
1.062578222778473,1.8254873749841185,1.8240708343867327,-1.0008566405127244,0.20883121770625854,0.7406758448060076,67.34325269402915
1.0663329161451816,1.8294278446495336,1.8280134747596741,-1.0008460074465688,0.20793038704358013,0.743116395494368,67.3432209395483
1.0700876095118899,1.8333741724238353,1.8319619809681604,-1.0008354699912454,0.2070340834718473,0.7455569461827285,67.34318918506747
1.0738423028785982,1.8373263437024643,1.835916338178211,-1.0008250278347135,0.2061422824752305,0.7479974968710889,67.34315927417364
1.0775969962453067,1.8412842975343278,1.839876485156728,-1.0008146799005626,0.20525492410535698,0.7504380475594493,67.34312950279451
1.081351689612015,1.8452480225215109,1.8438424102919482,-1.000804425911692,0.2043719867369719,0.7528785982478099,67.34309973141536
1.0851063829787233,1.849217552631293,1.8478141473919012,-1.000794266318449,0.20349348331594952,0.7553191489361702,67.34306996003623
