t,a,z,H,sigma,C_sigma_base,rho_m,rho_r,C_sigma,G_esc,G_leak,Sdot_struct,source_gated,throughput_raw,rho_DE_flux,Omega_DE_flux,w_flux
7.184357766535127e-05,0.0016916553101284403,590.1369733613606,8541.693146788986,4.999999999951181,0.9999999938522431,61970589.25348655,10989931.97061783,0.9749984088396781,0.025001591160321857,5.470686513958977e-14,4.031336052520917e-07,5.513894861234956e-22,5.17112403034976e-27,0.6301889999999999,8.637397101661716e-09,-1.0
7.199008108550088e-05,0.0016937714661075115,589.3984215167582,8524.888210262998,4.9999999999509885,0.999999993827972,61738605.78674211,10935112.620941382,0.974998402860312,0.02500159713968797,5.52567473544201e-14,4.0459918000668743e-07,5.5895657372382455e-22,5.252458778008398e-27,0.6301889999999999,8.67148411204316e-09,-1.0
7.213687329750026e-05,0.0016958902692665939,588.6607924004782,8508.117185667785,4.999999999950794,0.9999999938034771,61507490.73725029,10880566.718007626,0.9749983968584123,0.025001603141587725,5.5812156671733294e-14,4.060700840461152e-07,5.666275117974186e-22,5.335072266860878e-27,0.6301889999999999,8.705703905692902e-09,-1.0
7.228395485593897e-05,0.0016980117229171484,587.9240848596858,8491.380002199972,4.9999999999506,0.9999999937790941,61277240.85413893,10826292.897825098,0.9749983908340625,0.02500160916593752,5.6373148646812866e-14,4.0754633675499045e-07,5.744037256155758e-22,5.418984593173855e-27,0.6301889999999999,8.740056994431932e-09,-1.0
7.243132631645476e-05,0.001700135830374779,587.1882977429864,8474.676589210289,4.999999999950405,0.9999999937544874,61047852.898705244,10772289.803206103,0.9749983847870102,0.025001615212989825,5.693977939335218e-14,4.090279575884618e-07,5.8228666001863385e-22,5.504216168921596e-27,0.6301889999999999,8.77454389203835e-09,-1.0
7.25789882357349e-05,0.0017022625949592277,586.4534299004272,8458.006876203286,4.999999999950209,0.9999999937297689,60819323.644371435,10718556.083733048,0.9749983787172265,0.0250016212827735,5.751210558906518e-14,4.105149660724647e-07,5.90277779671742e-22,5.590787726743757e-27,0.6301889999999999,8.809165114254621e-09,-1.0
7.272694117151954e-05,0.0017043920199944,585.7194801834884,8441.370792836833,4.9999999999500115,0.9999999937049385,60591649.87663704,10665090.395724123,0.9749983726246263,0.025001627375373703,5.809018448136053e-14,4.120073818039902e-07,5.983785693434384e-22,5.678720324981681e-27,0.6301889999999999,8.843921178795401e-09,-1.0
7.287518568260251e-05,0.0017065241088083534,584.9864474450869,8424.768268921895,4.999999999949814,0.9999999936801082,60364828.39303549,10611891.402200155,0.9749983665091798,0.025001633490820185,5.867407389306399e-14,4.1350522445133424e-07,6.065905341788795e-22,5.768035352792557e-27,0.6301889999999999,8.878812605354745e-09,-1.0
7.302372232883375e-05,0.0017086588647333089,584.2543305395733,8408.199234422145,4.999999999949615,0.9999999936550541,60138856.003088556,10558957.772851018,0.9749983603706894,0.025001639629310568,5.926383222820284e-14,4.1500851375435956e-07,6.1491519998493885e-22,5.858754535345016e-27,0.6301889999999999,8.913839915613725e-09,-1.0
7.317255167112157e-05,0.0017107962911056596,583.5231283227276,8391.663619453577,4.9999999999494165,0.9999999936299999,59913729.52826089,10506288.184002252,0.9749983542091809,0.025001645790819094,5.985951847785e-14,4.1651726952476054e-07,6.233541135042911e-22,5.9508999390959145e-27,0.6301889999999999,8.949003633248069e-09,-1.0
7.332167427143404e-05,0.0017129363912659688,582.792839651761,8375.161354284226,4.999999999949216,0.9999999936047221,59689445.80191624,10453881.318582172,0.9749983480244558,0.02500165197554416,6.046119222602168e-14,4.1803151164631776e-07,6.319088427137251e-22,6.04449397714949e-27,0.6301889999999999,8.9843042839356e-09,-1.0
7.347109069280129e-05,0.0017150791685589775,582.0634633853127,8358.692369333794,4.999999999949015,0.9999999935794445,59466001.66927257,10401735.866088856,0.9749983418165393,0.025001658183460673,6.106891365563839e-14,4.1955126007516384e-07,6.405809771044389e-22,6.139559414701235e-27,0.6301889999999999,9.019742395363904e-09,-1.0
7.362080149931783e-05,0.0017172246263336163,581.334998383446,8342.256595173265,4.999999999948813,0.9999999935540548,59243393.98735703,10349850.522557223,0.974998335585288,0.025001664414711966,6.168274355454665e-14,4.210765348400507e-07,6.493721279872211e-22,6.236119374567128e-27,0.6301889999999999,9.055318497238063e-09,-1.0
7.37708072561439e-05,0.0017193727679429998,580.6074435076499,8325.85396252463,4.999999999948611,0.9999999935285533,59021619.62496285,10298223.990526676,0.9749983293306148,0.02500167066938519,6.230274332159633e-14,4.226073560426062e-07,6.582839287862079e-22,6.3341973427993706e-27,0.6301889999999999,9.091033121288159e-09,-1.0
7.392110852950777e-05,0.0017215235967444377,579.8807976208363,8309.484402260518,4.9999999999484075,0.99999999350294,58800675.46260474,10246854.979008535,0.974998323052432,0.025001676947568052,6.292897497278341e-14,4.2414374385760313e-07,6.673180353438442e-22,6.433817174390569e-27,0.6301889999999999,9.126886801277061e-09,-1.0
7.407170588670814e-05,0.001723677116099444,579.1550595873358,8293.147845403802,4.999999999948203,0.9999999934772148,58580558.39247451,10195742.203453636,0.9749983167506509,0.02500168324934915,6.356150114745493e-14,4.2568571853322955e-07,6.764761262286137e-22,6.535003099067619e-27,0.6301889999999999,9.162880073008224e-09,-1.0
7.422259989611544e-05,0.0017258333293737322,578.4302282728996,8276.844223127346,4.999999999947998,0.9999999934513778,58361265.31839847,10144884.385720465,0.9749983104251834,0.025001689574816632,6.420038511457129e-14,4.272333003913482e-07,6.857599030468747e-22,6.637779727175852e-27,0.6301889999999999,9.199013474333277e-09,-1.0
7.437379112717422e-05,0.0017279922399372277,577.7063025446959,8260.57346675361,4.999999999947792,0.9999999934254289,58142793.15579316,10094280.254043031,0.9749983040759407,0.02500169592405932,6.48456907790365e-14,4.2878650982776973e-07,6.951710907591142e-22,6.742172055656223e-27,0.6301889999999999,9.23528754515992e-09,-1.0
7.452528015040551e-05,0.0017301538511640764,576.9832812713062,8244.335507754282,4.999999999947585,0.9999999933993682,57925138.83162152,10043928.54299897,0.9749982977028337,0.02500170229716625,6.549748268809209e-14,4.3034536731252415e-07,7.047114380004987e-22,6.848205474116399e-27,0.6301889999999999,9.271702827459804e-09,-1.0
7.46770675374078e-05,0.0017323181664326347,576.2611633227292,8228.130277750053,4.999999999947377,0.9999999933731957,57708299.28435133,9993827.993478261,0.9749982913057731,0.02500170869422691,6.615582603776851e-14,4.3190989339012034e-07,7.143827174057481e-22,6.955905770996063e-27,0.6301889999999999,9.308259865276122e-09,-1.0
7.482915386086032e-05,0.0017344851891254944,575.5399475703724,8211.95770851013,4.999999999947169,0.999999993347023,57492271.46391007,9943977.3526513,0.9749982848847245,0.02500171511527549,6.682078667941197e-14,4.334801086798314e-07,7.241867259370036e-22,7.06529913983063e-27,0.6301889999999999,9.344959204731803e-09,-1.0
7.498153969452451e-05,0.0017366549226294785,574.8196328870531,8195.817731951976,4.99999999994696,0.9999999933206268,57277052.33164308,9894375.373937776,0.9749982784394864,0.025001721560513612,6.749243112626945e-14,4.350560338759603e-07,7.341252852241468e-22,7.176412185612278e-27,0.6301889999999999,9.381801394037264e-09,-1.0
7.51342256132454e-05,0.0017388273703356377,574.1002181470002,8179.710280141029,4.999999999946749,0.9999999932941187,57062638.860271566,9845020.816975703,0.9749982719700241,0.02500172802997591,6.817082656013766e-14,4.3663768974810496e-07,7.442002418936247e-22,7.28927193125054e-27,0.6301889999999999,9.4187869834982e-09,-1.0
7.528721219295503e-05,0.0017410025356392755,573.3817022258453,8163.635285290228,4.999999999946538,0.9999999932674988,56849028.03384815,9795912.44758995,0.9749982654762468,0.025001734523753205,6.885604083809035e-14,4.3822509714144887e-07,7.54413467918106e-22,7.40390582413557e-27,0.6301889999999999,9.45591652552387e-09,-1.0
7.544050001067331e-05,0.001743180421939936,572.6640840006271,8147.592679759801,4.9999999999463265,0.9999999932408787,56636216.847716145,9747049.037761789,0.9749982589581192,0.0250017410418808,6.95481424992595e-14,4.398182769770229e-07,7.647668609609459e-22,7.520341742802772e-27,0.6301889999999999,9.49319057463481e-09,-1.0
7.559408964451049e-05,0.0017453610326414169,571.9473623497869,8131.582396056877,4.999999999946113,0.9999999932140351,56424202.30846654,9698429.365597999,0.9749982524154381,0.025001747584561862,7.024720077169378e-14,4.414172502519862e-07,7.752623447356674e-22,7.638608003703526e-27,0.6301889999999999,9.530609687470972e-09,-1.0
7.574798167366956e-05,0.0017475443711517775,571.231536153166,8115.604366835128,4.999999999945899,0.9999999931870797,56212981.433895595,9650052.215300243,0.9749982458481674,0.02500175415183259,7.095328557928387e-14,4.430220380399061e-07,7.859018693532782e-22,7.758733368081863e-27,0.6301889999999999,9.568174422799852e-09,-1.0
7.590217667844764e-05,0.0017497304408833363,570.5166042920066,8099.658524894499,4.999999999945685,0.9999999931601241,56002551.25296371,9601916.377134865,0.974998239256271,0.02500176074372895,7.166646754875424e-14,4.4463266149102997e-07,7.966874116895711e-22,7.880747048957926e-27,0.6301889999999999,9.60588534152441e-09,-1.0
7.605667524023831e-05,0.0017519192452526801,569.8025656489489,8083.744803180844,4.999999999945469,0.9999999931329449,55792908.805753216,9554020.647402532,0.9749982326395444,0.025001767360455562,7.238681801672879e-14,4.4624914183256824e-07,8.076209757579507e-22,8.004678718222604e-27,0.6301889999999999,9.643743006691278e-09,-1.0
7.62114779415341e-05,0.0017541107876806747,569.0894191080273,8067.863134785559,4.999999999945253,0.9999999931056538,55584051.14342628,9506363.82840803,0.9749982259979509,0.02500177400204906,7.311440903686791e-14,4.4787150036897723e-07,8.187045930711979e-22,8.130558513843193e-27,0.6301889999999999,9.681747983498982e-09,-1.0
7.636658536592784e-05,0.0017563050715924601,568.3771635546719,8052.013452945321,4.999999999945036,0.9999999930783628,55375975.32818433,9458944.728430528,0.974998219331453,0.02500178066854697,7.384931338707321e-14,4.4949975848223345e-07,8.299403230241733e-22,8.258417047180883e-27,0.6301889999999999,9.719900839305955e-09,-1.0
7.652199809811504e-05,0.0017585021004174611,567.6657978757057,8036.19569104172,4.9999999999448175,0.9999999930508481,55168678.43322629,9411762.16169366,0.9749982126398451,0.025001787360154903,7.459160457676778e-14,4.51133937632121e-07,8.413302532821478e-22,8.388285410424804e-27,0.6301889999999999,9.758202143638833e-09,-1.0
7.667771672389634e-05,0.0017607018775893971,566.9553209593408,8020.409782600904,4.999999999944598,0.9999999930232214,54962157.54270693,9364814.948335791,0.9749982059230895,0.0250017940769105,7.534135685425124e-14,4.5277405935651453e-07,8.528765001576883e-22,8.520195184142322e-27,0.6301889999999999,9.796652468200778e-09,-1.0
7.683374183017886e-05,0.0017629044065462787,566.2457316951795,8004.655661293309,4.999999999944379,0.9999999929955948,54756409.751696765,9318101.91438069,0.9749981991811476,0.025001800818852393,7.609864521412348e-14,4.5442014527166153e-07,8.645812090093453e-22,8.654178444946583e-27,0.6301889999999999,9.835252386879583e-09,-1.0
7.699007400497868e-05,0.0017651096907304162,565.5370289742119,7988.933260933308,4.999999999944158,0.9999999929677446,54551432.166140825,9271621.891708104,0.9749981924138131,0.025001807586186864,7.686354540478692e-14,4.5607221707246714e-07,8.764465546461675e-22,8.790267773286152e-27,0.6301889999999999,9.874002475756043e-09,-1.0
7.714671383742336e-05,0.001767317733588433,564.8292116888115,7973.242515478828,4.9999999999439355,0.9999999929397824,54347221.9028172,9225373.71802439,0.974998185621047,0.02500181437895299,7.763613393602604e-14,4.5773029653278655e-07,8.884747417203806e-22,8.928496261356604e-27,0.6301889999999999,9.912903313112429e-09,-1.0
7.730366191775275e-05,0.0017695285385712536,564.1222787327389,7957.583359031155,4.999999999943713,0.9999999929117084,54143776.08929819,9179356.236833813,0.9749981788027537,0.025001821197246255,7.84164880866545e-14,4.5939440550570067e-07,9.006680051446376e-22,9.068897521134462e-27,0.6301889999999999,9.951955479440528e-09,-1.0
7.746091883732259e-05,0.0017717421091341273,563.4162290011342,7941.955725834467,4.999999999943489,0.9999999928835226,53941091.863908075,9133568.297409227,0.9749981719588376,0.025001828041162355,7.920468591225137e-14,4.6106456592381777e-07,9.130286105055073e-22,9.211505692540154e-27,0.6301889999999999,9.991159557450395e-09,-1.0
7.761848518860589e-05,0.0017739584487366268,562.7110613905176,7926.3595502755625,4.999999999943264,0.9999999928552249,53739166.3756836,9088008.754763465,0.9749981650892028,0.025001834910797216,8.000080625296628e-14,4.627407997995572e-07,9.255588544844447e-22,9.356355451726994e-27,0.6301889999999999,1.0030516132078637e-08,-1.0
7.777636156519439e-05,0.001776177560842643,562.0067747987911,7910.794766883619,4.999999999943039,0.9999999928269272,53537996.78433477,9042676.469620911,0.9749981581938085,0.02500184180619147,8.080492874140136e-14,4.64423129225433e-07,9.382610652824332e-22,9.503482019500131e-27,0.6301889999999999,1.0070025790496694e-08,-1.0
7.793454856180213e-05,0.0017783994489204106,561.3033681252301,7895.261310329715,4.999999999942813,0.9999999927984058,53337580.26020313,8997570.308388602,0.9749981512724463,0.025001848727553733,8.161713381058456e-14,4.6611157637435975e-07,9.511376030611e-22,9.652921169870095e-27,0.6301889999999999,1.0109689122119692e-08,-1.0
7.809304677426629e-05,0.0017806241164424967,560.6008402704872,7879.759115426637,4.999999999942585,0.9999999927696608,53137913.9842234,8952689.143128222,0.9749981443250189,0.025001855674981144,8.243750270200844e-14,4.678061634999336e-07,9.641908603708576e-22,9.804709238737938e-27,0.6301889999999999,1.014950671861467e-08,-1.0
7.825185679954976e-05,0.0017828515668858124,559.8991901365885,7864.28811712851,4.999999999942356,0.9999999927409157,52938995.14788335,8908031.851527767,0.9749981373515406,0.025001862648459383,8.326611747375845e-14,4.695069129367304e-07,9.774232625952521e-22,9.958883132717433e-27,0.6301889999999999,1.0189479173909243e-08,-1.0
7.84109792357436e-05,0.0017850818037316227,559.1984166269305,7848.848250530445,4.999999999942127,0.9999999927120587,52740820.953183845,8863597.316873407,0.974998130351858,0.025001869648141994,8.410306100872301e-14,4.712138471006024e-07,9.908372684124685e-22,1.0115480338096501e-26,0.6301889999999999,1.0229607084200266e-08,-1.0
7.85704146820685e-05,0.0017873148304655433,558.4985186462808,7833.43945086828,4.999999999941897,0.9999999926830899,52543388.61260026,8819384.428021712,0.9749981233258722,0.025001876674127788,8.494841702288057e-14,4.729269884889705e-07,1.0044353702436795e-21,1.0274538929938499e-26,0.6301889999999999,1.0269891047962324e-08,-1.0
7.873016373887721e-05,0.001789550650577549,557.7994951007762,7818.0616535182435,4.999999999941666,0.9999999926540093,52346695.349043034,8775392.07937182,0.974998116273485,0.025001883726515017,8.580227007367436e-14,4.7464635968112053e-07,1.0182200947182792e-21,1.0436097581326826e-26,0.6301889999999999,1.0310331665956417e-08,-1.0
7.889022700765701e-05,0.001791789267561987,557.1013448979178,7802.714793996583,4.9999999999414335,0.999999992624705,52150738.39581792,8731619.17083764,0.9749981091945414,0.02500189080545856,8.666470556847313e-14,4.7637198333850927e-07,1.032194003145812e-21,1.060019557275499e-26,0.6301889999999999,1.0350929541238789e-08,-1.0
7.905060509103122e-05,0.001794030684917569,556.4040669465737,7787.3988079593255,4.999999999941201,0.9999999925954006,51955514.99658818,8688064.607820585,0.9749981020890539,0.02500189791094609,8.753580977310959e-14,4.781038822050523e-07,1.046359691982652e-21,1.0766872801662526e-26,0.6301889999999999,1.0391685279169432e-08,-1.0
7.92112985927616e-05,0.0017962749061473842,555.707660156975,7772.113631201931,4.999999999940966,0.9999999925658726,51761022.40533522,8644727.301182078,0.9749980949568109,0.02500190504318911,8.841566982051156e-14,4.798420791074307e-07,1.0607197933306573e-21,1.0936169792122146e-26,0.6301889999999999,1.0432599487420948e-08,-1.0
7.937230811775085e-05,0.0017985219347589091,555.0121234407127,7756.859199658928,4.999999999940731,0.9999999925362327,51567257.88631958,8601606.167216215,0.9749980877977681,0.025001912202231913,8.93043737194195e-14,4.815865969553953e-07,1.0752769754101448e-21,1.1108127704678912e-26,0.6301889999999999,1.047367277598743e-08,-1.0
7.95336342720441e-05,0.0018007717742640026,554.3174557107395,7741.635449403683,4.999999999940495,0.9999999925064811,51374218.71404333,8558700.12762288,0.9749980806118252,0.025001919388174754,9.020201036318492e-14,4.833374587420605e-07,1.0900339430648945e-21,1.1282788346342301e-26,0.6301889999999999,1.0514905757193086e-08,-1.0
7.96952776628314e-05,0.0018030244281789167,553.623655881366,7726.442316648039,4.9999999999402585,0.9999999924767293,51181902.17321129,8516008.10948066,0.9749980733989372,0.02500192660106282,9.110866953866554e-14,4.850946875442134e-07,1.1049934382600982e-21,1.1460194180736459e-26,0.6301889999999999,1.055629904570119e-08,-1.0
7.985723889845026e-05,0.0018052799000243085,552.930722868257,7711.279737741963,4.99999999994002,0.9999999924467539,50990305.55869228,8473529.045219915,0.9749980661588908,0.02500193384110916,9.202444193520736e-14,4.868583065226224e-07,1.1201582406017438e-21,1.1640388338410388e-26,0.6301889999999999,1.0597853258523097e-08,-1.0
8.001951858838665e-05,0.001807538193325228,552.2386555884361,7696.147649173355,4.999999999939781,0.9999999924165548,50799426.175482586,8431261.8725964,0.9749980588915846,0.02500194110841536,9.294941915370939e-14,4.886283389223286e-07,1.1355311678408589e-21,1.1823414627307819e-26,0.6301889999999999,1.0639569015026819e-08,-1.0
8.018211734327858e-05,0.0018097993116111446,551.5474529602767,7681.045987567589,4.999999999939541,0.9999999923863556,50609261.338666275,8389205.534664316,0.9749980515970285,0.02500194840297154,9.388369371579481e-14,4.904048080729698e-07,1.1511150763969408e-21,1.2009317543403506e-26,0.6301889999999999,1.068144693694638e-08,-1.0
8.034503577491758e-05,0.0018120632584159428,550.8571139035032,7665.974689687272,4.9999999999393,0.9999999923560448,50419808.37337824,8347358.9797500605,0.9749980442750641,0.02500195572493591,9.482735907306165e-14,4.921877373890823e-07,1.1669128619014023e-21,1.2198142281504979e-26,0.6301889999999999,1.0723487648390623e-08,-1.0
8.05082744962502e-05,0.0018143300372779176,550.1676373391931,7650.933692431997,4.999999999939058,0.9999999923255101,50231064.61476744,8305721.161426114,0.9749980369255326,0.025001963074467448,9.578050961642552e-14,4.939771503703989e-07,1.1829274597281928e-21,1.2389934746224307e-26,0.6301889999999999,1.0765691775852035e-08,-1.0
8.06718341213817e-05,0.0018165996517398022,549.4790221897683,7635.922932837888,4.999999999938815,0.9999999922949754,50043027.40795753,8264291.038484472,0.9749980295484428,0.025001970451557165,9.674324068557077e-14,4.957730706021781e-07,1.1991618455313572e-21,1.2584741563123301e-26,0.6301889999999999,1.0808059948216233e-08,-1.0
8.083571526557686e-05,0.0018188721053487547,548.791267378999,7620.942348077413,4.999999999938571,0.999999992264217,49855694.108011164,8223067.574910947,0.9749980221435792,0.025001977856420776,9.7715648578479e-14,4.97575521755501e-07,1.2156190358164175e-21,1.2782610090031249e-26,0.6301889999999999,1.085059279677068e-08,-1.0
8.099991854526276e-05,0.0018211474016563707,548.1043718319997,7605.991875459033,4.999999999938326,0.9999999922333468,49669062.07989212,8182049.73985913,0.9749980147108939,0.025001985289106132,9.869783056106458e-14,4.993845275875896e-07,1.2323020884823772e-21,1.2983588428542374e-26,0.6301889999999999,1.089329095521396e-08,-1.0
8.11644445780312e-05,0.0018234255442186932,547.418334475227,7591.07145242686,4.99999999993808,0.9999999922023648,49483128.69842792,8141236.507624545,0.9749980072502826,0.025001992749717372,9.968988487690495e-14,5.012001119421223e-07,1.2492141034006339e-21,1.318772543569296e-26,0.6301889999999999,1.0936155059665013e-08,-1.0
8.132929398264027e-05,0.0018257065365962087,546.7331542364795,7576.181016560414,4.999999999937833,0.9999999921712709,49297891.34827366,8100626.857619156,0.9749979997616404,0.025002000238359634,1.0069191075706414e-13,5.030222987495431e-07,1.2663582229883667e-21,1.3395070735821088e-26,0.6301889999999999,1.0979185748672157e-08,-1.0
8.149446737901681e-05,0.0018279903823538583,546.0488300448959,7561.320505574284,4.999999999937584,0.9999999921399533,49113347.42387482,8060219.774345766,0.9749979922448063,0.025002007755193678,1.017040084300205e-13,5.048511120273789e-07,1.2837376327953311e-21,1.360567473261386e-26,0.6301889999999999,1.1022383663222406e-08,-1.0
8.165996538825905e-05,0.0018302770850610465,545.3653608309511,7546.489857317795,4.9999999999373355,0.9999999921086357,48929494.32943025,8020014.247372542,0.9749979846997868,0.025002015300213176,1.0272627913169367e-13,5.066865758805637e-07,1.3013555620844772e-21,1.3819588621342994e-26,0.6301889999999999,1.1065749446750815e-08,-1.0
8.182578863263803e-05,0.0018325666482916388,544.6827455264578,7531.689009774761,4.999999999937085,0.9999999920770943,48746329.47885645,7980009.271307907,0.9749979771263642,0.025002022873635843,1.0375882511556687e-13,5.085287145017465e-07,1.3192152844520206e-21,1.403686440129182e-26,0.6301889999999999,1.1109283745149612e-08,-1.0
8.199193773560021e-05,0.001834859075623971,544.0009830645632,7516.91790106315,4.999999999936834,0.9999999920454412,48563850.29575074,7940203.84577533,0.9749979695244877,0.025002030475512305,1.0480174966291724e-13,5.103775521716141e-07,1.337320118415697e-21,1.4257554888378693e-26,0.6301889999999999,1.1152987206777617e-08,-1.0
8.215841332177e-05,0.0018371543706408601,543.3200723797462,7502.176469434751,4.999999999936581,0.9999999920136762,48382054.2133547,7900596.97538821,0.9749979618940511,0.02500203810594892,1.0585515709314826e-13,5.122331132592193e-07,1.355673428042972e-21,1.4481713727977766e-26,0.6301889999999999,1.1196860482469696e-08,-1.0
8.232521601695126e-05,0.0018394525369296005,542.6400124078178,7487.464653274933,4.999999999936328,0.9999999919817993,48200938.674518794,7861187.66972516,0.974997954234947,0.02500204576505305,1.0691915277422107e-13,5.140954222222898e-07,1.374278623573311e-21,1.4709395407940374e-26,0.6301889999999999,1.1240904225546003e-08,-1.0
8.249234644812992e-05,0.0018417535780819734,541.9608020859192,7472.782391102312,4.999999999936073,0.9999999919496988,48020501.13166607,7821974.943305162,0.9749979465470118,0.025002053452988227,1.0799384313319476e-13,5.159645036075592e-07,1.3931391620550205e-21,1.4940655271822153e-26,0.6301889999999999,1.1285119091821476e-08,-1.0
8.265980524347663e-05,0.0018440574976942602,541.2824403525173,7458.129621568405,4.9999999999358185,0.9999999919175983,47840739.04675572,7782957.815562798,0.9749979388302499,0.025002061169750123,1.090793356668758e-13,5.178403820510935e-07,1.4122585479753002e-21,1.5175549532317204e-26,0.6301889999999999,1.1329505739615492e-08,-1.0
8.28275930323477e-05,0.0018463642993672292,540.6049261474086,7443.506283457449,4.999999999935562,0.999999991885274,47661649.89124891,7744135.310824054,0.974997931084441,0.025002068915559006,1.1017573895256181e-13,5.197230822786033e-07,1.4316403339331715e-21,1.541413528490137e-26,0.6301889999999999,1.1374064829760978e-08,-1.0
8.299571044528888e-05,0.001848673986706163,539.9282584117113,7428.912315685961,4.999999999935304,0.9999999918528379,47483231.14607144,7705506.458281546,0.974997923309532,0.025002076690467945,1.1128316265891266e-13,5.216126291057866e-07,1.4512881212779772e-21,1.5656470521693667e-26,0.6301889999999999,1.1418797025614401e-08,-1.0
8.316415811403683e-05,0.0018509865633208546,539.2524360878667,7414.347657302503,4.999999999935046,0.99999999182029,47305480.30157913,7667070.291970416,0.974997915505414,0.025002084494585963,1.1240171755691421e-13,5.235090474386497e-07,1.4712055607910146e-21,1.590261414553124e-26,0.6301889999999999,1.1463702993065168e-08,-1.0
8.333293667152072e-05,0.001853302032825602,538.57745811964,7399.812247487445,4.9999999999347855,0.9999999917875184,47128394.85752329,7628825.85074434,0.9749979076719217,0.025002092328078263,1.1353151553095532e-13,5.254123622738262e-07,1.4913963533641396e-21,1.6152625984266303e-26,0.6301889999999999,1.1508783400545032e-08,-1.0
8.350204675186598e-05,0.0018556203988392365,537.903323452113,7385.306025552535,4.999999999934524,0.9999999917546349,46951972.32301388,7590772.178251144,0.9749978998090008,0.025002100190999244,1.1467266959002762e-13,5.273225986989253e-07,1.5118642506778102e-21,1.640656680528995e-26,0.6301889999999999,1.1554038919038178e-08,-1.0
8.367148899039523e-05,0.0018579416649851094,537.2300310316872,7370.828930940714,4.999999999934263,0.9999999917217515,46776210.21648589,7552908.322909179,0.9749978919165969,0.025002108083403085,1.1582529387902188e-13,5.292397818928491e-07,1.5326130559044661e-21,1.6664498330279348e-26,0.6301889999999999,1.1599470222090563e-08,-1.0
8.384126402363103e-05,0.0018602658348911049,536.5575798060804,7356.380903225775,4.9999999999339995,0.9999999916885324,46601106.06566389,7515233.337883421,0.9749978839944315,0.025002116005568453,1.1698950369014826e-13,5.311639371261289e-07,1.5536466244292898e-21,1.6926483250180827e-26,0.6301889999999999,1.1645077985819771e-08,-1.0
8.401137248929847e-05,0.0018625929121896506,535.8859687243238,7341.961882112038,4.999999999933736,0.9999999916553134,46426657.40752687,7477746.281061712,0.9749978760425613,0.025002123957438727,1.18165415474471e-13,5.330950897612641e-07,1.5749688645324066e-21,1.7192585240426164e-26,0.6301889999999999,1.1690862888924898e-08,-1.0
8.418181502632674e-05,0.0018649229005177122,535.2151967367631,7327.571807434124,4.99999999993347,0.9999999916218707,46252861.78827446,7440446.215031372,0.9749978680607625,0.025002131939237504,1.1935314685355123e-13,5.350332652530467e-07,1.5965837381529527e-21,1.7462868976386317e-26,0.6301889999999999,1.173682561269612e-08,-1.0
8.435259227485173e-05,0.0018672558035168062,534.5452627950552,7313.210619156617,4.9999999999332045,0.9999999915884279,46079716.76329189,7403332.20705566,0.9749978600490352,0.025002139950964786,1.2055281663121522e-13,5.369784891489051e-07,1.6184952615939968e-21,1.7737400149069946e-26,0.6301889999999999,1.178296684102467e-08,-1.0
8.452370487621866e-05,0.0018695916248330083,533.8761658521656,7298.878257373749,4.999999999932937,0.9999999915547615,45907219.897115305,7366403.329050386,0.9749978520071552,0.025002147992844836,1.2176454480543993e-13,5.389307870892424e-07,1.6407075062973505e-21,1.8016245481068045e-26,0.6301889999999999,1.1829287260412799e-08,-1.0
8.469515347298364e-05,0.0018719303681169511,533.2079048623692,7284.5746623091645,4.999999999932668,0.9999999915208714,45735368.76339827,7329658.657560851,0.9749978439350091,0.0250021560649909,1.229884525803514e-13,5.408901848077673e-07,1.6632245995787941e-21,1.8299472742747665e-26,0.6301889999999999,1.1875787559983493e-08,-1.0
8.486693870891633e-05,0.0018742720370238334,532.5404787812474,7270.2997743156,4.999999999932399,0.9999999914869813,45564160.94487722,7293097.273738682,0.9749978358325961,0.025002164167403862,1.2422466237834981e-13,5.428567081318402e-07,1.6860507253945306e-21,1.858715076869969e-26,0.6301889999999999,1.1922468431490529e-08,-1.0
8.503906122900251e-05,0.0018766166352134316,531.8738865656852,7256.0535338745585,4.999999999932128,0.9999999914528674,45393594.03333713,7256718.263318776,0.97499782769969,0.02500217230030999,1.254732978523587e-13,5.448303829828137e-07,1.7091901251413348e-21,1.8879349474446586e-26,0.6301889999999999,1.1969330569328569e-08,-1.0
8.521152167944572e-05,0.001878964166350095,531.2081271738721,7241.835881596082,4.999999999931856,0.9999999914186418,45223665.62957835,7220520.716596591,0.9749978195362332,0.025002180463766788,1.267344838981872e-13,5.468112353763715e-07,1.7326470984183863e-21,1.917613987341024e-26,0.6301889999999999,1.2016374670542984e-08,-1.0
8.538432070766986e-05,0.0018813146341027573,530.5431995652993,7227.6467582184305,4.999999999931583,0.9999999913841925,45054373.34338251,7184503.728405322,0.9749978113420547,0.025002188657945346,1.2800834666702603e-13,5.487992914228726e-07,1.7564260038453835e-21,1.9477594094147328e-26,0.6301889999999999,1.2063601434840019e-08,-1.0
8.555745896232203e-05,0.001883668042144948,529.8791027007561,7213.486104607752,4.999999999931309,0.999999991349743,44885714.7934784,7148666.39809316,0.9749978031171516,0.025002196882848438,1.292950135780696e-13,5.507945773277042e-07,1.7805312598530704e-21,1.9783785397855354e-26,0.6301889999999999,1.2111011564597034e-08,-1.0
