z_leak,m,n,rho_floor_frac,lambda0,Omega_DE_0,Omega_DE_1090,w0,w_z1,w_z2,w_z3,hump_abs_z1_3,hump_signed_z2,score,pass_basic
12.0,5.0,2.0,0.1,3.5103083870923197,0.7000000000000001,1.354142566426364e-10,-1.2107170271143932,-1.4795255875710687,-1.7528813476353144,-1.4719942558560797,0.7530309281036502,-0.7528813476353144,5.272324911662184,False
10.0,6.0,2.0,0.1,3.5104301314412534,0.7000000000000001,1.354142566426364e-10,-1.2107247881842007,-1.4795884413988323,-1.7533048114589247,-1.4725905513943818,0.7534452268461866,-0.7533048114589247,5.274474016072942,False
9.0,7.0,2.0,0.1,3.5104121445931327,0.7000000000000001,1.354142566426364e-10,-1.2107238063092525,-1.4795976537788995,-1.7535121301496643,-1.4731037951230617,0.7536456621066918,-0.7535121301496643,5.275466373625985,False
11.0,5.0,2.0,0.1,3.5114603552016135,0.7000000000000001,1.354142566426364e-10,-1.2107859244937893,-1.4798005511225805,-1.753533831742998,-1.4721127408436114,0.7536818711059443,-0.753533831742998,5.276268600467616,False
8.0,8.0,2.0,0.1,3.5111970870125853,0.7000000000000001,1.354142566426364e-10,-1.210770959892137,-1.4798065883457108,-1.7542901258984371,-1.4739981691401596,0.7544119614116198,-0.7542901258984371,5.27976940597947,False
9.0,6.0,2.0,0.1,3.5121753980825576,0.7000000000000001,1.354142566426364e-10,-1.2108295026187414,-1.4800277798980055,-1.7545179174676977,-1.4730860010973605,0.7546506287515815,-0.7545179174676977,5.2815481699453235,False
12.0,4.0,2.0,0.1,3.5150723701251514,0.7000000000000001,1.354142566426364e-10,-1.2109962742682918,-1.4804674636950685,-1.7542853635411262,-1.471174246629537,0.754454651897845,-0.7542853635411262,5.282236002172144,False
10.0,5.0,2.0,0.1,3.5133025189951614,0.7000000000000001,1.354142566426364e-10,-1.2108960860519176,-1.4802391776325914,-1.7545592881563585,-1.4722518044593595,0.7547054642161204,-0.7545592881563585,5.282488181599779,False
8.0,7.0,2.0,0.1,3.512598839081168,0.7000000000000001,1.354142566426364e-10,-1.2108550985019317,-1.4801607373430334,-1.755221231661291,-1.4741089831898992,0.7553394042359969,-0.755221231661291,5.2852480061993035,False
11.0,4.0,2.0,0.1,3.517702297714327,0.7000000000000001,1.354142566426364e-10,-1.21115140338123,-1.4810212007096464,-1.7552750242775146,-1.4709191197414182,0.7554511533509563,-0.7552750242775146,5.288769800567083,False
9.0,5.0,2.0,0.1,3.5163557868397373,0.7000000000000001,1.354142566426364e-10,-1.211078636823277,-1.4809638498636406,-1.7562190274872265,-1.4723701558132738,0.7563634629743394,-0.7562190274872265,5.29260368310447,False
8.0,6.0,2.0,0.1,3.5153992144393245,0.7000000000000001,1.354142566426364e-10,-1.211022912223472,-1.4808373928407363,-1.7567053058083606,-1.4737964457165436,0.7568259037939999,-0.7567053058083606,5.29435864120472,False
7.0,8.0,2.0,0.1,3.514668189630717,0.7000000000000001,1.354142566426364e-10,-1.2109793987941113,-1.4807085773291933,-1.7571672184865073,-1.4759695217200517,0.7572609962644492,-0.7571672184865073,5.29609896926336,False
10.0,4.0,2.0,0.1,3.521618522890168,0.7000000000000001,1.354142566426364e-10,-1.2113823136352364,-1.4818426718703464,-1.7567134888669633,-1.4704691078028196,0.7569010005906875,-0.7567134888669633,5.298328139305802,False
7.0,7.0,2.0,0.1,3.517087765998415,0.7000000000000001,1.354142566426364e-10,-1.2111246107572717,-1.4813153854561445,-1.7586481237670932,-1.475734388804911,0.7587408787507759,-0.7586481237670932,5.304950501326598,False
8.0,5.0,2.0,0.1,3.521629153721677,0.7000000000000001,1.354142566426364e-10,-1.2113938390543937,-1.4822101973654627,-1.7589912710937543,-1.4723102533402619,0.7591359259727899,-0.7589912710937543,5.309618020407887,False
9.0,4.0,2.0,0.1,3.5276383740733617,0.7000000000000001,1.354142566426364e-10,-1.2117370630415771,-1.483099117007254,-1.7588521314926062,-1.469636575232184,0.7590596053505956,-0.7588521314926062,5.31266865716875,False
7.0,6.0,2.0,0.1,3.5216644026807824,0.7000000000000001,1.354142566426364e-10,-1.2113987386746619,-1.4824061359700929,-1.7608097813586372,-1.4746064593488089,0.7609127769587758,-0.7608097813586372,5.318551271540498,False
6.0,8.0,2.0,0.1,3.5225714493071525,0.7000000000000001,1.354142566426364e-10,-1.2114539816441685,-1.4827638135230365,-1.7635742707871715,-1.4792856556808793,0.7636243764081503,-0.7635742707871715,5.332661698482438,False
8.0,4.0,2.0,0.1,3.537239324549759,0.7000000000000001,1.354142566426364e-10,-1.2123024046956952,-1.4850895541806646,-1.7621051745320213,-1.4680142431641314,0.7623534680280195,-0.7621051745320213,5.3347913870970505,False
7.0,5.0,2.0,0.1,3.5311836640940175,0.7000000000000001,1.354142566426364e-10,-1.211964709271994,-1.484455839662363,-1.7637734919073436,-1.4715382956058545,0.7639268949468865,-0.7637734919073436,5.339281567454374,False
6.0,7.0,2.0,0.1,3.5268879914751587,0.7000000000000001,1.354142566426364e-10,-1.2117129778543363,-1.4838340251617856,-1.765861836722473,-1.4777835638921881,0.7659186852867301,-0.765861836722473,5.346723204977015,False
6.0,6.0,2.0,0.1,3.534588463692589,0.7000000000000001,1.354142566426364e-10,-1.2121738557437394,-1.4856306962579073,-1.7688305822415806,-1.4745337687005937,0.7689199387180754,-0.7688305822415806,5.366338251027772,False
7.0,4.0,2.0,0.1,3.5532290684983368,0.7000000000000001,1.354142566426364e-10,-1.213242867259563,-1.4883738223083325,-1.7671553424483741,-1.4646724133970923,0.767494248137647,-0.7671553424483741,5.369899913283866,False
6.0,5.0,2.0,0.1,3.549499779771684,0.7000000000000001,1.354142566426364e-10,-1.2130584051818543,-1.4887287887220277,-1.7722656638386824,-1.468287620572383,0.7724661660644188,-0.7722656638386824,5.392914882140637,False
6.0,4.0,2.0,0.1,3.5812681478036823,0.7000000000000001,1.354142566426364e-10,-1.2148891426021704,-1.4940570669869175,-1.7750821720712078,-1.457390872720192,0.7756597251660651,-0.7750821720712078,5.42719005185203,False
12.0,8.0,1.0,0.05,2.1804486435024173,0.7000000000000001,6.770712832590247e-11,-1.1343961630461297,-1.478217453715981,-1.9531409599608933,-1.8439700537096666,0.9946717004311267,-0.9531409599608933,5.717320132616932,False
12.0,7.0,1.0,0.05,2.180667528726094,0.7000000000000001,6.770712832590247e-11,-1.1344096558742873,-1.4782994760456565,-1.9534995043987993,-1.8445184466109628,0.9951464711223252,-0.9534995043987993,5.719828914354501,False
11.0,8.0,1.0,0.05,2.1807507565584214,0.7000000000000001,6.770712832590247e-11,-1.1344147889136427,-1.4783318615839802,-1.9536786783755302,-1.8449850988260903,0.9954180291867183,-0.9536786783755302,5.721238035070019,False
12.0,6.0,1.0,0.05,2.181154250238868,0.7000000000000001,6.770712832590247e-11,-1.1344396376472596,-1.4784775774522085,-1.954207839031919,-1.8454009044477424,0.9960396298462986,-0.9542078390319191,5.724594525704091,False
11.0,7.0,1.0,0.05,2.1810754613468317,0.7000000000000001,6.770712832590247e-11,-1.1344348043123418,-1.4784533293400435,-1.9542024888869647,-1.8457479083151158,0.9961049638546151,-0.9542024888869647,5.724872862396494,False
10.0,8.0,1.0,0.05,2.1812741585234985,0.7000000000000001,6.770712832590247e-11,-1.1344470576244408,-1.4785300626302107,-1.9546075250076194,-1.846712564032268,0.9967037658984736,-0.9546075250076194,5.7279894057367775,False
11.0,6.0,1.0,0.05,2.1817738835250773,0.7000000000000001,6.770712832590247e-11,-1.13447782232475,-1.4787079552638678,-1.9551952688215761,-1.8469030701023503,0.9973406218945986,-0.9551952688215761,5.731481332720494,False
10.0,7.0,1.0,0.05,2.181767367294437,0.7000000000000001,6.770712832590247e-11,-1.1344774588674933,-1.4787141545300044,-1.9553871391649431,-1.847771734583714,0.9977128151913726,-0.9553871391649431,5.7333386646317965,False
12.0,5.0,1.0,0.05,2.1824177605488537,0.7000000000000001,6.770712832590247e-11,-1.1345172006421287,-1.4789135567194613,-1.9556910759108257,-1.8467301196122097,0.9977765940883121,-0.9556910759108257,5.734054976862849,False
9.0,8.0,1.0,0.05,2.182217701219807,0.7000000000000001,6.770712832590247e-11,-1.134505228656031,-1.4788873774657287,-1.956275577203721,-1.8497492737300745,0.9990078194022467,-0.956275577203721,5.740091383571546,False
10.0,6.0,1.0,0.05,2.1827914777827133,0.7000000000000001,6.770712832590247e-11,-1.134540528516087,-1.4790857595598124,-1.9567989437160551,-1.849262160886615,0.9994406995766667,-0.9567989437160551,5.742608783044205,False
11.0,5.0,1.0,0.05,2.1835076598625283,0.7000000000000001,6.770712832590247e-11,-1.134584216488079,-1.4793022400554585,-1.957165220515484,-1.8484985891580217,0.9996092799081375,-0.9571652205154839,5.743888564421479,False
9.0,7.0,1.0,0.05,2.1829869163406137,0.7000000000000001,6.770712832590247e-11,-1.134552640524541,-1.479173635513437,-1.9574578644424618,-1.8511954625879392,1.0005129427112252,-0.9574578644424618,5.748091118801537,False
12.0,4.0,1.0,0.05,2.1862835355720325,0.7000000000000001,6.770712832590247e-11,-1.134751167902985,-1.480088828149002,-1.9588635442870443,-1.8482852699813537,1.001110650654482,-0.9588635442870443,5.7530649323022605,False
10.0,5.0,1.0,0.05,2.185216179028242,0.7000000000000001,6.770712832590247e-11,-1.134689254553621,-1.4799098999762403,-1.9594401477861847,-1.851102967623695,1.0024156254360528,-0.9594401477861847,5.758970672716474,False
9.0,6.0,1.0,0.05,2.184525002072838,0.7000000000000001,6.770712832590247e-11,-1.1346473457072126,-1.479728290505843,-1.9594925179812885,-1.8530445007194152,1.0029441636786487,-0.9594925179812885,5.761194275465371,False
8.0,8.0,1.0,0.05,2.1839986773716795,0.7000000000000001,6.770712832590247e-11,-1.1346150285070464,-1.4795619857558446,-1.9594082132003714,-1.855269868488678,1.0033230299447569,-0.9594082132003714,5.76276543479425,False
11.0,4.0,1.0,0.05,2.1885246655825776,0.7000000000000001,6.770712832590247e-11,-1.134887547401961,-1.480811255439665,-1.961108101767395,-1.8500754679214535,1.0036609363254456,-0.961108101767395,5.76718015564684,False
8.0,7.0,1.0,0.05,2.1852343884935097,0.7000000000000001,6.770712832590247e-11,-1.1346911880728152,-1.480019963231402,-1.9612323124978097,-1.857141442587142,1.0055832700743013,-0.9612323124978097,5.77482823109966,False
9.0,5.0,1.0,0.05,2.187987496682906,0.7000000000000001,6.770712832590247e-11,-1.1348595993496564,-1.4808923272286756,-1.9630571727588495,-1.8549806638532826,1.0068303518636412,-0.9630571727588495,5.782747752814772,False
10.0,4.0,1.0,0.05,2.1918302768536093,0.7000000000000001,6.770712832590247e-11,-1.1350886176888424,-1.481872421438193,-1.9643537850359567,-1.8524809863824763,1.0073084227196887,-0.9643537850359567,5.787428290486869,False
8.0,6.0,1.0,0.05,2.1876063285796654,0.7000000000000001,6.770712832590247e-11,-1.1348371977857938,-1.4808681484111963,-1.9641928896086072,-1.8592089956313909,1.0089926666182691,-0.9641928896086072,5.793335310949286,False
7.0,8.0,1.0,0.05,2.1875479131943374,0.7000000000000001,6.770712832590247e-11,-1.1348338429886469,-1.4809073423568029,-1.9656087536350988,-1.8656233066047108,1.0118305125859024,-0.9656087536350988,5.807490992815982,False
9.0,4.0,1.0,0.05,2.1968577638809963,0.7000000000000001,6.770712832590247e-11,-1.1353942510511508,-1.4834779750643772,-1.9691650229537958,-1.8556873633769226,1.0126356826820784,-0.9691650229537958,5.817120923921901,False
8.0,5.0,1.0,0.05,2.192664552954727,0.7000000000000001,6.770712832590247e-11,-1.1351470087489286,-1.4825436630728974,-1.969003886883806,-1.8607611818038319,1.013977042082388,-0.969003886883806,5.821355297901227,False
7.0,7.0,1.0,0.05,2.1895995215189545,0.7000000000000001,6.770712832590247e-11,-1.1349602733682331,-1.4816632428438297,-1.96845517780141,-1.8676678830126372,1.0151964383261047,-0.9684551778014101,5.825584925312857,False
7.0,6.0,1.0,0.05,2.193364211064044,0.7000000000000001,6.770712832590247e-11,-1.1351919232241872,-1.4829934683336232,-1.972761163881741,-1.8692826498042896,1.0198449689578788,-0.972761163881741,5.851144077031266,False
8.0,4.0,1.0,0.05,2.2047823228633456,0.7000000000000001,6.770712832590247e-11,-1.1358756319671888,-1.485991957243646,-1.9764941297859093,-1.8598261656663733,1.0205836137433835,-0.9764941297859093,5.861674388388806,False
7.0,5.0,1.0,0.05,2.200934864553022,0.7000000000000001,6.770712832590247e-11,-1.1356550383755606,-1.4854492292601933,-1.9791533237217551,-1.8691677222000862,1.0258927783852791,-0.9791533237217551,5.886014275682003,False
6.0,8.0,1.0,0.05,2.195101920096849,0.7000000000000001,6.770712832590247e-11,-1.1352995518131135,-1.4837760849209916,-1.978682068130429,-1.8853323926435968,1.0296421972051348,-0.9786820681304289,5.901206504156811,False
6.0,7.0,1.0,0.05,2.19863127378473,0.7000000000000001,6.770712832590247e-11,-1.1355170042784755,-1.4850648178304842,-1.9830903891685718,-1.886156525833047,1.0343576691283638,-0.9830903891685718,5.926958388426574,False
7.0,4.0,1.0,0.05,2.21781255456011,0.7000000000000001,6.770712832590247e-11,-1.1366662923936914,-1.490089903225632,-1.9879907617088561,-1.8646719498046407,1.032672205078673,-0.9879907617088561,5.93002394933028,False
12.0,8.0,4.0,0.2,7.77268416872187,0.7000000000000001,2.7082851324859864e-10,-1.442609415573768,-1.4033193282518204,-1.3593463709063964,-1.136192612092606,0.4253929038422939,-0.35934637090639643,5.953058674949151,False
11.0,8.0,4.0,0.2,7.772805711959212,0.7000000000000001,2.7082851324859864e-10,-1.442616342016448,-1.4033335987453373,-1.359364456782433,-1.136191766994701,0.42541148891147396,-0.359364456782433,5.9532208647218505,False
12.0,7.0,4.0,0.2,7.772853938921631,0.7000000000000001,2.7082851324859864e-10,-1.4426190844884899,-1.403338609736487,-1.3593641746647283,-1.1361786878899007,0.4254165400309753,-0.35936417466472825,5.953273545039775,False
10.0,8.0,4.0,0.2,7.773050629286677,0.7000000000000001,2.7082851324859864e-10,-1.442630299183166,-1.403362341524189,-1.3594005635481206,-1.1361888610591784,0.4254488707398043,-0.35940056354812056,5.9535473455306835,False
11.0,7.0,4.0,0.2,7.77308021998239,0.7000000000000001,2.7082851324859864e-10,-1.4426319752610208,-1.4033646866962746,-1.3593921707195857,-1.1361672814168744,0.4254493824591159,-0.35939217071958574,5.953566664905789,False
12.0,6.0,4.0,0.2,7.773332791148032,0.7000000000000001,2.7082851324859864e-10,-1.4426462899643984,-1.403389746430854,-1.3593947267544149,-1.1361245692257214,0.42547436064713406,-0.35939472675441486,5.9538347028796546,False
10.0,7.0,4.0,0.2,7.77350749847603,0.7000000000000001,2.7082851324859864e-10,-1.4426563160931003,-1.4034138824465212,-1.359444284592134,-1.1361437623542967,0.4255112092241309,-0.35944428459213396,5.954119207051659,False
9.0,8.0,4.0,0.2,7.773568372675309,0.7000000000000001,2.7082851324859864e-10,-1.4426598037875202,-1.4034230628641127,-1.3594758300930532,-1.136178922361876,0.4255277430236597,-0.3594758300930532,5.954236752993501,False
11.0,6.0,4.0,0.2,7.773807965591186,0.7000000000000001,2.7082851324859864e-10,-1.4426733140726262,-1.4034420007718142,-1.3594355541614014,-1.1360814428494095,0.4255360653338205,-0.3594355541614014,5.954413467395366,False
9.0,7.0,4.0,0.2,7.774352741165497,0.7000000000000001,2.7082851324859864e-10,-1.4427044660926962,-1.403511074201941,-1.359545160502715,-1.1360913929280734,0.42563306339938345,-0.3595451605027149,5.95520997792388,False
10.0,6.0,4.0,0.2,7.774643179118656,0.7000000000000001,2.7082851324859864e-10,-1.4427208120447466,-1.4035337045895546,-1.359505685834992,-1.1360025240331768,0.42564401772373595,-0.3595056858349921,5.955428209066146,False
12.0,5.0,4.0,0.2,7.774884802433193,0.7000000000000001,2.7082851324859864e-10,-1.4427336364410184,-1.4035356624079238,-1.3594237235839637,-1.1359335500791128,0.4256186532129882,-0.3594237235839637,5.955429630475126,False
8.0,8.0,4.0,0.2,7.774722119048321,0.7000000000000001,2.7082851324859864e-10,-1.4427255516599433,-1.4035582498075156,-1.3596399226589928,-1.1361437422379823,0.42570287202579493,-0.3596399226589928,5.955769876728409,False
11.0,5.0,4.0,0.2,7.776014789582379,0.7000000000000001,2.7082851324859864e-10,-1.442797446727742,-1.403647673761497,-1.3594683866287578,-1.135804591064886,0.4257369081142315,-0.3594683866287578,5.956659007848579,False
9.0,6.0,4.0,0.2,7.776176774399304,0.7000000000000001,2.7082851324859864e-10,-1.4428080202115892,-1.4037017032162729,-1.3596299872707844,-1.1358491606989896,0.4258408597177852,-0.35962998727078443,5.9572845007048185,False
8.0,7.0,4.0,0.2,7.77611400275619,0.7000000000000001,2.7082851324859864e-10,-1.4428047945380653,-1.4037132082749708,-1.3597482907395009,-1.1359637011848756,0.425885243902409,-0.3597482907395009,5.957474164892699,False
10.0,5.0,4.0,0.2,7.777854293576393,0.7000000000000001,2.7082851324859864e-10,-1.4429013085127451,-1.403829547714798,-1.3595374911830156,-1.1355900902676732,0.4259280284446352,-0.3595374911830156,5.958653227350628,False
6.0,6.0,1.0,0.05,2.2047879396167125,0.7000000000000001,6.770712832590247e-11,-1.1358955853645303,-1.487201052640821,-1.989177231858864,-1.8850762219878112,1.0400768006440253,-0.9891772318588641,5.95933985686543,False
7.0,8.0,4.0,0.2,7.777447504443741,0.7000000000000001,2.7082851324859864e-10,-1.4428808593862064,-1.403877171675518,-1.3600138110083513,-1.136011300274091,0.42611393538641096,-0.3600138110083513,5.959378270794119,False
12.0,4.0,4.0,0.2,7.780726898608012,0.7000000000000001,2.7082851324859864e-10,-1.443052219540173,-1.40396653788103,-1.3593110403703408,-1.1352976411013012,0.42595959050602983,-0.3593110403703408,5.9603201479318795,False
8.0,6.0,4.0,0.2,7.779135627275454,0.7000000000000001,2.7082851324859864e-10,-1.442976257349204,-1.4040247324070176,-1.3598566410963298,-1.1355288449880396,0.4262166406996357,-0.35985664109632975,5.960845776990219,False
9.0,5.0,4.0,0.2,7.78096887575943,0.7000000000000001,2.7082851324859864e-10,-1.4430771261298712,-1.4041363339307378,-1.3596455072244644,-1.1352158634186413,0.4262481760950245,-0.3596455072244644,5.962012141773835,False
7.0,7.0,4.0,0.2,7.780004166217847,0.7000000000000001,2.7082851324859864e-10,-1.443026381778506,-1.4041584088332941,-1.3601722619390526,-1.1356175715120456,0.4264362691532142,-0.3601722619390526,5.962445163551132,False
11.0,4.0,4.0,0.2,7.7837594309981615,0.7000000000000001,2.7082851324859864e-10,-1.4432191670190755,-1.4042107104691706,-1.3592969449661785,-1.1349598987554599,0.4261731993516755,-0.3592969449661785,5.963057666949133,False
10.0,4.0,4.0,0.2,7.788315840673782,0.7000000000000001,2.7082851324859864e-10,-1.4434698994281083,-1.404575914661298,-1.359267572600978,-1.134447427460406,0.42649008386524656,-0.35926757260097797,5.967149413607316,False
8.0,5.0,4.0,0.2,7.786485902122298,0.7000000000000001,2.7082851324859864e-10,-1.4433884602533067,-1.404676728425324,-1.3598128927029534,-1.1345250310386827,0.4268061033286963,-0.35981289270295336,5.967915119176549,False
7.0,6.0,4.0,0.2,7.785174993433746,0.7000000000000001,2.7082851324859864e-10,-1.4433195890898527,-1.404680704207494,-1.3602771283634594,-1.1347997378259633,0.4269709289474499,-0.3602771283634594,5.968050535635777,False
6.0,8.0,4.0,0.2,7.784319501801338,0.7000000000000001,2.7082851324859864e-10,-1.443272454766634,-1.4046798991721547,-1.3608978608522535,-1.1354683644354766,0.42713972856624105,-0.3608978608522535,5.968423190497546,False
9.0,4.0,4.0,0.2,7.7953966240565755,0.7000000000000001,2.7082851324859864e-10,-1.4438593021598745,-1.405139765214534,-1.3592038696509747,-1.1336409871919466,0.4269749164562122,-0.3592038696509747,5.973467603879807,False
6.0,7.0,4.0,0.2,7.789180745138264,0.7000000000000001,2.7082851324859864e-10,-1.4435490411246858,-1.4052042119787802,-1.3610759494232856,-1.1345593543066188,0.4277134746450124,-0.3610759494232856,5.974057784471921,False
7.0,5.0,4.0,0.2,7.796781376102297,0.7000000000000001,2.7082851324859864e-10,-1.4439691531889263,-1.4056766236128029,-1.3600564257800243,-1.1331623773976967,0.4278209566032274,-0.3600564257800243,5.9787963149054,False
6.0,6.0,4.0,0.2,7.798321625218814,0.7000000000000001,2.7082851324859864e-10,-1.4440667455430325,-1.4060974412782978,-1.3610432668440824,-1.1329665426992392,0.4285687694054634,-0.3610432668440824,5.983511302457643,False
8.0,4.0,4.0,0.2,7.806839822709308,0.7000000000000001,2.7082851324859864e-10,-1.444488032096891,-1.4060423367153259,-1.3590587757753885,-1.1323175536359678,0.42773794390571607,-0.3590587757753885,5.983570040497491,False
6.0,5.0,1.0,0.05,2.216398344563862,0.7,6.770712832590247e-11,-1.136604404787018,-1.4908490194088433,-1.9971956872458796,-1.880174035343366,1.0462765625798056,-0.9971956872458796,5.99742686076921,False
6.0,5.0,4.0,0.2,7.817192734723342,0.7000000000000001,2.7082851324859864e-10,-1.4451194491088821,-1.407632647975216,-1.3603230004106146,-1.130266392716129,0.42975280914064706,-0.3603230004106146,5.999958536792057,False
7.0,4.0,4.0,0.2,7.826201376887173,0.7000000000000001,2.7082851324859864e-10,-1.445550319350478,-1.4075475813299945,-1.3587083551214818,-1.1300401240687563,0.4289802317556828,-0.3587083551214818,6.000404352283194,False
6.0,4.0,4.0,0.2,7.860788331401944,0.7000000000000001,2.7082851324859864e-10,-1.4474436715351782,-1.4101761582199834,-1.3578016843058627,-1.1259173146909252,0.43106870004718667,-0.3578016843058627,6.029780215587716,False
6.0,4.0,1.0,0.05,2.240355028011582,0.7000000000000001,6.770712832590247e-11,-1.138031916708496,-1.4970967581415524,-2.006563933134368,-1.868609520367808,1.0512993124477057,-1.0065639331343679,6.036815729323489,False
12.0,8.0,3.0,0.1,5.681547551061796,0.7000000000000001,1.354142566426364e-10,-1.3321801157555633,-1.51535530385733,-1.6994561201229517,-1.3776928068989345,0.7081368450221437,-0.6994561201229517,6.262485382666353,False
11.0,8.0,3.0,0.1,5.681722811177179,0.7000000000000001,1.354142566426364e-10,-1.332190368616856,-1.5153909050930126,-1.6995549796667924,-1.3777515928340602,0.7082281041558645,-0.6995549796667924,6.263044206947882,False
12.0,7.0,3.0,0.1,5.681753923952824,0.7000000000000001,1.354142566426364e-10,-1.3321921842615176,-1.515396331615057,-1.6995542194055955,-1.377711173496034,0.7082310659765956,-0.6995542194055955,6.263077172498155,False
11.0,7.0,3.0,0.1,5.6820503696012485,0.7000000000000001,1.354142566426364e-10,-1.3322095232016733,-1.515455879805664,-1.6997075262758734,-1.3777714141448718,0.7083753877784222,-0.6997075262758734,6.263972170908845,False
10.0,8.0,3.0,0.1,5.682064994162256,0.7000000000000001,1.354142566426364e-10,-1.3322103865405972,-1.5154603914169777,-1.6997468913665927,-1.3778604740301177,0.7084055610200342,-0.6997468913665927,6.264131670506144,False
12.0,6.0,3.0,0.1,5.68229655376157,0.7000000000000001,1.354142566426364e-10,-1.3322238658827708,-1.5154997392096416,-1.6997611916207254,-1.377683103596684,0.7084387060884105,-0.6997611916207254,6.264432189269761,False
10.0,7.0,3.0,0.1,5.682598791642649,0.7000000000000001,1.354142566426364e-10,-1.332241599681003,-1.515565961273003,-1.6999886302921905,-1.3778728016141617,0.7086407266077306,-0.6999886302921905,6.265619629848685,False
11.0,6.0,3.0,0.1,5.682865091201239,0.7000000000000001,1.354142566426364e-10,-1.3322570843610175,-1.515610492929596,-1.7000091843878984,-1.3777105385720165,0.7086802359643798,-0.7000091843878984,6.2659720234320755,False
9.0,8.0,3.0,0.1,5.682762932018969,0.7000000000000001,1.354142566426364e-10,-1.3322512161682811,-1.515602063043254,-1.700135160659004,-1.3780653425281375,0.7087660407894418,-0.700135160659004,6.266342365630022,False
12.0,5.0,3.0,0.1,5.683942889322965,0.7000000000000001,1.354142566426364e-10,-1.3323193520868237,-1.5157859874418997,-1.700193811881207,-1.377430747739937,0.7089042718490266,-0.700193811881207,6.267714880113371,False
10.0,6.0,3.0,0.1,5.683852385557974,0.7000000000000001,1.354142566426364e-10,-1.3323147673410642,-1.515802558956294,-1.7004344585217464,-1.3777419820230454,0.7090959501561731,-0.7004344585217464,6.268627424191509,False
9.0,7.0,3.0,0.1,5.683657910466108,0.7000000000000001,1.354142566426364e-10,-1.332303544984083,-1.515778343083452,-1.7005246923784931,-1.3780409782980867,0.7091492530760584,-0.7005246923784931,6.268781715221123,False
11.0,5.0,3.0,0.1,5.68518800397028,0.7000000000000001,1.354142566426364e-10,-1.3323917525449422,-1.5160115376838996,-1.70059394981692,-1.3773198644810971,0.7093164472976241,-0.70059394981692,6.270499761937543,False
8.0,8.0,3.0,0.1,5.684257347614701,0.7000000000000001,1.354142566426364e-10,-1.3323386394593415,-1.5159052673069284,-1.7009566823887758,-1.378449073633732,0.7095319672453873,-0.7009566823887758,6.271046230820352,False
9.0,6.0,3.0,0.1,5.685638744670652,0.7000000000000001,1.354142566426364e-10,-1.332419129166861,-1.516149429584907,-1.701190222498006,-1.3777573355998434,0.709838728493196,-0.701190222498006,6.27338493413459,False
10.0,5.0,3.0,0.1,5.687201526186506,0.7000000000000001,1.354142566426364e-10,-1.332508818043188,-1.5163754856632752,-1.701229765487955,-1.3771156488732288,0.7099744942940256,-0.7012297654879549,6.27496065190201,False
8.0,7.0,3.0,0.1,5.685804325946683,0.7000000000000001,1.354142566426364e-10,-1.3324290801906817,-1.5162082083455364,-1.701591205399354,-1.3782997509438288,0.7101662044439838,-0.701591205399354,6.275121824126738,False
12.0,4.0,3.0,0.1,5.689748122322312,0.7000000000000001,1.354142566426364e-10,-1.3326481905483796,-1.5166290421278752,-1.7010074554390153,-1.3763257260414021,0.7098985333211658,-0.7010074554390153,6.275974572089625,False
11.0,4.0,3.0,0.1,5.692845040124311,0.7000000000000001,1.354142566426364e-10,-1.332824952225597,-1.517110957076367,-1.7015956804719259,-1.3758091634990368,0.7105663141533114,-0.7015956804719259,6.281081093022529,False
7.0,8.0,3.0,0.1,5.687636847903386,0.7000000000000001,1.354142566426364e-10,-1.3325363381168094,-1.5165906448577255,-1.7027809003533754,-1.3791221468101362,0.7112425388933539,-0.7027809003533754,6.281576075634864,False
8.0,6.0,3.0,0.1,5.689024972824143,0.7000000000000001,1.354142566426364e-10,-1.3326169389064928,-1.516805310583135,-1.7025854640961688,-1.3776725201187499,0.71121979853793,-0.7025854640961688,6.282268381754579,False
9.0,5.0,3.0,0.1,5.690582640442522,0.7000000000000001,1.354142566426364e-10,-1.3327053562351763,-1.5169847949333302,-1.7022707905863703,-1.3767143382988472,0.7110594360431528,-0.7022707905863703,6.282350742567528,False
7.0,7.0,3.0,0.1,5.6903984308017455,0.7000000000000001,1.354142566426364e-10,-1.3326977595387255,-1.5171268172667967,-1.7038106180676476,-1.3785866574617573,0.7122998312321442,-0.7038106180676476,6.288476751547977,False
10.0,4.0,3.0,0.1,5.697482010735406,0.7000000000000001,1.354142566426364e-10,-1.3330895084851735,-1.5178300133201383,-1.7024521968150528,-1.375000810716306,0.7115469327727624,-0.7024521968150528,6.2886297487155485,False
8.0,5.0,3.0,0.1,5.6965108081032625,0.7000000000000001,1.354142566426364e-10,-1.3330498503892363,-1.518048670041595,-1.7040289282609418,-1.37586619275557,0.7129113086987975,-0.7040289282609418,6.295055047386351,False
7.0,6.0,3.0,0.1,5.695794775210004,0.7000000000000001,1.354142566426364e-10,-1.333012345764186,-1.5181121450141641,-1.7052642442328032,-1.377166148395859,0.7139016727686187,-0.7052642442328032,6.299631821484955,False
9.0,4.0,3.0,0.1,5.704656467441912,0.7000000000000001,1.354142566426364e-10,-1.333498604321194,-1.518937247462384,-1.7037255289034623,-1.373678183368336,0.7130241863791675,-0.7037255289034623,6.300106975107779,False
