case,label,N,a,z,H,Omega_m,mu_eff,D_raw,D_norm,f,gamma,sigma8_z,fsigma8
B,B: Flux-DE drag,-2.197676436591076,0.11106091586868462,8.004067652227652,14.83976427136585,0.9944519257433094,1.0,0.1098761657346818,0.14193829036185984,0.9966913618196062,0.5956880976889343,0.11573464576131962,0.11535172169355935
B,B: Flux-DE drag,-2.195829649669571,0.1112662112256427,7.987454403134537,14.798805425885213,0.9944410425446222,1.0,0.11007859790875434,0.14219979272235786,0.9966858533190428,0.5955100726697076,0.11594787140311669,0.11556360314994199
B,B: Flux-DE drag,-2.193982862748066,0.11147188606968907,7.97087180685925,14.757933425039148,0.9944300586309417,1.0,0.11028140191007405,0.1424617754101718,0.9966802864970535,0.5953324194743164,0.11616148869759337,0.1157758658350416
B,B: Flux-DE drag,-2.1921360758265607,0.11167794110230311,7.954319806844802,14.717204864165971,0.9944189819743501,1.0,0.11048457840291817,0.14272423928341663,0.9966746263329869,0.5951622762036257,0.11637549834444548,0.11598850632676533
B,B: Flux-DE drag,-2.1902892889050554,0.11188437702626083,7.937798346638566,14.676558112940219,0.9944078028350649,1.0,0.11068812805478895,0.14298718520437326,0.9966689105858838,0.5949918116539296,0.11658990104676573,0.11620152966159598
B,B: Flux-DE drag,-2.1884425019835505,0.11209119454563725,7.921307369892075,14.636056842912057,0.9943965306123427,1.0,0.11089205153351454,0.1432506140357437,0.9966631003229991,0.5948289891913539,0.11680469750799019,0.1164149319506036
B,B: Flux-DE drag,-2.186595715062045,0.11229839436580905,7.904846820360818,14.595638632371823,0.9943851550776863,1.0,0.111096349502866,0.14351452663498898,0.9966571965044116,0.5946725133036712,0.11701988842728146,0.11662871393519339
B,B: Flux-DE drag,-2.1847489281405403,0.11250597719345655,7.8884166419040795,14.55535886620243,0.9943736846741131,1.0,0.11130102263093054,0.14377892386514576,0.99665120880902,0.594521527430708,0.11723547450834851,0.1168428773840446
B,B: Flux-DE drag,-2.182902141219035,0.11271394373656662,7.872016778484705,14.515167917239841,0.9943621108684251,1.0,0.1115060715952082,0.14404380660141014,0.9966452174599925,0.5943608664771759,0.11745145646481488,0.11705743236936826
B,B: Flux-DE drag,-2.18105535429753,0.11292229470443463,7.855647174168951,14.475108451974549,0.9943504403318679,1.0,0.11171149707846185,0.14430917572577684,0.9966391658289845,0.5942013310594968,0.11766783501584768,0.117272372935097
B,B: Flux-DE drag,-2.179208567376025,0.11313103080766725,7.839307773126265,14.435143492693104,0.9943386663580625,1.0,0.11191729976035283,0.14457503211623396,0.9966330997748021,0.5940341118534306,0.11788461087734703,0.11748770515443673
B,B: Flux-DE drag,-2.17736178045452,0.11334015275818449,7.82299851962912,14.395303131947674,0.994326793714049,1.0,0.11212348032463818,0.14484137665606048,0.9966269830428278,0.5938661600263243,0.11810178476952721,0.1177034254468273
B,B: Flux-DE drag,-2.1755149935330147,0.11354966126922258,7.806719358052792,14.355562897621752,0.994314817653391,1.0,0.11233003945248002,0.14510821022518322,0.9966208171069322,0.5936967322893986,0.11831935740986912,0.11791953466139092
B,B: Flux-DE drag,-2.17366820661151,0.11375955705533597,7.790470232875212,14.315940451546663,0.9943027409048698,1.0,0.11253697782163315,0.14537553369912745,0.9966145485836889,0.5935355071430749,0.1185373295122648,0.11813602714218177
B,B: Flux-DE drag,-2.1718214196900045,0.11396984083240011,7.774251088676728,14.276423684581161,0.9942905608167473,1.0,0.11274429611062668,0.14564334795441866,0.996608245268234,0.593370283938767,0.11875570179142174,0.11835291157794649
B,B: Flux-DE drag,-2.1699746327684992,0.11418051331761363,7.7580618701399615,14.237017969826233,0.9942782779438466,1.0,0.11295199500839322,0.14591165388102162,0.9966019119419223,0.593200318581846,0.11897447497300573,0.11857018923038389
B,B: Flux-DE drag,-2.1681278458469944,0.11439157522950086,7.7419025220496,14.197723419716482,0.9942658918655415,1.0,0.11316007520631373,0.14618045237206392,0.9965955605221246,0.5930235274454767,0.11919364978526145,0.11878786221842046
B,B: Flux-DE drag,-2.166281058925489,0.11460302728791451,7.725772989292189,14.158533259395526,0.9942534008253264,1.0,0.11336853739161512,0.14644974431530686,0.9965891208173987,0.5928520032754788,0.11941322695205796,0.11900592286211994
B,B: Flux-DE drag,-2.164434272003984,0.11481487021403772,7.7096732168559825,14.119459682687449,0.9942408067717828,1.0,0.11357738224467606,0.14671953058966525,0.9965826119351474,0.592682602618548,0.11963320719005105,0.11922437409563973
B,B: Flux-DE drag,-2.162587485082479,0.1150271047303869,7.693603149830723,14.080483906343193,0.9942281054980079,1.0,0.11378661045514044,0.14698981208602266,0.9965760646808922,0.5925095473372244,0.11985359122565566,0.11944322028153623
B,B: Flux-DE drag,-2.160740698160974,0.11523973156081387,7.677562733407479,14.041630066593664,0.9942153014615981,1.0,0.11399622271460921,0.14726058969779085,0.9965694788401065,0.5923333658214828,0.12007437978734815,0.11966246208672657
B,B: Flux-DE drag,-2.1588939112394687,0.11545275143050866,7.661551912878428,14.00286751016289,0.9942023878644588,1.0,0.11420621971395241,0.1475318643174374,0.9965627922714664,0.5921641158104551,0.12029557360283508,0.11988209272753902
B,B: Flux-DE drag,-2.157047124317964,0.11566616506600164,7.645570633636709,13.964232177900305,0.9941893718147464,1.0,0.11441660213938362,0.14780363683141456,0.9965560747279638,0.5919904759613497,0.12051717339491812,0.120102121255749
B,B: Flux-DE drag,-2.1552003373964586,0.1158799731951663,7.6296188411762,13.925681683679136,0.9941762437806276,1.0,0.11462737069195177,0.14807590814533905,0.9965493298454007,0.5918108885924038,0.12073917990202543,0.12032254881744671
B,B: Flux-DE drag,-2.1533535504749532,0.11609417654722153,7.613696481091351,13.88726363636425,0.994163013664129,1.0,0.11483852606669222,0.14834867915705918,0.996542516541078,0.5916334526970523,0.12096159385625091,0.12054337114632807
B,B: Flux-DE drag,-2.1515067635534484,0.11630877585273412,7.597803499077001,13.848924052973622,0.9941496690553507,1.0,0.11505006895979668,0.14862195076591703,0.9965356487890852,0.5914545146034661,0.12118441599090646,0.12076459061262436
B,B: Flux-DE drag,-2.149659976631943,0.11652377184362148,7.581939840928177,13.81072207496062,0.9941362227952931,1.0,0.11526200005541727,0.14889572385570193,0.9965286340805347,0.5912911783138355,0.12140764702662248,0.12098619665837179
B,B: Flux-DE drag,-2.147813189710438,0.11673916525315375,7.566105452539928,13.772596868885485,0.9941226605292754,1.0,0.11547432004079676,0.14916999931419572,0.9965215564194544,0.5911275964322017,0.12163128768728476,0.12120820011543543
B,B: Flux-DE drag,-2.145966402788933,0.11695495681595676,7.550300279907118,13.734605139809632,0.9941089949459314,1.0,0.11568702961413375,0.149444778043333,0.9965144096686005,0.5909660991220672,0.12185533870831915,0.12143060091788802
B,B: Flux-DE drag,-2.144119615867428,0.11717114726801402,7.534524269124274,13.696694367609583,0.9940952131953091,1.0,0.11590012947875411,0.14972006095167179,0.9965072584008875,0.5907944490978643,0.12207980083055206,0.12165340763177983
B,B: Flux-DE drag,-2.1422728289459227,0.11738773734666975,7.518777366385363,13.65891049010407,0.9940813258053766,1.0,0.11611362033953763,0.14999584894977747,0.9965000267003166,0.5906266143081621,0.12230467479644676,0.12187661170023273
B,B: Flux-DE drag,-2.140426042024418,0.11760472779063094,7.503059517983644,13.621212952204123,0.9940673224327125,1.0,0.11632750289446901,0.1502721429393083,0.9964927267571837,0.5904594883415956,0.1225299613412037,0.12210021528634837
B,B: Flux-DE drag,-2.1385792551029126,0.11782211933997025,7.487370670311458,13.583635798036948,0.9940532110140886,1.0,0.11654177784058077,0.15054894382069256,0.9964853154842204,0.5903011153237989,0.12275566119902048,0.12232421377738
B,B: Flux-DE drag,-2.1367324681814077,0.1180399127361282,7.471710769860069,13.5461503016266,0.9940389838577767,1.0,0.11675644587865343,0.15082625249920018,0.9964778731251617,0.5901372090483883,0.12298177510804248,0.12254861769281912
B,B: Flux-DE drag,-2.1348856812599024,0.11825810872191601,7.456079763219455,13.508778748729693,0.99402464616314,1.0,0.11697150772019707,0.15110406989396155,0.9964703928498952,0.5899694769085216,0.12320830381771672,0.12277342690760942
B,B: Flux-DE drag,-2.133038894338397,0.11847670804151787,7.440477597078148,13.471504107724822,0.9940101930371523,1.0,0.11718696407979264,0.151382396928074,0.9964629110267016,0.5897913972290536,0.12343524808072484,0.12299864662582216
B,B: Flux-DE drag,-2.1311921074168922,0.11869571144049358,7.424904218223048,13.43433704016071,0.9939956267936934,1.0,0.11740281566929009,0.15166123452110705,0.9964553380518201,0.5896182138456273,0.1236626086468719,0.12322426650358867
B,B: Flux-DE drag,-2.129345320495387,0.11891511966578125,7.4093595735392235,13.39727207516588,0.9939809454873233,1.0,0.11761906319027855,0.15194058357937515,0.9964476789434767,0.5894488755028321,0.123890386255155,0.12345028782736002
B,B: Flux-DE drag,-2.127498533573882,0.11913493346569949,7.393843610009764,13.360308383094324,0.9939661483964736,1.0,0.11783570734611928,0.15222044501148205,0.9964399227860959,0.5892851029662013,0.12411858164643788,0.12367670991209631
B,B: Flux-DE drag,-2.1256517466523768,0.11935515358995037,7.378356274715559,13.32345192136513,0.9939512366740784,1.0,0.11805274884774296,0.15250081973580965,0.9964321404061711,0.5891152616155767,0.12434719556955726,0.12390354223487869
B,B: Flux-DE drag,-2.123804959730872,0.11957578078962161,7.362897514835156,13.286690501010153,0.9939362064112354,1.0,0.11827018841166073,0.15278170867794877,0.9964242921804347,0.588945562780403,0.12457622877922792,0.12413078058385008
B,B: Flux-DE drag,-2.1219581728093666,0.11979681581718948,7.347467277644547,13.250041376415854,0.9939210620119757,1.0,0.11848802674429351,0.1530631127504556,0.9964163444078273,0.588781989882082,0.12480568201953636,0.12435842143923212
B,B: Flux-DE drag,-2.1201113858878617,0.12001825942652102,7.332065510517021,13.213481130032807,0.9939057962262254,1.0,0.11870626455779484,0.15334503287329176,0.99640832566386,0.5886191123084569,0.12503555604060743,0.12458646904287138
B,B: Flux-DE drag,-2.1182645989663564,0.12024011237287695,7.316692160922948,13.177038183019256,0.9938904168638013,1.0,0.11892490257249681,0.15362746997698398,0.9964003091390197,0.588445702721018,0.12526585160118053,0.12481493325997885
B,B: Flux-DE drag,-2.116417812044851,0.12046237541291398,7.301347176429633,13.140678018862118,0.9938749131776391,1.0,0.119143941514271,0.15391042499921484,0.9963922345398214,0.5882706635846876,0.1254965694658299,0.12504380727714018
B,B: Flux-DE drag,-2.1145710251233463,0.12068504930468747,7.286030504701127,13.104440096414718,0.9938592965400229,1.0,0.11936338209630508,0.15419389886128188,0.9963840592856619,0.5881020480496687,0.12572771038576971,0.12527308643886528
B,B: Flux-DE drag,-2.112724238201841,0.1209081348076542,7.270742093498031,13.068278928703574,0.9938435525490696,1.0,0.11958322503303799,0.15447789248609903,0.9963758126647256,0.5879336767601188,0.12595927511353197,0.12550277510390517
B,B: Flux-DE drag,-2.110877451280336,0.12113163268267459,7.255481890677345,13.032244884310611,0.9938276962982384,1.0,0.11980347104546103,0.1547624068050445,0.9963675209413461,0.5877627422658334,0.12619126440855047,0.12573287728320134
B,B: Flux-DE drag,-2.109030664358831,0.12135554369201569,7.240249844192265,12.99628329053157,0.9938117101024553,1.0,0.120024120860449,0.1550474427570969,0.9963591837256199,0.5875876519412693,0.12642367903645618,0.12596339364835324
B,B: Flux-DE drag,-2.107183877437326,0.12157986859935346,7.225045902092033,12.96045032681539,0.9937956113426173,1.0,0.12024517519350784,0.1553330012665485,0.9963507063662667,0.5874253632082637,0.12665651975090508,0.12619431291970729
B,B: Flux-DE drag,-2.1053370905158206,0.12180460816977563,7.209870012521728,12.924691068745835,0.9937793817784774,1.0,0.12046663475761163,0.1556190832544209,0.9963421529434177,0.587263750998048,0.12688978730288628,0.12642564386789004
B,B: Flux-DE drag,-2.1034903035943158,0.12202976316978406,7.194722123722119,12.889054216369152,0.9937630368233376,1.0,0.12068850027889497,0.15590568965873647,0.9963335420884469,0.5871012865030937,0.12712348245725105,0.1266573895592515
B,B: Flux-DE drag,-2.1016435166728105,0.12225533436729762,7.179602184029465,12.853496162658093,0.9937465614850793,1.0,0.12091077248786647,0.15619282142316798,0.9963249057779522,0.5869314573714761,0.127357605983458,0.12688955478157435
B,B: Flux-DE drag,-2.0997967297513056,0.12248132253165452,7.164510141875358,12.818054357675438,0.9937299678360165,1.0,0.12113345211513041,0.15648047949151178,0.9963161888648285,0.5867642654436284,0.12759215865106643,0.12712213323626706
B,B: Flux-DE drag,-2.0979499428298003,0.12270772843361526,7.1494459457865265,12.782696383353217,0.9937132442909022,1.0,0.1213565398879353,0.15676866480322915,0.9963074134341657,0.5865950997607986,0.12782714122610095,0.12735512844166044
B,B: Flux-DE drag,-2.096103155908295,0.12293455284536493,7.134409544384685,12.747448567633604,0.9936963994211354,1.0,0.12158003654332952,0.157057378310441,0.9962986126093588,0.5864195285914113,0.1280625544849086,0.12758854536052486
B,B: Flux-DE drag,-2.09425636898679,0.12316179654051605,7.119400886386339,12.71228955407603,0.9936794252091692,1.0,0.12180394281504056,0.1573466209609782,0.9962897618511863,0.5862407515777285,0.12829839920033842,0.1278223815851936
B,B: Flux-DE drag,-2.092409582065285,0.12338946029411124,7.104419920602611,12.677234675271464,0.9936623265634588,1.0,0.12202825943182193,0.15763639369624624,0.9962807863566874,0.5860710698863103,0.12853467614000028,0.12805662821886163
B,B: Flux-DE drag,-2.09056279514378,0.12361754488262564,7.089466595939079,12.642273510164152,0.9936450991971023,1.0,0.12225298712017356,0.15792669745473947,0.9962717475640842,0.5859003501577685,0.1287713860691303,0.12829129383534182
B,B: Flux-DE drag,-2.0887160082222747,0.12384605108396983,7.07454086139559,12.607410521678252,0.9936277441914465,1.0,0.12247812661316587,0.15821753318343998,0.9962626041534348,0.5857351985234556,0.12900852975988544,0.12852637381658938
B,B: Flux-DE drag,-2.08686922130077,0.12407497967749223,7.059642666066095,12.57264609898125,0.9936102611553312,1.0,0.1227036786408909,0.1585089018254824,0.9962534057833351,0.5855677674004464,0.12924610798128552,0.1287618752605964
B,B: Flux-DE drag,-2.0850224343792645,0.12430433144398204,7.044771959138462,12.537973959938082,0.9935926471766627,1.0,0.12292964394618344,0.15880080434046245,0.9962441646172062,0.5853959189028036,0.12948412151577243,0.12899780047067352
B,B: Flux-DE drag,-2.0831756474577596,0.12453410716567154,7.029928689894323,12.503405179850622,0.9935749059272991,1.0,0.12315602326716661,0.15909324168188935,0.9962348479114957,0.5852251341232527,0.12972257114082525,0.12923414593116822
B,B: Flux-DE drag,-2.0813288605362543,0.12476430762623916,7.015112807708878,12.468922855063722,0.9935570303331741,1.0,0.1233828173441955,0.1593862148061555,0.9962254631323655,0.5850536102423517,0.12996145763627398,0.12947091332305435
B,B: Flux-DE drag,-2.079482073614749,0.12499493361081183,7.000324262050745,12.434548623989201,0.9935390282986594,1.0,0.12361002691621369,0.15967972466783,0.996216011801545,0.5848818460257645,0.13020078178046193,0.12970810355877505
B,B: Flux-DE drag,-2.077635286693244,0.12522598590596776,6.985563002481772,12.400255083930727,0.9935208884169471,1.0,0.12383765272531552,0.1599737722255521,0.996206476125252,0.5847115683503755,0.13044054435505112,0.1299457150358051
B,B: Flux-DE drag,-2.075788499771739,0.12545746529973928,6.970828978656866,12.366074314441876,0.9935026229966675,1.0,0.12406569551180358,0.16026835843564635,0.996196904688961,0.584536404448202,0.13068074613981623,0.13018375480692881
B,B: Flux-DE drag,-2.073941712850234,0.12568937258161525,6.95612214032383,12.331968535211976,0.9934842161252356,1.0,0.12429415602701535,0.16056348426869235,0.9961872476027385,0.5843626345160595,0.13092138792615532,0.13042221709048707
B,B: Flux-DE drag,-2.0720949259287287,0.12592170854254403,6.941442437323181,12.297980146016215,0.9934656846895679,1.0,0.12452303500827758,0.16085915067717052,0.9961775032484584,0.5841920202397082,0.1311624704907086,0.1306611023733337
B,B: Flux-DE drag,-2.070248139007224,0.12615447397493587,6.9267898195879924,12.264061109312507,0.9934470080959626,1.0,0.12475233320336805,0.16115535862706196,0.9961677088162042,0.5840170244594584,0.1314039946211245,0.13090041625102242
B,B: Flux-DE drag,-2.0684013520857185,0.126387669672666,6.912164237143706,12.23026402521757,0.9934282079859711,1.0,0.1249820513515964,0.1614521090734086,0.9961577485414275,0.5838572499395555,0.13164596109613194,0.13114014421009515
B,B: Flux-DE drag,-2.0665545651642137,0.1266212964310769,6.897565640107979,12.196534937695542,0.9934092607447628,1.0,0.12521219019285554,0.16174940297200585,0.9961477502461121,0.5836910718212348,0.13188837069507411,0.13138030375152335
B,B: Flux-DE drag,-2.0647077782427083,0.12685535504698142,6.882993978690499,12.162923870184459,0.9933901874342295,1.0,0.12544275047907835,0.1620472412942024,0.9961376494804688,0.583530177521382,0.13213122420997614,0.13162088710750244
B,B: Flux-DE drag,-2.062860991321203,0.1270898463186652,6.868449203192826,12.129384641434674,0.9933709672548198,1.0,0.12567373295275108,0.1623456249991437,0.9961274572224822,0.5833710368548409,0.13237452242291287,0.13186189642217663
B,B: Flux-DE drag,-2.061014204399698,0.12732477104588955,6.853931264008216,12.095957610624414,0.993351617521801,1.0,0.12590513836752104,0.1626445550603932,0.9961172066562076,0.5832101747818899,0.13261826612771527,0.13210333680672928
B,B: Flux-DE drag,-2.059167417478193,0.12756013002989414,6.8394401116214505,12.062607179677212,0.9933321216688532,1.0,0.12613696747570483,0.16294403244979516,0.9961068808138898,0.5830487080618209,0.13286245611681263,0.13234520673979053
B,B: Flux-DE drag,-2.057320630556688,0.12779592407339962,6.8249756966086785,12.029363187750159,0.9933124926746122,1.0,0.1263692210334605,0.16324405814415638,0.9960964835730366,0.5828872071351577,0.13310709318668057,0.13258750746188103
B,B: Flux-DE drag,-2.0554738436351827,0.1280321539806107,6.810537969637227,11.99620049962219,0.9932927183823751,1.0,0.12660189979576594,0.16354463311875914,0.9960860295799857,0.5827224370268074,0.13335217813255162,0.13283024165189633
B,B: Flux-DE drag,-2.053627056713678,0.12826882055721842,6.796126881465461,11.96313855421604,0.9932728072564098,1.0,0.1268350045213913,0.16384575835378443,0.9960754649796898,0.5825631824260028,0.13359771175365273,0.13307340285524222
B,B: Flux-DE drag,-2.0517802697921725,0.12850592461040328,6.7817423829425865,11.930162559876715,0.9932527517284017,1.0,0.12706853596159867,0.16414743481971442,0.9960648483775622,0.582400057710913,0.13384369484130246,0.13331699960839463
B,B: Flux-DE drag,-2.0499334828706677,0.1287434669488377,6.767384425008511,11.897281674055034,0.9932325555681086,1.0,0.1273024948841769,0.16444966350838056,0.9960541797800829,0.5822334318757532,0.13409012820422736,0.13356103266506786
B,B: Flux-DE drag,-2.0480866959491624,0.12898144838268913,6.753052958693648,11.864491330393092,0.9932122159767977,1.0,0.1275368820489361,0.16475244540130735,0.9960434200184314,0.5820688791160752,0.1343370126427498,0.13380549750774376
B,B: Flux-DE drag,-2.0462399090276575,0.1292198697236224,6.738747935118775,11.831790522615833,0.993191731847132,1.0,0.12777169821502357,0.16505578147916306,0.9960325700343513,0.5819061575617207,0.13458434895649402,0.1340503949775367
B,B: Flux-DE drag,-2.044393122106152,0.1294587317848029,6.7244693054948455,11.799184792406164,0.9931711053336134,1.0,0.1280069441455656,0.16535967272775604,0.9960216873126588,0.5817370222985692,0.13483213794927537,0.13429573354421043
B,B: Flux-DE drag,-2.042546335184647,0.12969803538089902,6.7102170211228405,11.766663086500506,0.9931503302667465,1.0,0.1282426206106492,0.16566412014188647,0.9960107165163838,0.581569099189345,0.13508038043224108,0.13454150650162214
B,B: Flux-DE drag,-2.040699548263142,0.12993778132808498,6.6959910333935975,11.734240938371146,0.9931294139404147,1.0,0.12847872836926108,0.16596912470201525,0.995999646973269,0.5814045613488013,0.13532907720484627,0.13478771312124516
B,B: Flux-DE drag,-2.0388527613416367,0.13017797044404394,6.6817912937876285,11.701897363502432,0.9931083449353869,1.0,0.12871526818813156,0.16627468739860635,0.9959885108987986,0.5812377441149187,0.13557822907470243,0.13503435848640907
B,B: Flux-DE drag,-2.037005974420132,0.13041860354797027,6.6676177538749855,11.669657771901665,0.9930871358736079,1.0,0.12895224083383183,0.16658080922191826,0.9959772987073542,0.5810711310842365,0.13582783684925354,0.13528144203438275
B,B: Flux-DE drag,-2.0351591874986266,0.13065968146057289,6.653470365315059,11.637491362544523,0.9930657698959784,1.0,0.1291896470769149,0.16688749116735319,0.9959660090659358,0.5809035052273753,0.13607790134013767,0.13552896431980507
B,B: Flux-DE drag,-2.0333124005771217,0.1309012050040775,6.63934907985645,11.605433307708305,0.9930442651437563,1.0,0.12942748768664358,0.16719473422864664,0.9959546564775615,0.5807343205450873,0.13632842335763393,0.13577692805327987
B,B: Flux-DE drag,-2.0314656136556164,0.13114317500222997,6.625253849336772,11.573443103617874,0.9930225991252488,1.0,0.129665763437611,0.16750253940641985,0.9959432011687881,0.5805674267534358,0.13657940371763588,0.13602532855226657
B,B: Flux-DE drag,-2.0296188267341115,0.13138559228029859,6.611184625682515,11.541565571537355,0.9930007956948895,1.0,0.12990447509209818,0.16781090768538928,0.9959316437227681,0.5804047154475707,0.13683084322306863,0.1362741666031231
B,B: Flux-DE drag,-2.0277720398126062,0.1316284576650774,6.597141360908858,11.509752215688813,0.9929788274312299,1.0,0.13014362342223978,0.16811984006300026,0.9959200049428981,0.5802409180921004,0.13708274268723616,0.13652344577465828
B,B: Flux-DE drag,-2.025925252891101,0.13187177198488856,6.583124007119522,11.478052600109951,0.9929567214038078,1.0,0.13038320919482632,0.16842933752979458,0.9959082308232525,0.5800859653537916,0.13733510291781345,0.1367731593768089
B,B: Flux-DE drag,-2.024078465969596,0.13211553606958543,6.569132516506603,11.446418403072993,0.9929344496765455,1.0,0.13062323317798033,0.16873940107803478,0.9958963891734169,0.5799278791591392,0.13758792472387857,0.13702331742637455
B,B: Flux-DE drag,-2.0222316790480908,0.1323597507505555,6.5551668413503945,11.414892441061616,0.9929120360793765,1.0,0.13086369615380228,0.1690500317180401,0.9958844616594476,0.5797712439778251,0.13784120892923268,0.13727391814897633
B,B: Flux-DE drag,-2.020384892126586,0.13260441686072286,6.541226934019253,11.383436402245817,0.9928894578155706,1.0,0.1311045988947228,0.1693612304476382,0.9958724284813358,0.5796169763937535,0.13809495634749164,0.13752495953880056
B,B: Flux-DE drag,-2.0185381052050806,0.1328495352345514,6.5273127469694066,11.352083152882022,0.9928667334618169,1.0,0.1313459421783324,0.16967299827132237,0.995860325681442,0.5794615230958606,0.1383491677977062,0.13777644730078017
B,B: Flux-DE drag,-2.0166913182835757,0.1330951067080474,6.513424232744813,11.320804277344768,0.9928438455546035,1.0,0.131587726788553,0.16998533620176481,0.995848156402479,0.5793030463388501,0.1386038441055962,0.13802838262285458
B,B: Flux-DE drag,-2.0148445313620704,0.13334113211876264,6.499561343976983,11.2896228048552,0.9928208072219862,1.0,0.13182995350694848,0.17029824524859158,0.9958358781691204,0.5791485681641624,0.1388589860943977,0.13828076035898823
B,B: Flux-DE drag,-2.0129977444405656,0.1335876123057969,6.485724033384837,11.258520103269971,0.9927976065302265,1.0,0.13207262310970652,0.17061172641448374,0.9958235184762245,0.5789932770496589,0.13911459458168382,0.1385335850477259
B,B: Flux-DE drag,-2.0111509575190603,0.1338345481098013,6.471912253774521,11.227509476999996,0.9927742509606535,1.0,0.13231573638624058,0.17092578071920747,0.9958110986820449,0.5788348348372202,0.13937067039895876,0.13878686041404026
B,B: Flux-DE drag,-2.0093041705975554,0.1340819403729806,6.458125958039268,11.196581965624928,0.9927507343085791,1.0,0.13255929412150244,0.17124040917676533,0.995798582583036,0.578677781627026,0.13962721437302703,0.13904058216267803
B,B: Flux-DE drag,-2.00745738367605,0.13432978993909667,6.444365099159216,11.165741260010963,0.9927270582077664,1.0,0.1328032971028489,0.1715556128042667,0.9957859834935253,0.5785204127021983,0.1398842273332265,0.13929475289024884
B,B: Flux-DE drag,-2.005610596754545,0.13457809765347079,6.4306296302012695,11.134987960657508,0.9927032223846197,1.0,0.13304774611499315,0.1718713926154059,0.9957733043941188,0.5783623105767333,0.1401417101061104,0.13954937375580423
B,B: Flux-DE drag,-2.00376380983304,0.13482686436298696,6.4169195043189236,11.104316255199455,0.9926792224217107,1.0,0.13329264195064866,0.17218774963421213,0.9957605413665953,0.5782036777149697,0.1403996635266589,0.13980444496099367
B,B: Flux-DE drag,-2.0019170229115346,0.13507609091609468,6.403234674752105,11.073736195201285,0.9926550641813833,1.0,0.1335379853981881,0.17250468487910703,0.9957477060331338,0.5780434093639062,0.1406580884252798,0.14005996888447805
B,B: Flux-DE drag,-2.0000702359900298,0.13532577816281166,6.389575094827025,11.043232574435153,0.9926307369885634,1.0,0.1337837772517417,0.1728221993759499,0.9957347598156437,0.5778859293472435,0.1409169856384455,0.14031594084864207
B,B: Flux-DE drag,-1.9982234490685244,0.13557592695472703,6.375940717956004,11.012824786617214,0.9926062530492292,1.0,0.13403001829693093,0.17314029413960838,0.9957217254594102,0.5777290997507936,0.14117635599366601,0.14057236478408508
B,B: Flux-DE drag,-1.9963766621470196,0.13582653814500387,6.362331497637328,10.98248834008789,0.9925815952213377,1.0,0.134276709328188,0.17345897019633197,0.9957086069673095,0.577571044180198,0.14143620032773183,0.14082924200307517
B,B: Flux-DE drag,-1.9945298752255143,0.13607761258838258,6.348747387455073,10.952251862735611,0.9925567822650838,1.0,0.13452385113487528,0.17377822856582073,0.995695371436469,0.5774176693259612,0.14169651947209322,0.14108656858702073
B,B: Flux-DE drag,-1.9926830883040094,0.1363291511411833,6.3351883410789664,10.922081684969765,0.9925317903592198,1.0,0.1347714445114021,0.1740980702742946,0.9956820379814094,0.5772645285457466,0.14195731426351665,0.14134434797226567
B,B: Flux-DE drag,-1.9908363013825041,0.13658115466130927,6.32165431226421,10.89201556179847,0.9925066450316729,1.0,0.13501949025857218,0.17441849635623366,0.9956686707676073,0.5771050355292573,0.1422185855455038,0.141602590028541
B,B: Flux-DE drag,-1.9889895144609988,0.13683362400824942,6.308145254851337,10.862010752277628,0.9924813155667997,1.0,0.13526798918274233,0.17473950785329156,0.9956552126927448,0.5769444966683692,0.14248033416740555,0.14186128741998152
B,B: Flux-DE drag,-1.987142727539494,0.13708656004308142,6.294661122766051,10.832114032402144,0.9924558344767488,1.0,0.13551694207184056,0.17506110578331557,0.9956415930443453,0.5767948075159759,0.1427425609591614,0.14212043078860903
B,B: Flux-DE drag,-1.9852959406179886,0.13733996362847484,6.281201870019055,10.802277551440845,0.9924301667456277,1.0,0.13576634971621876,0.17538329116728413,0.9956278676500275,0.5766458102093109,0.14300526675326397,0.1423800288002756
B,B: Flux-DE drag,-1.9834491536964838,0.13759383562869362,6.26776745070592,10.772545433440254,0.9924043436523083,1.0,0.13601621291381477,0.1757060650359752,0.9956140289895533,0.5765008819809658,0.1432684523901963,0.14264008111130136
B,B: Flux-DE drag,-1.9816023667749785,0.13784817690959955,6.2543578190069,10.742877076821921,0.9923783347330204,1.0,0.13626653246571882,0.17602942842423905,0.9956001350769961,0.5763500612037662,0.1435321187137619,0.14290059677930878
B,B: Flux-DE drag,-1.9797555798534736,0.13810298833865467,6.240972929186809,10.713307934047023,0.9923521655338035,1.0,0.13651730918357102,0.1763533823805543,0.9955861472175369,0.5762004131122525,0.14379626657887667,0.1431615710275297
B,B: Flux-DE drag,-1.9779087929319683,0.13835827078492485,6.227612735594823,10.683806763476069,0.9923258119390826,1.0,0.13676854386744383,0.17667792793845644,0.9955720428898361,0.5760530538975766,0.14406089682827203,0.1434230013558647
B,B: Flux-DE drag,-1.9760620060104634,0.13861402511908208,6.214277192664371,10.654399713540828,0.9922992930193439,1.0,0.13702023732242694,0.17700306613796218,0.9955578586807012,0.5759046480164893,0.14432601030996423,0.1436848937761168
B,B: Flux-DE drag,-1.9742152190889581,0.1388702522134081,6.2009662549129345,10.62506479602046,0.9922725912237134,1.0,0.1372723903588655,0.1773287980258774,0.9955435992871537,0.5757532943704871,0.1445916078775052,0.14394724973308828
