w0_offset,hump_amp,w0,w_z2,H0_eff_z0p1,H0_eff_z0p3,H0_eff_z0p5,H0_eff_z1p0,H0_eff_z1p5,H0_mean_lowz,H0_mean_z0p1_to_1p5,delta_H0_lowz,omega_de_1090,target_distance,cmb_safe,w_reasonable,not_too_extreme_z2,score
-0.055,-0.11,-1.0643123787484783,-1.1101061591328978,67.19303281083995,66.89272927161906,66.71305571098048,66.55331975741274,66.5460004109074,66.93293926447983,66.77962759235193,-0.4670607355201781,1.264512459055357e-09,6.067060735520172,True,True,True,6.067060735520172
-0.065,-0.025,-1.0671164497155632,-1.0251254763552031,67.18612594169318,66.88710592117997,66.72181028494782,66.61396318069337,66.64805755033811,66.93168071594032,66.81141257577049,-0.4683192840596888,1.5301419129271158e-09,6.068319284059683,True,True,True,6.068319284059683
-0.049999999999999996,-0.155,-1.0631219882364922,-1.1550965001512268,67.19575811518973,66.8935017415883,66.70555514234387,66.51829275205989,66.4901412141571,66.9316049997073,66.76064979306778,-0.468395000292702,1.1425801194126012e-09,6.068395000292696,True,True,True,6.068395000292696
-0.06,-0.07,-1.065926059203577,-1.0701158173735321,67.18885066461004,66.88787814847689,66.71429946256897,66.5785517486326,66.59068044338825,66.93034275855196,66.79205209353535,-0.4696572414480471,1.3825958907050479e-09,6.069657241448041,True,True,True,6.069657241448041
-0.055,-0.115,-1.064735668691591,-1.115106158391861,67.19157561653903,66.888650493014,66.70679554403944,66.5433553462745,66.53413375084266,66.92900721786415,66.77290215014193,-0.47099278213585194,1.2492771950220647e-09,6.070992782135846,True,True,True,6.070992782135846
-0.065,-0.03,-1.0675397396586759,-1.0301254756141658,67.1846690607586,66.88302786493739,66.71554520737469,66.60391896201992,66.63594791223157,66.92774737769024,66.80462180146444,-0.4722526223097674,1.5117062574467878e-09,6.072252622309762,True,True,True,6.072252622309762
-0.049999999999999996,-0.16,-1.0635452781796049,-1.1600964994101897,67.19430079748682,66.88942295482586,66.69929853141379,66.50837294984403,66.47840417686541,66.92767409457548,66.75395988208717,-0.4723259054245261,1.12881393650481e-09,6.07232590542452,True,True,True,6.07232590542452
-0.06,-0.075,-1.0663493491466898,-1.075115816632495,67.18739366028002,66.88380008401826,66.70803794049792,66.56855251419408,66.57870415341306,66.92641056159873,66.78529767048067,-0.47358943840127665,1.365937918462128e-09,6.073589438401271,True,True,True,6.073589438401271
-0.055,-0.12,-1.0651589586347034,-1.1201061576508238,67.1901184888107,66.88457242039398,66.70053757753247,66.53340088711087,66.5222887850209,66.92507616224572,66.76618363177379,-0.4749238377542895,1.2342254904849408e-09,6.074923837754284,True,True,True,6.074923837754284
-0.065,-0.035,-1.0679630296017886,-1.035125474873129,67.1832122463947,66.87895051454628,66.70928233063536,66.5938847730287,66.62386054081598,66.92381503052543,66.79783808108421,-0.47618496947457345,1.4934927208363548e-09,6.076184969474568,True,True,True,6.076184969474568
-0.049999999999999996,-0.165,-1.0639685681227176,-1.1650964986691525,67.19284354635737,66.88534487409906,66.69304412052331,66.49846305593029,66.4666885271378,66.92374418032658,66.74727682480957,-0.4762558196734261,1.1152136131183099e-09,6.07625581967342,True,True,True,6.07625581967342
-0.06,-0.08,-1.0667726390898025,-1.0801158158914577,67.18593672252157,66.87972272546173,66.70177861887223,66.55856326605694,66.56674981879289,66.9224793556185,66.77855023034108,-0.47752064438149944,1.3494806469740194e-09,6.077520644381494,True,True,True,6.077520644381494
-0.055,-0.125,-1.0655822485778161,-1.1251061569097867,67.1886614276549,66.88049505372689,66.69428181107894,66.52345637070769,66.51046546568811,66.92114609748693,66.75947202577132,-0.47885390251308024,1.2193551338585128e-09,6.078853902513075,True,True,True,6.078853902513075
-0.065,-0.04,-1.068386319544901,-1.0401254741320918,67.18175549860136,66.87487386997448,66.70302165435122,66.58386060454666,66.61179538761263,66.91988367430902,66.79106140301727,-0.48011632569098595,1.4754986269342757e-09,6.08011632569098,True,True,True,6.08011632569098
-0.049999999999999996,-0.17,-1.06439185806583,-1.1700964979281157,67.19138636180139,66.88126749937602,66.68679190929093,66.48856306108489,66.45499421764146,66.91981525682279,66.74060060983894,-0.4801847431772188,1.1017771509227744e-09,6.080184743177213,True,True,True,6.080184743177213
-0.06,-0.085,-1.0671959290329152,-1.0851158151504208,67.18447985133467,66.8756460727755,66.69552149731196,66.54858399502574,66.55481739143463,66.91854914047404,66.77180976157649,-0.4814508595259639,1.3332216581317127e-09,6.081450859525958,True,True,True,6.081450859525958
-0.07,0.0,-1.07,-1.0001351323727259,67.177574817032,66.8700258538773,66.70426668288394,66.60929341688843,66.65743364982566,66.91728911793108,66.80371888410146,-0.482710882068929,1.6132844905490748e-09,6.082710882068923,True,True,True,6.082710882068923
-0.055,-0.13,-1.0660055385209288,-1.1301061561687498,67.18720443307156,66.87641839298068,66.68802824429754,66.51352178784862,66.4986637451565,66.91721702344994,66.75276732067098,-0.4827829765500695,1.2046639402032197e-09,6.082782976550064,True,True,True,6.082782976550064
-0.065,-0.045,-1.0688096094880137,-1.0451254733910547,67.18029881737851,66.87079793119014,66.69676317814314,66.57384644739838,66.59975240420329,66.91595330890392,66.78429175566268,-0.4840466910960828,1.457721331822288e-09,6.084046691096077,True,True,True,6.084046691096077
-0.049999999999999996,-0.17500000000000002,-1.0648151480089427,-1.1750964971870785,67.18992924381875,66.87719083062466,66.68054189733407,66.4786729560717,66.44332120111102,66.91588732392582,66.73393122579203,-0.48411267607419006,1.0885025756644226e-09,6.084112676074184,True,True,True,6.084112676074184
-0.06,-0.09,-1.0676192189760279,-1.0901158144093837,67.18302304671911,66.87157012592736,66.68926657543678,66.53861469190277,66.54290682330837,66.91461991602775,66.76507625265887,-0.4853800839722595,1.317158562960367e-09,6.085380083972254,True,True,True,6.085380083972254
-0.07,-0.005,-1.0704232899431128,-1.005135131631689,67.17611832576848,66.86595062891597,66.69800685248944,66.59924424280761,66.64527865330638,66.9133586023913,66.79691974065757,-0.4866413976087074,1.5938471058164492e-09,6.086641397608702,True,True,True,6.086641397608702
-0.055,-0.135,-1.0664288284640415,-1.1351061554277126,67.18574750506055,66.87234243812347,66.68177687680699,66.50359712931497,66.48688357580366,66.913288939997,66.74606950502194,-0.4867110600030031,1.1901497509043878e-09,6.086711060002997,True,True,True,6.086711060002997
-0.065,-0.05,-1.0692328994311264,-1.0501254726500178,67.17884220272612,66.86672269816117,66.69050690163157,66.56384229240565,66.58773154223103,66.91202393417295,66.77752912743111,-0.48797606582705555,1.440158223436924e-09,6.08797606582705,True,True,True,6.08797606582705
-0.049999999999999996,-0.18,-1.0652384379520554,-1.1800964964460414,67.18847219240948,66.87311486781283,66.67429408427007,66.4687927316525,66.43166943034912,66.91196038149747,66.72726866129881,-0.4880396185025404,1.0753879368759387e-09,6.088039618502535,True,True,True,6.088039618502535
-0.06,-0.095,-1.0680425089191403,-1.0951158136683465,67.18156630867502,66.86749488488536,66.6830138528659,66.52865534748727,66.53101806644776,66.91069168214209,66.75834969207224,-0.48930831785791895,1.3012890012682998e-09,6.089308317857913,True,True,True,6.089308317857913
-0.07,-0.01,-1.0708465798862254,-1.0101351308906519,67.17466190107444,66.86187610962722,66.69174922180132,66.58920510500747,66.63314604210957,66.90942907750099,66.790127675924,-0.49057092249901757,1.5746439091187688e-09,6.090570922499012,True,True,True,6.090570922499012
-0.055,-0.14,-1.0668521184071542,-1.1401061546866755,67.18429064362186,66.86826718912289,66.67552770822513,66.49368238588508,66.47512491007308,66.90936184698997,66.73937856738561,-0.490638153010039,1.1758104333550302e-09,6.090638153010033,True,True,True,6.090638153010033
-0.065,-0.055,-1.0696561893742391,-1.0551254719089806,67.17738565464414,66.86264817085546,66.68425282443653,66.55384813038698,66.57573275339921,66.90809554997871,66.77077350674446,-0.4919044500212948,1.4228067211857277e-09,6.091904450021289,True,True,True,6.091904450021289
-0.06,-0.1,-1.068465798862253,-1.1001158129273096,67.18010963720222,66.86342034961724,66.67676332921826,66.51870595257621,66.51915107295028,66.90676443867925,66.75163006831285,-0.4932355613207591,1.2856106413002014e-09,6.093235561320753,True,True,True,6.093235561320753
-0.07,-0.015,-1.071269869829338,-1.0151351301496148,67.17320554294972,66.85780229597894,66.6854937904405,66.5791759943274,66.6210357676244,66.90550054312304,66.78334267826418,-0.49449945687696584,1.5556720788812027e-09,6.09449945687696,True,True,True,6.09449945687696
-0.055,-0.145,-1.0672754083502667,-1.1451061539456384,67.18283384875537,66.86419264594686,66.66928073816948,66.48377754833584,66.4633877004744,66.90543574429056,66.73269449633639,-0.49456425570944873,1.1616438806425236e-09,6.094564255709443,True,True,True,6.094564255709443
-0.065,-0.06,-1.0700794793173518,-1.0601254711679435,67.17592917313239,66.85857434924087,66.67800094617755,66.54386395215846,66.56375598947328,66.9041681561836,66.76402488203651,-0.4958318438164042,1.4056642755680636e-09,6.0958318438163985,True,True,True,6.0958318438163985
-0.06,-0.105,-1.0688890888053657,-1.1051158121862725,67.17865303230053,66.85934652009082,66.67051500411203,66.50876649796385,66.5073057949776,66.90283818550112,66.74491736988895,-0.49716181449888097,1.2701211793945133e-09,6.097161814498875,True,True,True,6.097161814498875
-0.07,-0.02,-1.0716931597724506,-1.0201351294085779,67.17174925139427,66.85372918793911,66.6792405580273,66.56915690160362,66.60894778129902,66.90157299912022,66.77656473605266,-0.4984270008797864,1.5369288275241882e-09,6.098427000879781,True,True,True,6.098427000879781
-0.055,-0.15,-1.0676986982933794,-1.1501061532046013,67.18137712046105,66.86011880856324,66.66303596625727,66.47388260744123,66.45167189958407,66.90151063176052,66.72601728046138,-0.49848936823948975,1.1476480112390182e-09,6.098489368239484,True,True,True,6.098489368239484
-0.065,-0.065,-1.0705027692604645,-1.0651254704269066,67.17447275819079,66.85450123328526,66.67175126647398,66.53388974853331,66.55180120228071,66.90024175265,66.7572832417528,-0.49975824735000174,1.388728367800533e-09,6.099758247349996,True,True,True,6.099758247349996
-0.06,-0.11,-1.0693123787484784,-1.1101158114452354,67.1771964939701,66.85527339627396,66.66426887716536,66.49883697444204,66.49548218475573,66.89891292246979,66.73821158532144,-0.5010870775302152,1.2548183396449593e-09,6.1010870775302095,True,True,True,6.1010870775302095
-0.07,-0.025,-1.0721164497155633,-1.0251351286675408,67.17029302640803,66.84965678547525,66.6729895241817,66.55914781766906,66.59688203464125,66.897646445355,66.76979383767507,-0.502353554645012,1.5184114010538334e-09,6.102353554645006,True,True,True,6.102353554645006
-0.055,-0.155,-1.068121988236492,-1.1551061524635644,67.17992045873875,66.85604567693969,66.65679339210527,66.46399755397353,66.43997746004577,66.89758650926125,66.7193469083606,-0.5024134907387605,1.1338207686956063e-09,6.102413490738755,True,True,True,6.102413490738755
-0.065,-0.07,-1.070926059203577,-1.0701254696858695,67.17301640981935,66.85042882295627,66.66550378494436,66.52392551032216,66.539868343711,66.89631633924,66.75054857435063,-0.5036836607600037,1.3719965094468637e-09,6.103683660759998,True,True,True,6.103683660759998
-0.06,-0.115,-1.069735668691591,-1.1151158107041985,67.17574002221062,66.85120097813447,66.65802494799581,66.4889173728005,66.48368019457607,66.89498864944697,66.7315127031435,-0.5050113505530334,1.239699873566124e-09,6.105011350553028,True,True,True,6.105011350553028
-0.07,-0.03,-1.072539739658676,-1.0301351279265034,67.16883686799092,66.84558508855532,66.66674068852333,66.54914873335429,66.5848384792186,66.89372088168986,66.76302997152848,-0.5062791183101467,1.5001170786572888e-09,6.106279118310141,True,True,True,6.106279118310141
-0.055,-0.16,-1.0685452781796048,-1.1601061517225273,67.1784638635885,66.85197325104393,66.65055301532979,66.4541223787024,66.42830433456965,66.89366337665408,66.71268336864685,-0.5063366233459305,1.1201601213401522e-09,6.106336623345925,True,True,True,6.106336623345925
-0.065,-0.075,-1.0713493491466897,-1.0751254689448324,67.17156012801797,66.84635711822183,66.65925850120728,66.5139712283327,66.52795736571632,66.89239191581568,66.74382086829921,-0.5076080841843265,1.3554662420522912e-09,6.107608084184321,True,True,True,6.107608084184321
-0.06,-0.12,-1.0701589586347036,-1.1201158099631614,67.17428361702214,66.84712926563985,66.65178321622021,66.47900768382581,66.47189977679425,66.89106536629407,66.72482071190046,-0.508934633705934,1.2247635597631076e-09,6.108934633705928,True,True,True,6.108934633705928
-0.07,-0.035,-1.0729630296017887,-1.0351351271854665,67.16738077614276,66.84151409714705,66.66049405067106,66.53915963948636,66.57281706665871,66.88979630798696,66.75627312602118,-0.5102036920130502,1.4820431723029401e-09,6.1102036920130445,True,True,True,6.1102036920130445
-0.055,-0.165,-1.0689685681227175,-1.1651061509814902,67.17700733501015,66.84790153084376,66.64431483554675,66.44425707239563,66.41665247593386,66.88974123380022,66.70602664994603,-0.510258766199783,1.1066640619787747e-09,6.110258766199777,True,True,True,6.110258766199777
-0.065,-0.08,-1.0717726390898024,-1.0801254682037955,67.17010391278657,66.84228611904955,66.65301541488033,66.50402689337022,66.5160682203119,66.8884684822388,66.7371001120797,-0.511531517761199,1.3391351367823225e-09,6.111531517761193,True,True,True,6.111531517761193
-0.06,-0.125,-1.0705822485778163,-1.1251158092221243,67.1728272784046,66.84305825875798,66.64554368145559,66.46910789830319,66.46014088383251,66.88714307287272,66.71813560015077,-0.512856927127288,1.2100072036050876e-09,6.112856927127282,True,True,True,6.112856927127282
-0.07,-0.04,-1.0733863195449012,-1.0401351264444294,67.16592475086361,66.83744381121808,66.65424961024398,66.52918052689013,66.56081774865042,66.88587272410855,66.74952328957325,-0.5141272758914539,1.4641870263454839e-09,6.114127275891448,True,True,True,6.114127275891448
-0.055,-0.17,-1.06939185806583,-1.1701061502404533,67.17555087300356,66.84383051630661,66.63807885237154,66.4344016258191,66.40502183698464,66.88582008056058,66.6993767408971,-0.5141799194394281,1.0933306076009324e-09,6.114179919439422,True,True,True,6.114179919439422
-0.065,-0.085,-1.072195929032915,-1.0851254674627582,67.16864776412503,66.8382158254071,66.64677452558128,66.4940924962378,66.50420085957636,66.88454603837114,66.73038629418552,-0.5154539616288645,1.3230007940658633e-09,6.115453961628859,True,True,True,6.115453961628859
-0.07500000000000001,0.0,-1.075,-1.0001447846850635,67.16174613123516,66.83260234209071,66.65548580124106,66.55446910046132,66.6061564952199,66.88327809152231,66.76209197404964,-0.5167219084776917,1.6009165835530465e-09,6.116721908477686,True,True,True,6.116721908477686
-0.06,-0.13,-1.071005538520929,-1.1301158084810872,67.17137100635782,66.83898795745633,66.63930634331795,66.45921800701468,66.44840346817821,66.88322176904404,66.711457356465,-0.5167782309559641,1.1954286369028892e-09,6.116778230955958,True,True,True,6.116778230955958
-0.07,-0.045,-1.0738096094880138,-1.0451351257033923,67.16446879215329,66.83337423073607,66.64800736686018,66.51921138638752,66.54884047694341,66.88195012991652,66.7427804506161,-0.5180498700834875,1.4465460171356931e-09,6.118049870083482,True,True,True,6.118049870083482
-0.055,-0.17500000000000002,-1.0698151480089426,-1.1751061494994162,67.17409447756879,66.83976020740023,66.63184506541928,66.42455602973651,66.39341237063618,66.8818999167961,66.6927336301522,-0.5181000832039047,1.0801577990880479e-09,6.118100083203899,True,True,True,6.118100083203899
-0.065,-0.09,-1.0726192189760277,-1.0901254667217213,67.16719168203329,66.834146237262,66.64053583292703,66.48416802773549,66.49235523565218,66.8806245840741,66.72367940312199,-0.5193754159259072,1.307060843242652e-09,6.1193754159259015,True,True,True,6.1193754159259015
-0.07500000000000001,-0.005,-1.0754232899431126,-1.0051447839440264,67.16029036247132,66.82853347469036,66.64924220422456,66.54446508548497,66.59406786015336,66.87935534712875,66.75531979740492,-0.5206446528712547,1.5816282114512672e-09,6.120644652871249,True,True,True,6.120644652871249
-0.06,-0.135,-1.0714288284640416,-1.13511580774005,67.16991480088184,66.83491836170256,66.63307120142333,66.44933800074097,66.43668748238524,66.87930145466925,66.7047859694268,-0.5206985453307595,1.1810257175903993e-09,6.120698545330754,True,True,True,6.120698545330754
-0.07,-0.05,-1.0742328994311265,-1.0501351249623554,67.1630129000118,66.82930535566875,66.64176732013748,66.50925220879738,66.53688520334858,66.87802852527267,66.73604459759278,-0.5219714747273372,1.4291175526349447e-09,6.1219714747273315,True,True,True,6.1219714747273315
-0.055,-0.18,-1.0702384379520553,-1.180106148758379,67.17263814870567,66.83569060409216,66.62561347430464,66.41472027490924,66.38182402987066,66.87798074236748,66.68609730637647,-0.5220192576325218,1.0671437009256493e-09,6.122019257632516,True,True,True,6.122019257632516
-0.065,-0.095,-1.0730425089191402,-1.0951254659806842,67.16573566651125,66.83007735458195,66.63429933653433,66.47425347866096,66.48053130074557,66.87670411920918,66.71697942740681,-0.5232958807908261,1.2913129422149182e-09,6.12329588079082,True,True,True,6.12329588079082
-0.07500000000000001,-0.01,-1.0758465798862253,-1.0101447832029893,67.15883466027528,66.82446531262183,66.64300080388401,66.5344710675853,66.5820014862062,66.87543359226036,66.74855466611453,-0.5245664077396412,1.5625722320310162e-09,6.124566407739636,True,True,True,6.124566407739636
-0.06,-0.14,-1.0718521184071543,-1.1401158069990132,67.16845866197643,66.83084947146416,66.62683825538711,66.43946787025988,66.4249928790741,66.87538212960924,66.69812142763233,-0.5246178703907702,1.166796329409818e-09,6.1246178703907646,True,True,True,6.1246178703907646
-0.07,-0.055,-1.0746561893742392,-1.0551351242213183,67.16155707443905,66.82523718598355,66.63552946969332,66.4993029849362,66.5249518797387,66.87410791003863,66.72931571895816,-0.5258920899613742,1.4118990720343455e-09,6.1258920899613685,True,True,True,6.1258920899613685
-0.065,-0.1,-1.073465798862253,-1.100125465239647,67.16427971755891,66.8260091773345,66.62806503601928,66.4643488398099,66.46872900712748,66.87278464363756,66.71028635557,-0.5272153563624471,1.2757547771032653e-09,6.127215356362441,True,True,True,6.127215356362441
-0.07500000000000001,-0.015,-1.0762698698293378,-1.0151447824619524,67.15737902464687,66.82039785585248,66.63676159983758,66.52448703759822,66.56995732493208,66.87151282677898,66.74179656857345,-0.5284871732210235,1.5437458453484732e-09,6.128487173221018,True,True,True,6.128487173221018
-0.06,-0.145,-1.0722754083502668,-1.145115806257976,67.16700258964174,66.82678128670878,66.62060750482428,66.42960760634718,66.41331961093135,66.87146379372493,66.69146371969066,-0.5285362062750778,1.152738381600725e-09,6.128536206275072,True,True,True,6.128536206275072
-0.07,-0.06,-1.075079479317352,-1.0601351234802812,67.16010131543484,66.82116972164806,66.62929381514479,66.4893637056178,66.51304045804878,66.8701882840759,66.72259380317885,-0.5298117159241116,1.394888045378479e-09,6.129811715924106,True,True,True,6.129811715924106
-0.065,-0.105,-1.0738890888053656,-1.10512546449861,67.16282383517611,66.82194170548706,66.62183293099778,66.45445410197516,66.45694830713332,66.86886615722032,66.70360017615388,-0.5311338427796812,1.260384061906674e-09,6.1311338427796755,True,True,True,6.1311338427796755
-0.07500000000000001,-0.02,-1.0766931597724505,-1.0201447817209153,67.1559234555861,66.81633110435008,66.63052459170339,66.51451298635733,66.5579353279455,66.86759305054652,66.73504549318848,-0.5324069494534882,1.5251462851944682e-09,6.1324069494534825,True,True,True,6.1324069494534825
-0.06,-0.15,-1.0726986982933795,-1.150115805516939,67.16554658387747,66.82271380740363,66.61437894934936,66.41975719977665,66.40166763071161,66.86754644687682,66.68481283422375,-0.5324535531231902,1.1388498085928717e-09,6.1324535531231845,True,True,True,6.1324535531231845
-0.07,-0.065,-1.0755027692604644,-1.0651351227392443,67.15864562299923,66.81710296262979,66.62306035610851,66.47943436165335,66.50115089027638,66.86626964724584,66.71587883873346,-0.5337303527541621,1.3780819731936616e-09,6.1337303527541565,True,True,True,6.1337303527541565
-0.065,-0.11,-1.0743123787484783,-1.110125463757573,67.16136801936281,66.81787493900704,66.61560302108511,66.4445692559473,66.44518915316353,66.86494865981832,66.69692087771317,-0.5350513401816812,1.2451985381666221e-09,6.1350513401816755,True,True,True,6.1350513401816755
-0.07500000000000001,-0.025,-1.0771164497155632,-1.0251447809798782,67.15446795309289,66.81226505808193,66.62428977909828,66.50454890469268,66.5459354469197,66.86367426342436,66.7283014283771,-0.5363257365756482,1.5067708186880273e-09,6.1363257365756425,True,True,True,6.1363257365756425
-0.06,-0.155,-1.0731219882364922,-1.1551158047759018,67.16409064468363,66.81864703351636,66.60815258857671,66.40991664132041,66.39003689123633,66.86363008892556,66.67816875986668,-0.5363699110744449,1.1251285697026741e-09,6.136369911074439,True,True,True,6.136369911074439
-0.07,-0.07,-1.075926059203577,-1.0701351219982072,67.15718999713206,66.813036908896,66.61682909220043,66.46951494385151,66.48928312848189,66.8623519994095,66.70917081411237,-0.537648000590508,1.361478386120703e-09,6.137648000590502,True,True,True,6.137648000590502
-0.065,-0.115,-1.074735668691591,-1.115125463016536,67.15991227011888,66.81380887786196,66.60937530589638,66.43469429251513,66.43345149768452,66.8610321512924,66.69024844881537,-0.5389678487075997,1.2301959746352468e-09,6.138967848707594,True,True,True,6.138967848707594
-0.07500000000000001,-0.03,-1.0775397396586759,-1.030144780238841,67.1530125171671,66.80819971701558,66.61805716163965,66.49459478343218,66.53395763358968,66.85975646527412,66.72156436256884,-0.5402435347258887,1.4886167458748447e-09,6.140243534725883,True,True,True,6.140243534725883
-0.06,-0.16,-1.0735452781796049,-1.160115804034865,67.1626347720601,66.8145809650142,66.60192842211978,66.40008592174765,66.3784273453947,66.85971471973136,66.67153148526728,-0.5402852802686482,1.1115726488333907e-09,6.1402852802686425,True,True,True,6.1402852802686425
-0.07,-0.075,-1.0763493491466898,-1.07513512125717,67.15573443783335,66.80897156041425,66.61060002303643,66.45960544301848,66.47743712478893,66.85843534042802,66.70246971781829,-0.5415646595719892,1.3450748445520635e-09,6.1415646595719835,True,True,True,6.1415646595719835
-0.065,-0.12,-1.0751589586347035,-1.1201254622754988,67.15845658744432,66.80974352201925,66.60314978504604,66.42482920246458,66.42173529322758,66.8571166315032,66.68358287804035,-0.5428833684968026,1.2153741669474857e-09,6.142883368496797,True,True,True,6.142883368496797
-0.07500000000000001,-0.035,-1.0779630296017886,-1.0351447794978041,67.15155714780867,66.80413508111829,66.61182673894383,66.48465061340056,66.52200183975043,66.85583965595693,66.71483428420436,-0.5441603440430782,1.4706813993305313e-09,6.1441603440430725,True,True,True,6.1441603440430725
-0.06,-0.165,-1.0739685681227176,-1.1651158032938278,67.16117896600687,66.81051560186448,66.59570644959206,66.39026503182642,66.36683894614424,66.85580033915447,66.66490099908681,-0.5441996608455355,1.0981800541788708e-09,6.14419966084553,True,True,True,6.14419966084553
-0.07,-0.08,-1.0767726390898025,-1.080135120516133,67.15427894510283,66.80490691715201,66.60437314823199,66.4497058499579,66.46561283138479,66.85451967016228,66.69577553836591,-0.54548032983773,1.328868938273399e-09,6.145480329837724,True,True,True,6.145480329837724
-0.065,-0.125,-1.0755822485778161,-1.125125461534462,67.15700097133899,66.80567887144605,66.59692645814816,66.41497397657982,66.4100404923908,66.85320210031107,66.67692415398076,-0.54679789968894,1.2007309372972094e-09,6.146797899688934,True,True,True,6.146797899688934
-0.07500000000000001,-0.04,-1.078386319544901,-1.040144778756767,67.15010184501753,66.80007115035762,66.60559851062726,66.47471638542062,66.51006801725937,66.85192383533415,66.70811118173648,-0.5480761646658578,1.4529621437687312e-09,6.148076164665852,True,True,True,6.148076164665852
-0.06,-0.17,-1.07439185806583,-1.1701158025527907,67.15972322652382,66.80645094403465,66.5894866706066,66.38045396232253,66.35527164651067,66.85188694705504,66.65827728999966,-0.54811305294497,1.0849488179309065e-09,6.148113052944964,True,True,True,6.148113052944964
-0.07,-0.085,-1.0771959290329152,-1.0851351197750958,67.1528235189406,66.80084297907645,66.59814846740187,66.43981615547142,66.45381020052072,66.85060498847297,66.68908826428222,-0.5493950115270394,1.3128582861094248e-09,6.149395011527034,True,True,True,6.149395011527034
-0.08,0.0,-1.08,-1.0001544369974011,67.14592528717024,66.79523622158091,66.60682587117681,66.49986132664246,66.55510895907254,66.84932912664266,66.7205915331286,-0.5506708733573475,1.5886434925204247e-09,6.150670873357342,True,True,True,6.150670873357342
-0.065,-0.13,-1.0760055385209288,-1.1301254607934248,67.1555454218028,66.8016149261098,66.59070532481648,66.40512860564255,66.39836704783811,66.84928855757636,66.67027226524195,-0.5507114424236477,1.1862641341172075e-09,6.150711442423642,True,True,True,6.150711442423642
-0.07500000000000001,-0.045,-1.0788096094880137,-1.04514477801573,67.1486466087936,66.79600792470067,66.59937247630512,66.46479209031125,66.49815611803406,66.84800900326645,66.70139504362893,-0.5519909967335508,1.4354563756538743e-09,6.151990996733545,True,True,True,6.151990996733545
-0.06,-0.17500000000000002,-1.0748151480089427,-1.1751158018117538,67.15826755361086,66.8023869914918,66.58326908477562,66.37065270400005,66.3437253995884,66.84797454329276,66.65166034669335,-0.5520254567072413,1.0718769959900903e-09,6.152025456707236,True,True,True,6.152025456707236
-0.07,-0.09,-1.0776192189760279,-1.090135119034059,67.15136815934655,66.79677974615487,66.59192598016055,66.42993635035776,66.4420291845119,66.84669129522065,66.68240788410633,-0.5533087047793543,1.297040535574047e-09,6.153308704779349,True,True,True,6.153308704779349
-0.08,-0.005,-1.0804232899431128,-1.005154436256364,67.14447024087987,66.7911737082638,66.60059848380584,66.4899022995309,66.54308634381047,66.8454141443165,66.71384621525817,-0.5545858556834986,1.5695029906754311e-09,6.154585855683493,True,True,True,6.154585855683493
-0.065,-0.135,-1.0764288284640415,-1.1351254600523877,67.1540899388357,66.7975516859777,66.58448638466427,66.39529308043284,66.38671491230043,66.84537600315922,66.66362720044218,-0.5546239968407889,1.1719716317630623e-09,6.154623996840783,True,True,True,6.154623996840783
-0.07500000000000001,-0.05,-1.0792328994311264,-1.0501447772746928,67.1471914391368,66.79194540411483,66.59314863559307,66.45487771889024,66.48626609405555,66.8440951596149,66.6946858583581,-0.5559048403851108,1.4181615228186572e-09,6.155904840385105,True,True,True,6.155904840385105
-0.06,-0.18,-1.0752384379520554,-1.1801158010707167,67.15681194726791,66.7983237442032,66.57705369171133,66.36086124762082,66.33220015854016,66.8440631277275,66.64505015786868,-0.5559368722725111,1.0589626676801674e-09,6.155936872272505,True,True,True,6.155936872272505
-0.07,-0.095,-1.0780425089191403,-1.0951351182930218,67.14991286632048,66.79271721835445,66.58570568612213,66.42006642541338,66.43026973573829,66.8427785902657,66.67573438638975,-0.5572214097343107,1.2814133625246988e-09,6.157221409734305,True,True,True,6.157221409734305
-0.08,-0.01,-1.0808465798862255,-1.010154435515327,67.14301526115545,66.78711189993477,66.59437329006435,66.47995323030759,66.53108586591671,66.84150015038487,66.70710790947578,-0.5584998496151314,1.5505930999222509e-09,6.158499849615126,True,True,True,6.158499849615126
-0.065,-0.14,-1.0768521184071542,-1.1401254593113506,67.15263452243761,66.79348915101687,66.5782696373044,66.38546739172834,66.37508403857558,66.84146443691962,66.65698894821256,-0.5585355630803832,1.1578513302008262e-09,6.1585355630803775,True,True,True,6.1585355630803775
-0.07500000000000001,-0.055,-1.0796561893742391,-1.055144776533656,67.14573633604697,66.78788358856731,66.58692698810582,66.444973261972,66.47439789736657,66.84018230424003,66.68798361441172,-0.5598176957599748,1.40107504408609e-09,6.159817695759969,True,True,True,6.159817695759969
-0.07,-0.1,-1.078465798862253,-1.1001351175519847,67.14845763986243,66.78865539564258,66.57948758490024,66.41020637143328,66.4185318066451,66.83886687346842,66.66906775969673,-0.5611331265315869,1.2659744708208527e-09,6.161133126531581,True,True,True,6.161133126531581
-0.08,-0.015,-1.081269869829338,-1.01515443477429,67.14156034799714,66.78305079656128,66.58815028956838,66.47001410980637,66.51910747711162,66.83758714470893,66.70037660420896,-0.5624128552910719,1.531911041782244e-09,6.162412855291066,True,True,True,6.162412855291066
-0.065,-0.145,-1.0772754083502667,-1.1451254585703134,67.1511791726084,66.78942732119457,66.57205508234925,66.37565153030472,66.36347437952848,66.8375538587174,66.65035749719708,-0.5624461412826065,1.1439011546984474e-09,6.162446141282601,True,True,True,6.162446141282601
