H0,theta_star,r_s_Mpc,D_M_Mpc,model
67.35392320534224,0.010346014491022036,143.51332849788506,13871.363569268307,lcdm
67.3956594323873,0.010347256795116227,143.51332849785643,13869.698156674036,lcdm
67.43739565943238,0.010348498782845317,143.5133284978278,13868.033567895813,lcdm
67.47913188647746,0.010349740454425764,143.51332849779914,13866.369802194398,lcdm
67.52086811352254,0.010350981810073776,143.5133284977705,13864.70685883155,lcdm
67.56260434056762,0.0103522228500053,143.5133284977418,13863.044737070004,lcdm
67.6043405676127,0.010353463574436029,143.51332849771308,13861.383436173484,lcdm
67.64607679465776,0.010354703983581404,143.51332849768437,13859.722955406698,lcdm
67.68781302170284,0.010355944077656604,143.5133284976556,13858.063294035337,lcdm
67.72954924874792,0.010357183856876553,143.51332849762682,13856.404451326072,lcdm
67.771285475793,0.01035842332145593,143.51332849759805,13854.746426546557,lcdm
67.81302170283806,0.010359662471609146,143.51332849756926,13853.089218965415,lcdm
67.85475792988314,0.010360901307550373,143.51332849754044,13851.43282785224,lcdm
67.89649415692821,0.01036213982949352,143.51332849751162,13849.777252477616,lcdm
67.93823038397329,0.010363378037652244,143.51332849748277,13848.122492113082,lcdm
67.97996661101837,0.010364615932239953,143.5133284974539,13846.468546031156,lcdm
68.02170283806343,0.010365853513469804,143.513328497425,13844.815413505317,lcdm
68.06343906510851,0.0103670907815547,143.51332849739612,13843.16309381002,lcdm
68.10517529215359,0.0103683277367073,143.51332849736718,13841.511586220666,lcdm
68.14691151919867,0.01036956437914,143.51332849733825,13839.860890013639,lcdm
68.18864774624375,0.01037080070906496,143.5133284973093,13838.211004466266,lcdm
68.23038397328881,0.010372036726694083,143.51332849728033,13836.561928856845,lcdm
68.27212020033389,0.010373272432239023,143.5133284972513,13834.913662464623,lcdm
68.31385642737897,0.01037450782591119,143.5133284972223,13833.26620456981,lcdm
68.35559265442404,0.010375742907921747,143.51332849719327,13831.61955445356,lcdm
68.39732888146912,0.010376977678481596,143.51332849716422,13829.97371139799,lcdm
68.43906510851419,0.010378212137801409,143.51332849713518,13828.32867468616,lcdm
