z,elapsed_years_since_zmax,sfrd_msun_yr_mpc3,rho_star_msun_mpc3,lum_density_lsun_mpc3,lum_density_w_mpc3,fusion_chain_rate_mpc3_s,proton_processing_rate_mpc3_s,T_sink_K,entropy_rate_J_K_mpc3_s,entropy_rate_kB_mpc3_s
16.6461076846141,53396388.0864925,0.001413255049216537,43732.72693067366,14577.575643557888,5.58029595635396e+30,1.3044744513018704e+42,5.2178978052074815e+42,48.09446649441573,1.1506102974270732e+29,8.333836459716214e+51
16.642773795632607,53462271.61733121,0.001414029594337452,43800.71603074801,14600.238676916002,5.588971365523446e+30,1.3065024529893614e+42,5.2260098119574455e+42,48.08537997999667,1.1526186884397371e+29,8.348383176605619e+51
16.63943990665111,53528186.27253963,0.0014148047103864194,43868.77453296301,14622.924844321004,5.597655630406081e+30,1.3085325248271885e+42,5.234130099308754e+42,48.07629346557759,1.1546296709835175e+29,8.36294866387849e+51
16.63610601766961,53594132.07270387,0.0014155803978922004,43936.90252129295,14645.634173764316,5.606348761716981e+30,1.3105646693201646e+42,5.2422586772806585e+42,48.067206951158525,1.1566432487474369e+29,8.377532948254312e+51
16.632772128688114,53660109.03842759,0.001416356657384146,44005.10007982966,14668.366693276554,5.615050770186265e+30,1.3125988889766093e+42,5.250395555906437e+42,48.05812043673945,1.1586594254264182e+29,8.392136056495301e+51
16.62943823970662,53726117.19033191,0.0014171334893921968,44073.3672927826,14691.122430927533,5.623761666559059e+30,1.3146351863083502e+42,5.258540745233401e+42,48.04903392232039,1.16067820472129e+29,8.406758015406449e+51
16.62610435072512,53792156.54905572,0.0014179108944468875,44141.7042444793,14713.901414826432,5.632481461595559e+30,1.3166735638307379e+42,5.2666942553229515e+42,48.039947407901316,1.1626995903388066e+29,8.42139885183567e+51
16.622770461743624,53858227.13525523,0.0014186888730793414,44210.11101936513,14736.70367312171,5.641210166070991e+30,1.3187140240626367e+42,5.2748560962505467e+42,48.03086089348224,1.1647235859916448e+29,8.436058592673769e+51
16.619436572762126,53924328.969604336,0.0014194674258212758,44278.5877020038,14759.529234001267,5.649947790775685e+30,1.3207565695264411e+42,5.2830262781057645e+42,48.021774379063174,1.1667501953984234e+29,8.450737264854596e+51
16.616102683780632,53990462.07279443,0.001420246553205001,44347.134377077346,14782.378125692449,5.658694346515069e+30,1.3228012027480757e+42,5.291204810992303e+42,48.01268786464411,1.1687794222837099e+29,8.465434895355082e+51
16.612768794799134,54056626.46553475,0.0014210262557634225,44415.75112938665,14805.250376462216,5.667449844109737e+30,1.3248479262570096e+42,5.2993917050280385e+42,48.00360135022504,1.1708112703780384e+29,8.480151511195374e+51
16.609434905817636,54122822.16855194,0.00142180653403004,44484.438043851194,14828.146014617065,5.676214294395413e+30,1.3268967425862496e+42,5.3075869703449985e+42,47.994514835805965,1.1728457434179092e+29,8.494887139438837e+51
16.60610101683614,54189049.20259039,0.0014225873885389492,44553.19520550952,14851.065068503172,5.684987708223015e+30,1.3289476542723537e+42,5.3157906170894147e+42,47.98542832138689,1.1748828451458069e+29,8.509641807192174e+51
16.60276712785464,54255307.58841215,0.001423368819824842,44622.02269951936,14874.007566506452,5.69377009645867e+30,1.3310006638554352e+42,5.3240026554217407e+42,47.97634180696782,1.1769225793102086e+29,8.524415541605496e+51
16.599433238873146,54321597.346796885,0.001424150828423007,44690.920611157744,14896.973537052581,5.702561469983728e+30,1.3330557738791666e+42,5.3322230955166663e+42,47.96725529254876,1.1789649496655939e+29,8.539208369872385e+51
16.59609934989165,54387918.49854219,0.0014249334148693346,44759.8890258215,14919.963008607168,5.711361839694824e+30,1.3351129868907926e+42,5.3404519475631704e+42,47.95816877812968,1.1810099599724628e+29,8.554020319230034e+51
16.59276546091015,54454271.06446316,0.0014257165797003102,44828.92802902698,14942.97600967566,5.720171216503843e+30,1.3371723054411235e+42,5.348689221764494e+42,47.949082263710615,1.1830576139973341e+29,8.568851416959227e+51
16.589431571928657,54520655.06539265,0.0014265003234530196,44898.03770641049,14966.012568803497,5.728989611337979e+30,1.3392337320845482e+42,5.356934928338193e+42,47.93999574929155,1.1851079155127633e+29,8.583701690384472e+51
16.58609768294716,54587070.52218149,0.00142728464666515,44967.218143728685,14989.072714576228,5.73781703513978e+30,1.3412972693790445e+42,5.365189077516178e+42,47.93090923487248,1.1871608682973577e+29,8.598571166874112e+51
16.58276379396566,54653517.455698065,0.0014280695498749905,45036.46942685833,15012.156475619444,5.746653498867123e+30,1.3433629198861738e+42,5.3734516795446954e+42,47.921822720453406,1.189216476135777e+29,8.613459873840323e+51
16.579429904984163,54719995.886828646,0.0014288550336214296,45105.7916417968,15035.263880598934,5.755499013493272e+30,1.3454306861710946e+42,5.3817227446843785e+42,47.91273620603433,1.1912747428187514e+29,8.628367838739255e+51
16.576096016002666,54786505.83647731,0.001429641098443961,45175.18487466217,15058.394958220722,5.764353590006893e+30,1.3475005708025655e+42,5.390002283210262e+42,47.903649691615264,1.1933356721430898e+29,8.64329508907108e+51
16.57276212702117,54853047.32556591,0.0014304277448826796,45244.64921169334,15081.549737231113,5.77321723941207e+30,1.3495725763529494e+42,5.3982903054117975e+42,47.8945631771962,1.1953992679116894e+29,8.658241652380071e+51
16.569428238039674,54919620.37503438,0.0014312149734782894,45314.18473925054,15104.728246416846,5.782089972728369e+30,1.3516467053982284e+42,5.4065868215929135e+42,47.88547666277713,1.197465533933555e+29,8.673207556254739e+51
16.566094349058176,54986225.00584029,0.0014320027847720958,45383.79154381506,15127.93051460502,5.790971800990801e+30,1.3537229605179952e+42,5.414891842071981e+42,47.876390148358055,1.1995344740237966e+29,8.688192828327811e+51
16.56276046007668,55052861.23895911,0.0014327911793060094,45453.46971198969,15151.15657066323,5.799862735249884e+30,1.3558013442954671e+42,5.4232053771818684e+42,47.867303633938995,1.2016060920036477e+29,8.703197496276372e+51
16.559426571095184,55119529.095384456,0.0014335801576225507,45523.21933049911,15174.406443499704,5.808762786571686e+30,1.3578818593174968e+42,5.431527437269987e+42,47.85821711951992,1.203680391700482e+29,8.718221587821974e+51
16.556092682113686,55186228.596127644,0.001434369720264846,45593.04048618964,15197.680162063212,5.817671966037798e+30,1.3599645081745657e+42,5.439858032698263e+42,47.84913060510085,1.2057573769478112e+29,8.733265130730629e+51
16.55275879313219,55252959.76221801,0.0014351598677766295,45662.93326602976,15220.977755343252,5.826590284745397e+30,1.3620492934607983e+42,5.448197173843193e+42,47.84004409068178,1.2078370515853045e+29,8.748328152812948e+51
16.54942490415069,55319722.61470287,0.0014359506007022463,45732.8977571102,15244.299252370067,5.835517753807262e+30,1.3641362177739666e+42,5.4565448710958665e+42,47.830957576262705,1.2099194194587999e+29,8.763410681924224e+51
16.546091015169196,55386517.17464744,0.001436741919586648,45802.93404664407,15267.64468221469,5.844454384351783e+30,1.3662252837154923e+42,5.4649011348619693e+42,47.82187106184364,1.2120044844203094e+29,8.778512745964466e+51
16.5427571261877,55453343.46313517,0.001437533824975403,45873.042221967364,15291.014073989121,5.853400187523036e+30,1.368316493890463e+42,5.473265975561852e+42,47.81278454742457,1.214092250328041e+29,8.793634372878558e+51
16.5394232372062,55520201.50126731,0.0014383263174146865,45943.22237053869,15314.407456846231,5.862355174480737e+30,1.3704098509076228e+42,5.4816394036304913e+42,47.803698033005496,1.2161827210463965e+29,8.808775590656253e+51
16.536089348224703,55587091.31016322,0.0014391193974512871,46013.474579939786,15337.824859979928,5.871319356400317e+30,1.3725053573793897e+42,5.4900214295175587e+42,47.79461151858642,1.2182759004459911e+29,8.823936427332299e+51
16.53275545924321,55654012.91096029,0.0014399130656326058,46083.79893787554,15361.26631262518,5.880292744472918e+30,1.3746030159218541e+42,5.4984120636874164e+42,47.78552500416736,1.2203717924036593e+29,8.839116910986494e+51
16.52942157026171,55720966.32481415,0.0014407073225066603,46154.19553217451,15384.731844058171,5.889275349905468e+30,1.3767028291547965e+42,5.506811316619186e+42,47.77643848974829,1.2224704008024773e+29,8.854317069743847e+51
16.526087681280213,55787951.57289835,0.0014415021686220806,46224.664450788674,15408.221483596224,5.898267183920634e+30,1.3788047997016768e+42,5.515219198806707e+42,47.76735197532922,1.224571729531758e+29,8.869536931774534e+51
16.522753792298715,55854968.676404625,0.0014422976045281128,46295.205781793906,15431.735260597969,5.907268257756903e+30,1.3809089301896528e+42,5.523635720758611e+42,47.758265460910145,1.2266757824870733e+29,8.88477652529407e+51
16.51941990331722,55922017.65654278,0.0014430936307746184,46365.81961339003,15455.273204463343,5.916278582668567e+30,1.3830152232495777e+42,5.5320608929983106e+42,47.749178946491085,1.228782563570259e+29,8.900035878563334e+51
16.516086014335723,55989098.53454097,0.0014438902479120802,46436.50603390133,15478.835344633777,5.92529816992581e+30,1.3851236815160186e+42,5.540494726064074e+42,47.74009243207201,1.2308920766894367e+29,8.915315019888738e+51
