Galaxy,R,Vobs,Vgas,Vdisk,Vbul,T,L36,R_disk,Vflat,MHI,Q,M_star,M_gas,M_bar,f_gas,Sigma_bar,D_spatial,eta,L_chi,x,M_hist,g_hist,V_bar_sq,V_flux,residual,abs_res,A_T,D_total_v3p_T,V_flux_v3p_T,res_v3p_T,abs_res_v3p_T,V_flux_v3o_recomputed,res_v3o_recomputed,abs_res_v3o_recomputed
NGC5055,4.3,190.0,5.11,272.18,0.0,4,152.922,3.2,3348.34,11.722,4.9,76461000000.0,1559026000.0,78020026000.0,0.0199823824719053,1212624296.6853704,0.907497188455279,1.4267018658702475,39.50833647879833,0.10883778926778,5252998070.621121,1221.8859887460835,37067.0883,205.7211657841948,15.721165784194795,15.721165784194795,0.1,0.8527962622632957,213.76191020901518,23.761910209015184,23.761910209015184,205.7211657841948,15.721165784194795,15.721165784194795
NGC5055,5.03,195.0,8.42,273.73,0.0,4,152.922,3.2,3348.34,11.722,4.9,76461000000.0,1559026000.0,78020026000.0,0.0199823824719053,1212624296.6853704,0.907497188455279,1.4267018658702475,39.50833647879833,0.1273149023295194,6463069091.575022,1098.659671657764,37534.95285,207.5119538687797,12.5119538687797,12.5119538687797,0.1,0.8527962622632957,215.9194733710158,20.919473371015812,20.919473371015812,207.5119538687797,12.511953868779699,12.511953868779699
NGC5055,5.75,201.0,14.42,276.2,0.0,4,152.922,3.2,3348.34,11.722,4.9,76461000000.0,1559026000.0,78020026000.0,0.0199823824719053,1212624296.6853704,0.907497188455279,1.4267018658702475,39.50833647879833,0.1455389042534268,7708100235.704325,1002.7023178750272,38351.15639999999,210.03974559064147,9.039745590641472,9.039745590641472,0.1,0.8527962622632957,218.7308887724018,17.730888772401812,17.730888772401812,210.03974559064147,9.039745590641473,9.039745590641473
NGC5055,6.46,204.0,19.11,279.72,0.0,4,152.922,3.2,3348.34,11.722,4.9,76461000000.0,1559026000.0,78020026000.0,0.0199823824719053,1212624296.6853704,0.907497188455279,1.4267018658702475,39.50833647879833,0.1635097950395021,8980109597.047663,925.5011350400716,39486.831300000005,213.22656643195015,9.226566431950175,9.226566431950175,0.1,0.8527962622632957,222.13098623281584,18.130986232815843,18.130986232815843,213.22656643195018,9.226566431950175,9.226566431950175
NGC5055,7.18,204.0,22.51,275.62,0.0,4,152.922,3.2,3348.34,11.722,4.9,76461000000.0,1559026000.0,78020026000.0,0.0199823824719053,1212624296.6853704,0.907497188455279,1.4267018658702475,39.50833647879833,0.1817337969634095,10310145546.714188,860.1540972548031,38489.8923,211.34284638541587,7.342846385415868,7.342846385415868,0.1,0.8527962622632957,220.64178664733717,16.64178664733717,16.64178664733717,211.34284638541587,7.342846385415868,7.342846385415868
NGC5055,7.91,206.0,25.8,271.43,0.0,4,152.922,3.2,3348.34,11.722,4.9,76461000000.0,1559026000.0,78020026000.0,0.0199823824719053,1212624296.6853704,0.907497188455279,1.4267018658702475,39.50833647879833,0.2002109100251489,11695799660.530342,803.9653068891583,37502.76245,209.43287236604772,3.4328723660477465,3.4328723660477465,0.1,0.8527962622632957,219.11461367663406,13.114613676634065,13.114613676634065,209.43287236604775,3.4328723660477465,3.4328723660477465
NGC5055,8.62,206.0,28.49,267.09,0.0,4,152.922,3.2,3348.34,11.722,4.9,76461000000.0,1559026000.0,78020026000.0,0.0199823824719053,1212624296.6853704,0.907497188455279,1.4267018658702475,39.50833647879833,0.2181818008112241,13076037316.076958,756.8711900383901,36480.21414999999,207.37512822932965,1.375128229329647,1.375128229329647,0.1,0.8527962622632957,217.42469684417824,11.424696844178243,11.424696844178243,207.37512822932965,1.375128229329647,1.375128229329647
NGC5055,11.49,206.0,33.07,245.58,0.0,4,152.922,3.2,3348.34,11.722,4.9,76461000000.0,1559026000.0,78020026000.0,0.0199823824719053,1212624296.6853704,0.907497188455279,1.4267018658702475,39.50833647879833,0.2908246973690216,18930655465.88905,616.7170408127008,31248.3931,195.7919096871419,-10.208090312858104,10.208090312858104,0.1,0.8527962622632957,207.4182670608057,1.4182670608057037,1.4182670608057037,195.7919096871419,-10.208090312858104,10.208090312858104
NGC5055,14.3,206.0,45.73,225.03,0.0,4,152.922,3.2,3348.34,11.722,4.9,76461000000.0,1559026000.0,78020026000.0,0.0199823824719053,1212624296.6853704,0.907497188455279,1.4267018658702475,39.50833647879833,0.3619489270998267,25003553986.99648,525.8840793105434,27410.48335,186.89736671269813,-19.10263328730187,19.10263328730187,0.1,0.8527962622632957,199.8848459064097,-6.1151540935902915,6.1151540935902915,186.89736671269813,-19.10263328730187,19.10263328730187
NGC5055,17.19,203.0,47.26,208.52,0.0,4,152.922,3.2,3348.34,11.722,4.9,76461000000.0,1559026000.0,78020026000.0,0.0199823824719053,1212624296.6853704,0.907497188455279,1.4267018658702475,39.50833647879833,0.4350980459332882,31516679425.30732,458.7214575999427,23973.8028,178.4915254462884,-24.508474553711608,24.508474553711608,0.1,0.8527962622632957,192.80578070248126,-10.194219297518742,10.194219297518742,178.4915254462884,-24.508474553711608,24.508474553711608
NGC5055,20.07,200.0,44.56,190.41,0.0,4,152.922,3.2,3348.34,11.722,4.9,76461000000.0,1559026000.0,78020026000.0,0.0199823824719053,1212624296.6853704,0.907497188455279,1.4267018658702475,39.50833647879833,0.5079940536289176,38219340472.33634,408.0832771172249,20113.57765,168.23735917370644,-31.762640826293563,31.762640826293563,0.1,0.8527962622632957,184.0355938677801,-15.964406132219892,15.964406132219892,168.23735917370644,-31.762640826293563,31.762640826293563
NGC5055,22.96,194.0,40.45,175.86,0.0,4,152.922,3.2,3348.34,11.722,4.9,76461000000.0,1559026000.0,78020026000.0,0.0199823824719053,1212624296.6853704,0.907497188455279,1.4267018658702475,39.50833647879833,0.5811431724623791,45116433323.96933,368.0877348566225,17099.572300000003,159.84638467074586,-34.15361532925414,34.15361532925414,0.1,0.8527962622632957,177.02076059311784,-16.979239406882158,16.979239406882158,159.84638467074586,-34.15361532925414,34.15361532925414
NGC5055,25.85,188.0,37.41,164.23,0.0,4,152.922,3.2,3348.34,11.722,4.9,76461000000.0,1559026000.0,78020026000.0,0.0199823824719053,1212624296.6853704,0.907497188455279,1.4267018658702475,39.50833647879833,0.6542922912958407,52154113072.17005,335.68182222721754,14885.254549999998,153.50123665486728,-34.49876334513272,34.49876334513272,0.1,0.8527962622632957,171.88187055218083,-16.11812944781917,16.11812944781917,153.50123665486728,-34.498763345132716,34.498763345132716
NGC5055,28.74,184.0,38.46,154.38,0.0,4,152.922,3.2,3348.34,11.722,4.9,76461000000.0,1559026000.0,78020026000.0,0.0199823824719053,1212624296.6853704,0.907497188455279,1.4267018658702475,39.50833647879833,0.7274414101293021,59308839957.95896,308.8205959309622,13395.763799999999,149.2356114573725,-34.7643885426275,34.7643885426275,0.1,0.8527962622632957,168.6026967648083,-15.397303235191714,15.397303235191714,149.2356114573725,-34.7643885426275,34.7643885426275
NGC5055,31.62,182.0,40.22,146.2,0.0,4,152.922,3.2,3348.34,11.722,4.9,76461000000.0,1559026000.0,78020026000.0,0.0199823824719053,1212624296.6853704,0.907497188455279,1.4267018658702475,39.50833647879833,0.8003374178249315,66537021914.12807,286.22000315324624,12304.868399999998,146.1339963858706,-35.8660036141294,35.8660036141294,0.1,0.8527962622632957,166.33716186641095,-15.662838133589048,15.662838133589048,146.1339963858706,-35.8660036141294,35.8660036141294
NGC5055,34.51,180.0,42.57,139.3,0.0,4,152.922,3.2,3348.34,11.722,4.9,76461000000.0,1559026000.0,78020026000.0,0.0199823824719053,1212624296.6853704,0.907497188455279,1.4267018658702475,39.50833647879833,0.8734865366583929,73874331751.91135,266.78659336024793,11514.449900000001,143.94879380134506,-36.05120619865494,36.05120619865494,0.1,0.8527962622632957,164.85633223570338,-15.143667764296623,15.143667764296623,143.94879380134506,-36.05120619865494,36.05120619865494
NGC5055,37.4,181.0,40.57,133.34,0.0,4,152.922,3.2,3348.34,11.722,4.9,76461000000.0,1559026000.0,78020026000.0,0.0199823824719053,1212624296.6853704,0.907497188455279,1.4267018658702475,39.50833647879833,0.9466356554918544,81284085631.74214,249.9324664234151,10535.7027,141.0077194490987,-39.99228055090131,39.99228055090131,0.1,0.8527962622632957,162.6979045365576,-18.302095463442413,18.302095463442413,141.0077194490987,-39.99228055090131,39.99228055090131
NGC5055,40.29,180.0,41.86,128.12,0.0,4,152.922,3.2,3348.34,11.722,4.9,76461000000.0,1559026000.0,78020026000.0,0.0199823824719053,1212624296.6853704,0.907497188455279,1.4267018658702475,39.50833647879833,1.019784774325316,88756685983.97952,235.1618661917266,9959.6268,139.40695244091904,-40.59304755908096,40.59304755908096,0.1,0.8527962622632957,161.68515054792692,-18.314849452073076,18.314849452073076,139.40695244091904,-40.59304755908096,40.59304755908096
NGC5055,43.17,179.0,42.92,123.52,0.0,4,152.922,3.2,3348.34,11.722,4.9,76461000000.0,1559026000.0,78020026000.0,0.0199823824719053,1212624296.6853704,0.907497188455279,1.4267018658702475,39.50833647879833,1.0926807820209454,96258067737.17693,222.14339090989805,9470.7216,138.0603193737444,-40.93968062625561,40.93968062625561,0.1,0.8527962622632957,160.86971121391903,-18.130288786080968,18.130288786080968,138.0603193737444,-40.93968062625561,40.93968062625561
NGC5055,45.92,179.0,44.68,119.59,0.0,4,152.922,3.2,3348.34,11.722,4.9,76461000000.0,1559026000.0,78020026000.0,0.0199823824719053,1212624296.6853704,0.907497188455279,1.4267018658702475,39.50833647879833,1.1622863449247582,103465707118.56552,211.0342892972997,9147.186450000001,137.251160339474,-41.74883966052599,41.74883966052599,0.1,0.8527962622632957,160.4813426066589,-18.5186573933411,18.5186573933411,137.251160339474,-41.74883966052599,41.74883966052599
NGC5055,48.81,179.0,44.56,115.83,0.0,4,152.922,3.2,3348.34,11.722,4.9,76461000000.0,1559026000.0,78020026000.0,0.0199823824719053,1212624296.6853704,0.907497188455279,1.4267018658702475,39.50833647879833,1.2354354637582197,111082139930.81683,200.53351992116296,8693.88805,135.9482591185042,-43.05174088149579,43.05174088149579,0.1,0.8527962622632957,159.66872549787035,-19.331274502129645,19.331274502129645,135.9482591185042,-43.05174088149579,43.05174088149579
NGC5055,51.7,174.0,43.74,112.43,0.0,4,152.922,3.2,3348.34,11.722,4.9,76461000000.0,1559026000.0,78020026000.0,0.0199823824719053,1212624296.6853704,0.907497188455279,1.4267018658702475,39.50833647879833,1.308584582591681,118736784085.843,191.05770235312448,8233.440050000001,134.57757339786053,-39.42242660213947,39.42242660213947,0.1,0.8527962622632957,158.78454625721622,-15.21545374278378,15.21545374278378,134.57757339786053,-39.42242660213947,39.42242660213947
NGC5055,54.59,172.0,41.74,109.32,0.0,4,152.922,3.2,3348.34,11.722,4.9,76461000000.0,1559026000.0,78020026000.0,0.0199823824719053,1212624296.6853704,0.907497188455279,1.4267018658702475,39.50833647879833,1.3817337014251427,126425559369.89264,182.4605795248655,7717.658799999999,132.95932399144638,-39.04067600855362,39.04067600855362,0.1,0.8527962622632957,157.6799041485472,-14.320095851452805,14.320095851452805,132.95932399144638,-39.04067600855362,39.04067600855362
NGC5371,1.45,216.0,0.0,240.9,0.0,4,340.393,7.44,1395.82,11.18,3.9,170196500000.0,1486940000.0,171683440000.0,0.0086609401582354,493631274.62388754,0.8445383984383777,3.91942732172166,127.86473571928563,0.0113401086847223,1515191181.4919133,3099.5010246803254,29016.405000000002,183.0592294471559,-32.9407705528441,32.9407705528441,0.1,0.7936324196794694,189.9497186711486,-26.050281328851412,26.050281328851412,183.0592294471559,-32.9407705528441,32.9407705528441
NGC5371,2.88,215.0,0.0,232.56,0.0,4,340.393,7.44,1395.82,11.18,3.9,170196500000.0,1486940000.0,171683440000.0,0.0086609401582354,493631274.62388754,0.8445383984383777,3.91942732172166,127.86473571928563,0.0225238020772416,3837614126.907448,1989.9248860143605,27042.0768,181.03331315457208,-33.966686845427915,33.966686845427915,0.1,0.7936324196794694,189.89284888775916,-25.107151112240842,25.107151112240842,181.03331315457208,-33.966686845427915,33.966686845427915
NGC5371,4.33,215.0,0.0,235.54,0.0,4,340.393,7.44,1395.82,11.18,3.9,170196500000.0,1486940000.0,171683440000.0,0.0086609401582354,493631274.62388754,0.8445383984383777,3.91942732172166,127.86473571928563,0.033863910761964,6655591801.150194,1526.7616411354736,27739.5458,185.33867299113965,-29.661327008860354,29.661327008860354,0.1,0.7936324196794694,195.32349148275264,-19.676508517247356,19.676508517247356,185.33867299113965,-29.661327008860354,29.661327008860354
NGC5371,5.78,214.0,0.0,243.76,0.0,4,340.393,7.44,1395.82,11.18,3.9,170196500000.0,1486940000.0,171683440000.0,0.0086609401582354,493631274.62388754,0.8445383984383777,3.91942732172166,127.86473571928563,0.0452040194466863,9819275130.421713,1264.1077872984652,29709.4688,192.3954568345758,-21.60454316542419,21.60454316542419,0.1,0.7936324196794694,203.04615207144045,-10.953847928559554,10.953847928559554,192.3954568345758,-21.60454316542419,21.60454316542419
NGC5371,7.22,215.0,0.0,245.32,0.0,4,340.393,7.44,1395.82,11.18,3.9,170196500000.0,1486940000.0,171683440000.0,0.0086609401582354,493631274.62388754,0.8445383984383777,3.91942732172166,127.86473571928563,0.0564659204853071,13237091344.493118,1092.14053250136,30090.9512,194.8748466186948,-20.12515338130521,20.12515338130521,0.1,0.7936324196794694,206.23534452532084,-8.76465547467916,8.76465547467916,194.8748466186948,-20.12515338130521,20.12515338130521
NGC5371,8.66,221.0,0.0,253.0,0.0,4,340.393,7.44,1395.82,11.18,3.9,170196500000.0,1486940000.0,171683440000.0,0.0086609401582354,493631274.62388754,0.8445383984383777,3.91942732172166,127.86473571928563,0.067727821523928,16886843793.557043,968.4407530594784,32004.5,200.97561275312756,-20.024387246872465,20.024387246872465,0.1,0.7936324196794694,212.7199963850277,-8.280003614972287,8.280003614972287,200.97561275312754,-20.024387246872465,20.024387246872465
NGC5371,11.55,233.0,11.24,281.58,0.0,4,340.393,7.44,1395.82,11.18,3.9,170196500000.0,1486940000.0,171683440000.0,0.0086609401582354,493631274.62388754,0.8445383984383777,3.91942732172166,127.86473571928563,0.0903298312472711,24794800072.00433,799.3868449068356,39769.985799999995,221.36599526276376,-11.63400473723624,11.63400473723624,0.1,0.7936324196794694,233.19000812436423,0.1900081243642262,0.1900081243642262,221.36599526276376,-11.63400473723624,11.63400473723624
NGC5371,14.48,237.0,27.45,299.81,0.0,4,340.393,7.44,1395.82,11.18,3.9,170196500000.0,1486940000.0,171683440000.0,0.0086609401582354,493631274.62388754,0.8445383984383777,3.91942732172166,127.86473571928563,0.1132446715550205,33468987424.53067,686.5399346023006,45696.52055,235.8762785933365,-1.1237214066634635,1.1237214066634635,0.1,0.7936324196794694,247.89468758192206,10.894687581922057,10.894687581922057,235.87627859333654,-1.1237214066634635,1.1237214066634635
NGC5371,17.28,242.0,40.74,295.15,0.0,4,340.393,7.44,1395.82,11.18,3.9,170196500000.0,1486940000.0,171683440000.0,0.0086609401582354,493631274.62388754,0.8445383984383777,3.91942732172166,127.86473571928563,0.1351428124634499,42267956989.54038,608.8133054158499,45216.50885,236.0864307146556,-5.91356928534438,5.91356928534438,0.1,0.7936324196794694,248.82992370748116,6.829923707481157,6.829923707481157,236.08643071465562,-5.91356928534438,5.91356928534438
NGC5371,20.2,241.0,51.22,293.48,0.0,4,340.393,7.44,1395.82,11.18,3.9,170196500000.0,1486940000.0,171683440000.0,0.0086609401582354,493631274.62388754,0.8445383984383777,3.91942732172166,127.86473571928563,0.1579794451250976,51893804400.12763,546.9821151910423,45688.74360000001,238.1969402130495,-2.803059786950513,2.803059786950513,0.1,0.7936324196794694,251.50763913545822,10.50763913545822,10.50763913545822,238.19694021304946,-2.8030597869505414,2.8030597869505414
NGC5371,23.12,240.0,57.81,284.89,0.0,4,340.393,7.44,1395.82,11.18,3.9,170196500000.0,1486940000.0,171683440000.0,0.0086609401582354,493631274.62388754,0.8445383984383777,3.91942732172166,127.86473571928563,0.1808160777867454,61916698344.181,498.1871083983958,43923.152149999994,235.45963156382223,-4.540368436177772,4.540368436177772,0.1,0.7936324196794694,249.52893799949982,9.528937999499817,9.528937999499817,235.45963156382223,-4.540368436177772,4.540368436177772
NGC5371,26.04,234.0,56.95,267.33,0.0,4,340.393,7.44,1395.82,11.18,3.9,170196500000.0,1486940000.0,171683440000.0,0.0086609401582354,493631274.62388754,0.8445383984383777,3.91942732172166,127.86473571928563,0.2036527104483932,72287175471.88289,458.5003277758544,38975.966949999995,225.64422324819935,-8.355776751800619,8.355776751800619,0.1,0.7936324196794694,240.8668633181124,6.866863318112394,6.866863318112394,225.64422324819938,-8.355776751800619,8.355776751800619
NGC5371,28.84,226.0,55.22,249.73,0.0,4,340.393,7.44,1395.82,11.18,3.9,170196500000.0,1486940000.0,171683440000.0,0.0086609401582354,493631274.62388754,0.8445383984383777,3.91942732172166,127.86473571928563,0.2255508513568226,82520950473.8698,426.7112216795272,34231.78485,215.72699525844595,-10.273004741554049,10.273004741554049,0.1,0.7936324196794694,232.13199998840813,6.1319999884081255,6.1319999884081255,215.72699525844592,-10.273004741554075,10.273004741554075
NGC5371,31.76,213.0,52.84,235.27,0.0,4,340.393,7.44,1395.82,11.18,3.9,170196500000.0,1486940000.0,171683440000.0,0.0086609401582354,493631274.62388754,0.8445383984383777,3.91942732172166,127.86473571928563,0.2483874840184704,93463413762.45702,398.51163607912713,30468.052050000006,207.66507075546693,-5.334929244533072,5.334929244533072,0.1,0.7936324196794694,225.1876523504775,12.187652350477492,12.187652350477492,207.66507075546693,-5.334929244533072,5.334929244533072
NGC5371,34.68,207.0,50.68,223.76,0.0,4,340.393,7.44,1395.82,11.18,3.9,170196500000.0,1486940000.0,171683440000.0,0.0086609401582354,493631274.62388754,0.8445383984383777,3.91942732172166,127.86473571928563,0.2712241166801181,104654414084.54924,374.248206439414,27602.7312,201.4488992258803,-5.551100774119703,5.551100774119703,0.1,0.7936324196794694,219.97192256953647,12.971922569536474,12.971922569536474,201.4488992258803,-5.551100774119703,5.551100774119703
NGC5371,37.48,208.0,48.19,210.28,0.0,4,340.393,7.44,1395.82,11.18,3.9,170196500000.0,1486940000.0,171683440000.0,0.0086609401582354,493631274.62388754,0.8445383984383777,3.91942732172166,127.86473571928563,0.2931222575885475,115597152100.47523,353.92262386289764,24431.115299999998,194.15492587720095,-13.84507412279902,13.84507412279902,0.1,0.7936324196794694,213.77794858440834,5.777948584408335,5.777948584408335,194.15492587720098,-13.84507412279902,13.84507412279902
NGC5371,40.4,209.0,45.17,200.01,0.0,4,340.393,7.44,1395.82,11.18,3.9,170196500000.0,1486940000.0,171683440000.0,0.0086609401582354,493631274.62388754,0.8445383984383777,3.91942732172166,127.86473571928563,0.3159588902501953,127210035771.34068,335.2115693003853,22042.32895,188.6395407907249,-20.36045920927509,20.36045920927509,0.1,0.7936324196794694,209.24853006109254,0.24853006109253784,0.24853006109253784,188.6395407907249,-20.360459209275092,20.360459209275092
NGC5371,43.32,207.0,42.57,191.48,0.0,4,340.393,7.44,1395.82,11.18,3.9,170196500000.0,1486940000.0,171683440000.0,0.0086609401582354,493631274.62388754,0.8445383984383777,3.91942732172166,127.86473571928563,0.3387955229118431,139010982542.4021,318.590316798117,20144.500099999997,184.24394867591832,-22.75605132408168,22.75605132408168,0.1,0.7936324196794694,205.74259103549815,-1.257408964501849,1.257408964501849,184.24394867591832,-22.75605132408168,22.75605132408168
NGC5371,46.24,213.0,40.95,184.17,0.0,4,340.393,7.44,1395.82,11.18,3.9,170196500000.0,1486940000.0,171683440000.0,0.0086609401582354,493631274.62388754,0.8445383984383777,3.91942732172166,127.86473571928563,0.3616321555734909,150984605719.471,303.7087980609527,18636.196949999998,180.775252101438,-32.22474789856204,32.22474789856204,0.1,0.7936324196794694,203.07158476788695,-9.928415232113053,9.928415232113053,180.77525210143796,-32.22474789856204,32.22474789856204
NGC5585,0.09,11.2,0.32,12.72,0.0,7,2.943,1.53,297.05,1.683,2.4,1471500000.0,223839000.00000003,1695339000.0,0.1320320006795101,115264036.08290432,0.751766022015195,18.24364319761445,44.90949125987374,0.0020040307176762,6616755.129323622,3513.3417658344765,81.00160000000001,19.92993624990062,8.729936249900621,8.729936249900621,-0.2,0.8513001163981566,14.606893537781174,3.4068935377811744,3.4068935377811744,19.92993624990062,8.729936249900621,8.729936249900621
NGC5585,0.26,26.5,0.96,26.94,0.0,7,2.943,1.53,297.05,1.683,2.4,1471500000.0,223839000.00000003,1695339000.0,0.1320320006795101,115264036.08290432,0.751766022015195,18.24364319761445,44.90949125987374,0.0057894220732869,27967230.952814464,1779.35714907203,363.80340000000007,28.74780441631548,2.247804416315482,2.247804416315482,-0.2,0.8513001163981566,23.60629910900298,-2.893700890997021,2.893700890997021,28.747804416315482,2.247804416315482,2.247804416315482
NGC5585,0.43,33.7,1.6,35.34,0.0,7,2.943,1.53,297.05,1.683,2.4,1471500000.0,223839000.00000003,1695339000.0,0.1320320006795101,115264036.08290432,0.751766022015195,18.24364319761445,44.90949125987374,0.0095748134288976,55362474.78415513,1287.7718843911337,627.0178000000001,34.362184306126224,0.6621843061262211,0.6621843061262211,-0.2,0.8513001163981566,29.29729517027763,-4.402704829722374,4.402704829722374,34.362184306126224,0.6621843061262211,0.6621843061262211
NGC5585,0.6,32.7,2.25,40.03,0.0,7,2.943,1.53,297.05,1.683,2.4,1471500000.0,223839000.00000003,1695339000.0,0.1320320006795101,115264036.08290432,0.751766022015195,18.24364319761445,44.90949125987374,0.0133602047845083,86975908.68747383,1039.0987650917864,806.26295,37.81166763123616,5.111667631236152,5.111667631236152,-0.2,0.8513001163981566,32.656305716766255,-0.04369428323374791,0.04369428323374791,37.811667631236155,5.111667631236152,5.111667631236152
NGC5585,0.77,33.7,2.89,43.26,0.0,7,2.943,1.53,297.05,1.683,2.4,1471500000.0,223839000.00000003,1695339000.0,0.1320320006795101,115264036.08290432,0.751766022015195,18.24364319761445,44.90949125987374,0.017145596140119,121943237.34472395,884.5789997104008,944.0658999999998,40.31366678655029,6.61366678655029,6.61366678655029,-0.2,0.8513001163981566,35.04304689104107,1.3430468910410696,1.3430468910410696,40.31366678655029,6.61366678655029,6.61366678655029
NGC5585,0.94,35.7,3.55,45.85,0.0,7,2.943,1.53,297.05,1.683,2.4,1471500000.0,223839000.00000003,1695339000.0,0.1320320006795101,115264036.08290432,0.751766022015195,18.24364319761445,44.90949125987374,0.0209309874957297,159736233.79051942,777.5137678496864,1063.7137500000001,42.3624443555693,6.662444355569299,6.662444355569299,-0.2,0.8513001163981566,36.987747544951645,1.2877475449516425,1.2877475449516425,42.3624443555693,6.662444355569299,6.662444355569299
NGC5585,1.11,37.8,4.2,48.05,0.0,7,2.943,1.53,297.05,1.683,2.4,1471500000.0,223839000.00000003,1695339000.0,0.1320320006795101,115264036.08290432,0.751766022015195,18.24364319761445,44.90949125987374,0.0247163788513404,199990877.35948795,698.1111633343033,1172.04125,44.124195644805546,6.324195644805549,6.324195644805549,-0.2,0.8513001163981566,38.65803349026545,0.8580334902654556,0.8580334902654556,44.124195644805546,6.324195644805549,6.324195644805549
NGC5585,1.28,41.8,4.86,48.94,0.0,7,2.943,1.53,297.05,1.683,2.4,1471500000.0,223839000.00000003,1695339000.0,0.1320320006795101,115264036.08290432,0.751766022015195,18.24364319761445,44.90949125987374,0.028501770206951,242437614.25181988,636.4150143504605,1221.1814,45.11975862489282,3.3197586248928204,3.3197586248928204,-0.2,0.8513001163981566,39.493960652375875,-2.3060393476241217,2.3060393476241217,45.11975862489282,3.3197586248928204,3.3197586248928204
NGC5585,1.46,43.9,5.23,50.17,0.0,7,2.943,1.53,297.05,1.683,2.4,1471500000.0,223839000.00000003,1695339000.0,0.1320320006795101,115264036.08290432,0.751766022015195,18.24364319761445,44.90949125987374,0.0325098316423035,289538441.2111918,584.1990885670983,1285.8673500000002,46.24714066088804,2.3471406608880443,2.3471406608880443,-0.2,0.8513001163981566,40.49719770456203,-3.402802295437965,3.402802295437965,46.24714066088804,2.3471406608880443,2.3471406608880443
NGC5585,1.63,44.9,5.36,51.3,0.0,7,2.943,1.53,297.05,1.683,2.4,1471500000.0,223839000.00000003,1695339000.0,0.1320320006795101,115264036.08290432,0.751766022015195,18.24364319761445,44.90949125987374,0.0362952229979142,335884019.65436953,543.71897285245,1344.5746,47.23173219086394,2.3317321908639457,2.3317321908639457,-0.2,0.8513001163981566,41.37895195871411,-3.521048041285887,3.521048041285887,47.231732190863944,2.3317321908639457,2.3317321908639457
NGC5585,2.05,53.2,5.65,53.95,0.0,7,2.943,1.53,297.05,1.683,2.4,1471500000.0,223839000.00000003,1695339000.0,0.1320320006795101,115264036.08290432,0.751766022015195,18.24364319761445,44.90949125987374,0.0456473663470701,457293280.9830438,468.0017240006622,1487.22375,49.46339337531704,-3.7366066246829632,3.7366066246829632,-0.2,0.8513001163981566,43.40832452389198,-9.791675476108026,9.791675476108026,49.46339337531704,-3.7366066246829632,3.7366066246829632
NGC5585,2.74,64.3,9.45,56.61,0.0,7,2.943,1.53,297.05,1.683,2.4,1471500000.0,223839000.00000003,1695339000.0,0.1320320006795101,115264036.08290432,0.751766022015195,18.24364319761445,44.90949125987374,0.0610116018492546,674947162.9462713,386.65978509606896,1691.64855,52.45089476036828,-11.84910523963172,11.84910523963172,-0.2,0.8513001163981566,46.135573605944465,-18.164426394055532,18.164426394055532,52.45089476036828,-11.849105239631719,11.849105239631719
NGC5585,3.42,73.1,11.66,56.83,0.0,7,2.943,1.53,297.05,1.683,2.4,1471500000.0,223839000.00000003,1695339000.0,0.1320320006795101,115264036.08290432,0.751766022015195,18.24364319761445,44.90949125987374,0.0761531672716974,907797727.085148,333.808378851423,1750.7800499999998,53.78108129883469,-19.318918701165305,19.318918701165305,-0.2,0.8513001163981566,47.11535909623106,-25.984640903768934,25.984640903768934,53.78108129883469,-19.318918701165302,19.318918701165302
NGC5585,4.11,76.2,15.23,58.16,0.0,7,2.943,1.53,297.05,1.683,2.4,1471500000.0,223839000.00000003,1695339000.0,0.1320320006795101,115264036.08290432,0.751766022015195,18.24364319761445,44.90949125987374,0.091517402773882,1159637089.2061422,295.2560518430265,1923.2456999999997,56.00667882560828,-20.19332117439172,20.19332117439172,-0.2,0.8513001163981566,49.19501217205825,-27.004987827941754,27.004987827941754,56.00667882560828,-20.19332117439172,20.19332117439172
NGC5585,4.79,78.4,19.76,56.9,0.0,7,2.943,1.53,297.05,1.683,2.4,1471500000.0,223839000.00000003,1695339000.0,0.1320320006795101,115264036.08290432,0.751766022015195,18.24364319761445,44.90949125987374,0.1066589681963248,1421018022.3242788,266.3722099535268,2009.2626,57.31653762813481,-21.083462371865195,21.083462371865195,-0.2,0.8513001163981566,50.29937919357047,-28.100620806429532,28.100620806429532,57.31653762813481,-21.083462371865195,21.083462371865195
NGC5585,5.48,83.1,23.04,53.88,0.0,7,2.943,1.53,297.05,1.683,2.4,1471500000.0,223839000.00000003,1695339000.0,0.1320320006795101,115264036.08290432,0.751766022015195,18.24364319761445,44.90949125987374,0.1220232036985093,1697966651.3512237,243.18030230909312,1982.3688000000002,57.57600938458509,-25.523990615414903,25.523990615414903,-0.2,0.8513001163981566,50.24487957098216,-32.85512042901784,32.85512042901784,57.57600938458509,-25.523990615414903,25.523990615414903
NGC5585,6.16,88.0,26.02,50.76,0.0,7,2.943,1.53,297.05,1.683,2.4,1471500000.0,223839000.00000003,1695339000.0,0.1320320006795101,115264036.08290432,0.751766022015195,18.24364319761445,44.90949125987374,0.1371647691209521,1981169367.9116647,224.5538651686877,1965.3291999999997,57.86692500417762,-30.133074995822383,30.133074995822383,-0.2,0.8513001163981566,50.26333199168508,-37.73666800831492,37.73666800831492,57.86692500417762,-30.133074995822383,30.133074995822383
