z,t_gyr_since_zmax,sfrd_msun_yr_mpc3,rho_star_msun_mpc3,Omega_Lambda,q,minus_q,S_CBH_density_kB_mpc3,rho_bh_msun_mpc3,n_bh_mpc3,mean_bh_mass_msun,entropy_weighted_bh_mass_msun,dS_CBH_dt_kB_mpc3_Gyr,Omega_flux_4term_fit
3.334444814938313,1.2632789422291386,0.07497497202690664,35802243.08187756,0.02600963422881266,0.46098554865678104,-0.46098554865678104,4.4836388895796946e+88,7518.443706680575,0.00033383305470976196,22521567.593769856,89507875.11547725,6.889868025647237e+88,0.03783591737677492
3.331777259086363,1.265020017981239,0.07508423277951172,35897604.65612137,0.026056462066030378,0.4609153069009545,-0.4609153069009545,4.495650771784167e+88,7536.594757298679,0.00033455207497931096,22527418.960903917,89531525.46413125,6.908378515338664e+88,0.03791074252242007
3.329109703234412,1.2667637342627096,0.0751936428690028,35993250.031058446,0.026103400874568534,0.4608448986881472,-0.4608448986881472,4.507713200951992e+88,7554.812613642443,0.0003352733234612603,22533294.732932653,89555274.48845087,6.926949422403307e+88,0.03798574560082388
3.326442147382461,1.2685100966332055,0.07530320220764312,36089180.1239204,0.02615045097786157,0.4607743235332077,-0.4607743235332077,4.5198264193070076e+88,7573.097533005148,0.00033599680594997204,22539195.01286193,89579122.60519136,6.94558101768429e+88,0.03806092707237553
3.32377459153051,1.270259110667275,0.07541291070488186,36185395.854842566,0.026197612700452486,0.4607035809493213,-0.4607035809493213,4.53199067044264e+88,7591.4497737642905,0.00033672252824745177,22545119.904140957,89603070.23290381,6.964273573560069e+88,0.038136287398608804
3.32110703567856,1.272010781954407,0.07552276826733244,36281898.14687064,0.026244886367997135,0.4606326704480043,-0.4606326704480043,4.5442061993309016e+88,7609.869595386745,0.00033745049616330363,22551069.510664087,89627117.7919425,6.983027363957095e+88,0.03821182704220538
3.3184394798266093,1.2737651160990824,0.07563277479875082,36378687.925967604,0.026292272307268653,0.46056159153909704,-0.46056159153909704,4.5564732523315926e+88,7628.357258434103,0.0003381807155146874,22557043.936772905,89651265.70447326,7.001842664376952e+88,0.038287546467003816
3.3157719239746584,1.2755221187208177,0.07574293020001346,36475766.12102022,0.026339770846161684,0.4604903437307575,-0.4604903437307575,4.568792077201476e+88,7646.913024567929,0.00033891319212627223,22563043.28725818,89675514.39448164,7.020719751890027e+88,0.03836344613799539
3.3131043681227075,1.2772817954542168,0.07585323436909537,36573133.663845904,0.02638738231369684,0.46041892652945476,-0.46041892652945476,4.581162923103562e+88,7665.537156555107,0.0003396479318301919,22569067.667361856,89699864.28778061,7.039658905150707e+88,0.03843952652132842
3.3104368122707575,1.279044151949019,0.07596368720104792,36670791.48919935,0.02643510704002508,0.4603473394399624,-0.4603473394399624,4.593586040616455e+88,7684.229918273192,0.0003403849404659988,22575117.182779048,89724315.81201908,7.058660404394122e+88,0.03851578808430534
3.3077692564188066,1.2808091938701496,0.07607428858797662,36768740.53477935,0.02648294535643216,0.4602755819653518,-0.4602755819653518,4.606061681743734e+88,7702.99157471579,0.0003411242238806186,22581191.93965998,89748869.39668953,7.077724531466176e+88,0.038592231295392715
3.3051017005668557,1.282576926897766,0.07618503841901866,36866981.74123527,0.026530897595342978,0.46020365360698556,-0.46020365360698556,4.6185900999234824e+88,7721.82239199799,0.0003418657879283024,22587292.04461209,89773525.47313653,7.09685156981903e+88,0.03866885662421766
3.302434144714905,1.28434735672731,0.07629593658032051,36965516.05217385,0.026578964090326118,0.4601315538645108,-0.4601315538645108,4.6311715500377804e+88,7740.722637361764,0.00034260963847057986,22593417.604701936,89798284.47456446,7.116041804545652e+88,0.03874566454157962
3.299766588862955,1.2861204890695552,0.07640698295501515,37064344.41416575,0.02662714517609826,0.46005928223585263,-0.46005928223585263,4.64380628842246e+88,7759.692579181575,0.0003433557813762116,22599568.727457523,89823146.83604735,7.135295522350694e+88,0.03882265551943734
3.297099033011004,1.28789632965066,0.07651817742319948,37163467.77675232,0.026675441188528746,0.4599868382172069,-0.4599868382172069,4.6564945728766064e+88,7778.732486969707,0.0003441042225211416,22605745.520869873,89848112.99453454,7.154613011574006e+88,0.0388998300309162
3.294431477159053,1.2896748842122134,0.07662951986191135,37262887.09245202,0.026723852464643996,0.45991422130303405,-0.45991422130303405,4.669236662672497e+88,7797.842631381928,0.00034485496778844727,22611948.093395445,89873183.3888612,7.173994562245464e+88,0.038977188550327634
3.291763921307103,1.2914561585112878,0.07674101014510658,37362603.316767074,0.026772379342632102,0.45984143098605185,-0.45984143098605185,4.682032818565397e+88,7817.023284223046,0.00034560802306829084,22618176.55395816,89898358.45975608,7.19344046601422e+88,0.03905473155313997
3.289096365455152,1.2932401583204902,0.07685264814363595,37462617.40819018,0.0268210221618474,0.45976846675722893,-0.45976846675722893,4.694883302803392e+88,7836.274718452445,0.0003463633942578706,22624431.011951193,89923638.64984907,7.212951016225421e+88,0.039132459516006315
3.2864288096032013,1.2950268894280097,0.07696443372522181,37562930.32821084,0.026869781262814953,0.45969532810577757,-0.45969532810577757,4.707788379137532e+88,7855.597208189809,0.0003471210872613691,22630711.577239443,89949024.40368107,7.232526507913872e+88,0.03921037291676023
3.2837612537512504,1.2968163576376706,0.07707636675443491,37663543.041322015,0.02691865698723522,0.4596220145191472,-0.4596220145191472,4.7207483128317614e+88,7874.991028720716,0.0003478811079899037,22637018.360161327,89974516.16771123,7.252167237778709e+88,0.03928847223440409
3.2810936978993004,1.298608568768982,0.07718844709267081,37764456.51502661,0.026967649677988623,0.45954852548301706,-0.45954852548301706,4.733763370673099e+88,7894.456456502328,0.0003486434623614748,22643351.471530903,90000114.39032586,7.271873504255589e+88,0.039366757949135085
3.2784261420473495,1.3004035286571913,0.07730067459812634,37865671.71984406,0.027016759679140235,0.45947486048128966,-0.45947486048128966,4.746833820981944e+88,7913.99376916923,0.0003494081563009147,22649711.022640236,90025819.52184762,7.291645607484119e+88,0.03944523054233081
3.2757585861953986,1.3022012431533327,0.07741304912577587,37967189.62931663,0.02706598733594434,0.4594010189960835,-0.4594010189960835,4.759959933622231e+88,7933.603245539038,0.00035017519573983486,22656097.12526116,90051632.01454295,7.311483849316003e+88,0.03952389049655035
3.2730910303434477,1.3040017181242798,0.07752557052734745,38069011.22001599,0.027115332994849178,0.45932700050772624,-0.45932700050772624,4.7731419800118856e+88,7953.285165618277,0.0003509445866165733,22662509.89164762,90077552.32263157,7.331388533365697e+88,0.039602738295551984
