PGC,NGC,UGC,IC,ra,dec,Dist,logMstar,logSFR,GammaStar,PGC_NAME
31554,,,,159.347321,12.1565561,42.2474174,9.34125805,-1.84329212,0.5,PGC31554
31557,,,,159.371155,-26.316925,79.06999969999998,11.2670107,0.237570435,0.5,PGC31557
31560,,,,159.370438,68.8194962,31.2999992,9.15942192,-0.957147658,0.3429853319999999,PGC31560
31565,,,,159.390961,-41.4653778,36.9828033,9.45199585,-0.10429813,0.211567119,PGC31565
31569,,,,159.403336,-27.3872223,,,,,PGC31569
31571,,,,159.405334,-27.5940208,56.9639359,10.7445498,-0.985565901,0.5,PGC31571
31574,,,,159.407776,-26.2773037,53.4072342,10.0707502,-0.107717335,0.358838409,PGC31574
31583,,,,159.427704,-28.6039524,48.7079811,10.0993786,-0.870577276,0.5,PGC31583
31585,,,,159.438751,-26.6306782,59.9799995,10.7609434,-0.877302766,0.5,PGC31585
31586,,,,159.447342,-27.0812702,42.4599991,10.974144,-0.7306956049999999,0.5,PGC31586
31588,,,,159.456223,-27.1211529,34.056488,9.75992393,-0.2995684739999999,0.3285728099999999,PGC31588
31590,,,,159.466766,-30.6687775,45.2999992,10.1158714,-0.536597431,0.4868894819999999,PGC31590
31592,,,,159.477066,-26.0740204,67.0501556,9.70669174,-1.10932505,0.5,PGC31592
31593,,,,159.484161,-28.9073334,62.661377,10.5820971,-1.32852733,0.5,PGC31593
31597,,,,159.501877,-7.30069447,28.8137627,8.83729362,-0.864247382,0.1999999879999999,PGC31597
31610,,,,159.533279,10.380847,17.7991829,8.73115444,-1.68796623,0.3545275929999999,PGC31610
31614,,,,159.54187,-25.1057491,55.1823044,9.74052811,-0.291369885,0.3216785489999999,PGC31614
31616,,,,159.544785,-28.7832508,55.1823044,10.6648226,-0.797801316,0.5,PGC31616
31621,,,,159.538116,79.3663635,36.1399994,9.06421947,-1.008726,0.265978783,PGC31621
31622,,,,159.560974,-38.0923462,37.0,9.442025180000002,-0.4056826829999999,0.276975185,PGC31622
31626,,,,159.574417,-28.8857021,63.4162178,9.94347763,-0.223194674,0.355799943,PGC31626
31632,,,,159.600098,-28.1751251,61.6879349,,,,PGC31632
31636,,,,159.640305,-7.17057991,31.1314831,10.1446867,1.12619579,0.1999999879999999,PGC31636
31638,,,,159.638718,-27.7373085,41.3999329,9.69257927,0.0351121797999999,0.233466253,PGC31638
31639,,,,159.655151,44.5230789,56.3638191,9.3142252,0.0965230911999999,0.1999999879999999,PGC31639
31642,,,,159.667603,-28.5688496,38.1899986,9.89293003,-0.4345677789999999,0.397897482,PGC31642
31646,,,,159.677139,-28.7697105,51.0505219,10.0292673,-0.6111935969999999,0.483518153,PGC31646
31650,,,,159.691177,53.5033379,20.0,9.97219181,0.8702393769999999,0.1999999879999999,PGC31650
31653,,,,159.710663,-11.64888,36.5999985,9.93172932,-0.225736067,0.3534339369999999,PGC31653
31656,,,,159.679718,56.553833,66.4660492,9.46166039,-0.4053579869999999,0.281549037,PGC31656
31659,,,,159.729706,-26.640007,41.6485443,10.0541401,-0.843901157,0.5,PGC31659
31661,,,,159.738586,-76.5893021,58.7489433,9.40421772,-0.0876154675999999,0.1999999879999999,PGC31661
31671,,,,159.789444,41.6867599,13.3000002,9.33551884,-0.456969202,0.2640503639999999,PGC31671
31677,,,,159.811981,-30.2977543,47.7969284,10.6694889,0.2205890859999999,0.430570871,PGC31677
31680,,,,159.820709,-28.713583,35.8096352,9.12757969,-0.709112823,0.211385757,PGC31680
31683,,,,159.826141,-26.8399429,50.5999985,10.1868782,-0.2452615499999999,0.426017344,PGC31683
31690,,,,159.841995,-29.5847225,55.5904121,9.60325813,-0.345711827,0.3012604709999999,PGC31690
31692,,,,159.854019,-27.9125881,44.5861015,9.609712600000002,-0.435148865,0.324911326,PGC31692
31695,,,,159.858887,-23.7548809,55.7699013,9.79771805,-0.0995820761,0.288776815,PGC31695
31697,,,,159.862,47.9471169,24.5499992,8.71738243,-1.05773234,0.260032564,PGC31697
31701,,,,159.882767,5.10754871,119.014442,10.8058586,0.799309671,0.31538853,PGC31701
31706,,,,159.891937,-23.9226513,54.0007668,10.5482998,-1.08817351,0.5,PGC31706
31708,,,,159.902145,47.3979263,33.5999985,9.89444542,0.0086299376599999,0.28602767,PGC31708
31712,,,,159.912659,25.3227444,76.59494019999998,10.0552015,0.514778316,0.208216056,PGC31712
31720,,,,159.946152,47.93256,30.8999996,8.9247694,-0.8413991929999999,0.2579729259999999,PGC31720
31723,,,,159.957626,-36.0361099,57.5704384,10.5906696,0.5357778069999999,0.327420086,PGC31723
31730,,,,159.993637,-30.1930332,31.1900005,10.0986691,-0.3549765349999999,0.431862593,PGC31730
31732,,,,159.999786,-29.413063,52.263649,9.26801205,-1.5760119,0.5,PGC31732
31738,,,,160.018356,-30.2672291,36.1399994,9.57548904,-0.1250242139999999,0.243053988,PGC31738
31743,,,,160.037354,-23.8203278,50.4661369,10.0884571,0.147316724,0.2993567289999999,PGC31743
31747,,,,160.04834,-47.1004181,43.4110146,9.78728962,0.15576598,0.1999999879999999,PGC31747
31754,,,,160.070999,-27.7770653,55.7956238,10.671586,0.5014387369999999,0.356694192,PGC31754
31761,,,,160.085892,-36.4110451,34.5,10.1888342,0.064358525,0.3449974359999999,PGC31761
31762,,,,160.102798,21.6186562,19.5344009,8.64375496,-2.22565246,0.4814732669999999,PGC31762
31776,,,,160.135651,-27.8612843,55.1823044,10.0695972,-1.10217655,0.5,PGC31776
31787,,,,160.183426,-47.1868668,42.8351402,9.28734493,-0.812773764,0.272585481,PGC31787
31793,,,,160.205353,-24.6688957,51.0505219,8.92708015,-1.10484123,0.321684271,PGC31793
31794,,,,160.209625,-27.9659634,62.8926926,10.5981665,-0.851924777,0.5,PGC31794
31797,,,,160.223755,-36.2879028,20.7999992,8.76236057,-1.48848975,0.3103427289999999,PGC31797
31801,,,,160.235138,12.471961,15.4952946,,,,PGC31801
31804,,,,160.24437,-21.7842979,52.2396126,9.78081703,-0.30987975,0.336427152,PGC31804
31805,,,,160.24617,-27.0840397,,,,,PGC31805
31809,,,,160.253204,-28.7404099,48.9102325,9.27262592,-0.96403414,0.306711406,PGC31809
31816,,,,160.285492,-33.4810524,52.8201675,9.77547455,-0.607186615,0.344784588,PGC31816
31820,,,,160.294205,-73.3682022,46.3447304,9.79197788,-0.1785252539999999,0.3065178989999999,PGC31820
31821,,,,160.297638,-37.1436539,59.9239311,10.7778788,-0.479780346,0.5,PGC31821
31822,,,,160.299103,-29.1530113,52.2396126,9.88387203,-0.909273744,0.5,PGC31822
31827,,,,160.313202,-21.0231285,51.0505219,9.93625259,-0.189927399,0.345431745,PGC31827
31829,,,,160.32222,-26.1661129,60.0620613,9.81063843,-0.173906833,0.309963107,PGC31829
31832,,,,160.333603,-41.8467903,42.7000008,8.91476822,-1.11068809,0.3200762569999999,PGC31832
31838,,,,160.360001,69.7061081,46.9461899,,,,PGC31838
31840,,,,160.358231,-23.3842144,37.5,9.43249321,-0.591907501,0.319813848,PGC31840
31841,,,,160.365494,-31.7802677,36.3914909,9.58143616,-0.404118448,0.310211271,PGC31841
31855,,,,160.426254,-28.7797222,62.2873993,10.4494619,-0.3970485329999999,0.5,PGC31855
31857,,,,160.434616,-37.1418076,58.7489433,10.2753506,-0.3002104159999999,0.4654002789999999,PGC31857
31861,,,,160.468689,55.9497452,67.0501556,9.71387768,-0.521178782,0.373525918,PGC31861
31870,,,,160.48645,-40.2602501,39.9025192,8.97842121,-0.845767677,0.208648533,PGC31870
31874,,,,160.498413,-28.7766647,51.6416168,10.550087,-0.940921724,0.5,PGC31874
31875,,,,160.500824,-36.9351654,37.5,10.1787472,-0.228159055,0.419187009,PGC31875
31876,,,,160.509598,-33.2453537,41.6485443,10.471365,-2.56925368,0.5,PGC31876
31883,,,,160.531418,13.7469893,21.3999996,10.1975832,-0.24876523,0.429876655,PGC31883
31885,,,,160.543152,-37.1748734,42.8351402,9.25189972,-0.485297054,0.251346499,PGC31885
31887,,,,160.546082,23.7467518,51.6416168,10.121645,-0.5317784549999999,0.419157565,PGC31887
31903,,,,160.593597,-36.1771736,59.9239311,10.1237373,-0.107705139,0.372582436,PGC31903
31909,,,,160.622772,-30.8851242,45.2999992,9.17472363,-0.913908899,0.335905671,PGC31909
31916,,,,160.659286,77.4948883,31.1458092,9.87517929,-0.7032545209999999,0.4661984739999999,PGC31916
31919,,,,160.658783,-23.9357777,9.85999966,8.408796309999998,-1.35850644,0.2582336659999999,PGC31919
31923,,,,160.676346,34.4486618,16.2000008,8.83425903,-0.7054460639999999,0.2080648089999999,PGC31923
31926,,,,160.693924,-36.3525391,29.7999992,10.6641951,0.0938534886,0.463950962,PGC31926
31929,,,,160.70224,-20.6963863,49.8885002,9.44009876,-1.41160095,0.5,PGC31929
31930,,,,160.701965,13.4598608,18.3823051,8.84772301,-0.943590999,0.263778269,PGC31930
31932,,,,160.710648,-47.6176147,13.1886444,9.11163998,-1.9286623,0.5,PGC31932
31941,,,,160.762115,-36.3623924,29.7999992,9.55233955,-0.316608161,0.282007545,PGC31941
31945,,,,160.774979,20.4222603,26.3999996,9.24262238,-0.671280026,0.292767376,PGC31945
31948,,,,160.790039,-30.0500374,43.9946365,9.53188419,-0.404879808,0.2982945439999999,PGC31948
31951,,,,160.798111,-26.2499504,67.2357101,10.5291538,0.0840001776999999,0.4295517799999999,PGC31951
31962,,,,160.867706,-25.8668861,62.8926926,10.69911,-1.03582859,0.5,PGC31962
31966,,,,160.879196,-30.7722759,52.2396126,9.70880222,0.0936391949999999,0.2241987139999999,PGC31966
31968,,,,160.879791,24.9222584,10.0,10.2919645,-0.0838378890999999,0.410810322,PGC31968
31970,,,,160.887863,-30.8067341,52.8201675,9.65697575,-0.109936938,0.25814414,PGC31970
31974,,,,160.887619,-36.4106979,29.7999992,10.6703148,-0.375759661,0.5,PGC31974
31975,,,,160.897003,-30.636528,29.3900108,,,,PGC31975
31978,,,,160.897278,-10.1566362,68.2338104,9.72356987,-0.0711333826,0.264564365,PGC31978
31979,,,,160.901138,-9.85622215,24.0,8.97498608,-0.461879998,0.1999999879999999,PGC31979
31981,,,,160.912048,-28.8665295,50.5999985,9.98656082,-0.4423675839999999,0.425146371,PGC31981
31982,,,,160.912094,14.871913,21.3999996,9.95833302,-0.270587146,0.3719245199999999,PGC31982
31987,,,,160.946671,-24.3679543,55.8727455,10.3755226,0.0626867636999999,0.3940016929999999,PGC31987
31990,,,,160.950577,-22.8165855,53.4072342,9.752924920000002,-0.2326453629999999,0.310215145,PGC31990
31995,,,,160.960495,-38.2632446,29.7999992,10.3232117,-0.199224964,0.450704366,PGC31995
31996,,,,160.983414,28.1471748,27.0400009,8.405603409999998,-1.44474757,0.2775995729999999,PGC31996
32004,,,,160.87059,80.8909454,56.9639359,9.99405956,-0.681808174,0.425518811,PGC32004
32007,,,,160.990417,11.7036848,10.0,10.2770948,0.0698125436999999,0.3662945029999999,PGC32007
32009,,,,160.995605,-40.1191444,70.0165176,10.1304626,0.4712688919999999,0.1999999879999999,PGC32009
32016,,,,161.125824,60.3677788,16.0,8.25721264,-1.72586954,0.3096036309999999,PGC32016
32018,,,,161.037933,-20.8024731,51.6416168,,,,PGC32018
32030,,,,161.078415,-22.8262463,64.1800003,10.5377188,-0.0750486627,0.475765437,PGC32030
32039,,,,161.101761,-32.2097855,45.2999992,10.2063513,-0.313694566,0.450045943,PGC32039
32042,,,,161.107971,-25.3769951,62.2873993,10.5730696,-1.68511736,0.5,PGC32042
32044,,,,161.121567,-11.2078714,24.0,9.68862057,-0.495908022,0.360402673,PGC32044
32049,,,,161.151779,21.6662483,18.3823051,8.7373867,-4.07774878,0.5,PGC32049
32059,,,,161.164001,76.8093643,28.0,10.2417316,-0.485078901,0.5,PGC32059
32064,,,,161.181061,-23.4393997,54.600956,9.82913113,-0.748328388,0.4659277199999999,PGC32064
32081,,,,161.232834,76.6879425,31.1458092,9.28620243,-0.640973032,0.2959719,PGC32081
32091,,,,161.295349,-10.0647774,35.8096352,9.63983631,-0.70889765,0.403559804,PGC32091
32096,,,,161.320755,1.4677912,71.219696,9.31869507,-0.963669837,0.385941386,PGC32096
32100,,,,161.336014,-22.6616287,52.2396126,9.20421982,-0.568783879,0.259545982,PGC32100
32103,,,,161.343307,55.9603653,16.0,8.95076084,-0.0938103049999999,0.1999999879999999,PGC32103
32108,,,,161.363586,58.5932045,47.5334778,9.26889133,-0.6907526849999999,0.3038626309999999,PGC32108
32112,,,,161.394836,-24.283886,52.2396126,8.90853882,-0.550677776,0.1999999879999999,PGC32112
32121,,,,161.485336,77.1022339,30.5491867,8.85012054,-1.49622667,0.335171312,PGC32121
32134,,,,161.497467,34.9649048,31.1314831,9.762373920000002,-0.828603446,0.469688058,PGC32134
32153,,,,161.55246,1.81330252,16.3999996,9.4517231,-0.8690410259999999,0.3961068389999999,PGC32153
32154,,,,161.556381,-21.7994671,55.1823044,9.40220642,-0.28864336,0.2408880589999999,PGC32154
32162,,,,161.576324,-83.8453293,27.0644836,,,,PGC32162
32178,,,,161.645737,13.7507954,47.4000015,10.5667048,1.076419,0.1999999879999999,PGC32178
32180,,,,161.656616,56.8605118,73.0130463,9.69756317,-0.724471331,0.423278302,PGC32180
32183,,,,161.653473,63.2241516,22.6000004,10.1770401,0.2955586909999999,0.284992784,PGC32183
32184,,,,161.660431,-36.3532143,58.7489433,9.63041496,-0.1512804929999999,0.261551827,PGC32184
32185,,,,161.670334,-22.7501545,52.8201675,9.10218525,-0.7267968649999998,0.272566348,PGC32185
32189,,,,161.680359,-40.016037,68.2338104,10.6156435,0.681746542,0.233203784,PGC32189
32191,,,,161.68605,-25.2444096,50.4661369,10.1870766,-1.68530476,0.5,PGC32191
32192,,,,161.690414,11.8199234,10.7200003,10.6662378,-0.291635454,0.5,PGC32192
32194,,,,161.698059,-23.3277016,44.5861015,8.93000031,-0.270741165,0.1999999879999999,PGC32194
32201,,,,161.733475,46.7098885,36.3914909,9.039866450000002,-1.74879515,0.457896709,PGC32201
32205,,,,161.753265,-9.94129181,34.6417923,10.2723331,-1.32291067,0.5,PGC32205
32207,,,,161.76683,17.2736568,20.8999996,9.7676363,-0.0974547788999999,0.281091452,PGC32207
32216,,,,161.791626,72.8396683,45.1647377,11.2518806,-0.540023506,0.5,PGC32216
32224,,,,161.829987,-24.4380875,51.0505219,10.2269793,0.387021214,0.2751473489999999,PGC32224
32226,,,,161.842987,14.0693827,8.23999977,8.292267799999998,-2.07082486,0.4074014129999999,PGC32226
32248,,,,161.940536,56.0913658,21.2715816,8.60247707,-1.88413048,0.3727943599999999,PGC32248
32249,,,,161.926559,13.9856405,10.3999996,10.1114779,-3.09023857,0.5,PGC32249
32251,,,,161.92276,11.0771122,33.7000008,9.91715336,-0.3685116769999999,0.386811942,PGC32251
32256,,,,161.956665,12.5816383,11.3000002,10.6779251,-1.48130286,0.5,PGC32256
32257,,,,161.974762,10.8977938,41.0771446,8.924597739999998,-0.579174101,0.200567126,PGC32257
32259,,,,161.959732,33.7286797,25.9059887,8.38594246,-1.34204233,0.2492537049999999,PGC32259
32262,,,,161.977509,0.8125305769999999,70.631752,9.57945156,-0.1429097649999999,0.2479796559999999,PGC32262
32270,,,,162.015091,-20.8492508,56.9639359,11.1025429,0.396747351,0.5,PGC32270
32271,,,,162.018173,-31.533268,45.2999992,11.0095425,-0.0475074238999999,0.5,PGC32271
32272,,,,162.018936,-25.1587009,56.3638191,9.7901125,-1.83291721,0.5,PGC32272
32274,,,,162.023911,-20.7876453,56.9639359,9.14246178,-1.02315545,0.3555286819999999,PGC32274
32275,,,,162.027191,-21.1259403,58.7489433,9.08450508,-0.68904978,0.259672999,PGC32275
32287,,,,162.050705,28.6018047,26.1000004,9.96365452,-0.6688819529999999,0.48129651,PGC32287
32290,,,,162.06665,45.2057304,49.8885002,9.07821941,-1.10591972,0.36030218,PGC32290
32292,,,,162.070419,12.6293383,9.38000011,10.271245,-1.87375438,0.5,PGC32292
32293,,,,162.079147,0.840863883,69.4384384,10.364419,0.136201933,0.371741205,PGC32293
32296,,,,162.086151,-34.0905037,51.6416168,9.73002529,-1.12108278,0.476102203,PGC32296
32300,,,,162.097656,-25.161993,52.8201675,10.6474943,0.8285266759999999,0.2702193259999999,PGC32300
32302,,,,162.103394,34.7114029,25.7000008,9.64672375,-0.226090908,0.2829273339999999,PGC32302
32306,,,,162.116364,12.5331631,21.3999996,9.76503944,-0.0935065298999999,0.27953884,PGC32306
32311,,,,162.12262,-21.6347313,54.0007668,9.827069280000002,-0.230186746,0.3280121679999999,PGC32311
32314,,,,162.12413,72.42505649999998,43.4110146,10.1248188,0.00239097746,0.344475776,PGC32314
32333,,,,162.205215,-80.2368927,25.9059887,8.81754971,-1.79982245,0.4089990849999999,PGC32333
32335,,,,162.209885,-19.68606,59.9239311,9.70658112,-0.6043987269999999,0.393509418,PGC32335
32339,,,,162.220779,-46.0349693,16.0694256,,,,PGC32339
32347,,,,162.235046,14.2195168,47.4000015,9.75525761,-0.137728661,0.287743032,PGC32347
32351,,,,162.256348,-0.640418708,26.4850216,9.12571526,-0.995417774,0.3441461619999999,PGC32351
32356,,,,162.271042,52.3354988,36.0,8.59750462,-0.2676154379999999,0.1999999879999999,PGC32356
32361,,,,162.273254,-29.3752594,60.5062561,9.15479374,-0.168336034,0.1999999879999999,PGC32361
32362,,,,162.278015,-41.5542717,65.8566589,10.5113153,-0.936110497,0.5,PGC32362
32364,,,,162.28154,6.91733694,16.6700001,8.91209793,-1.90774775,0.466964066,PGC32364
32368,,,,162.301804,27.9258003,26.1000004,8.98431301,-1.34196091,0.3975717719999999,PGC32368
32369,,,,162.306976,-31.3048611,19.0499992,9.26200771,-0.805714965,0.330638498,PGC32369
32373,,,,162.319687,-19.6369591,58.7489433,10.7772484,0.406347781,0.409494609,PGC32373
32390,,,,162.354462,32.7727547,25.9059887,8.79817581,-0.6975141169999999,0.1999999879999999,PGC32390
32405,,,,162.403992,65.5312729,10.0,8.09345818,-1.90255463,0.3127866089999999,PGC32405
32406,,,,162.401108,-39.9610558,68.8335266,10.3814678,-0.3114598989999999,0.498291641,PGC32406
32417,,,,162.439285,-39.853878,68.8335266,,,,PGC32417
32424,,,,162.458801,32.9828339,25.7000008,9.64318085,0.264010191,0.1999999879999999,PGC32424
32434,,,,162.479477,32.9908218,25.7000008,9.75176716,0.422902942,0.1999999879999999,PGC32434
32435,,,,162.503342,-19.2622433,57.5439606,9.50015831,-0.492308974,0.3119127749999999,PGC32435
32437,,,,162.495575,31.9095116,25.3279591,8.58809662,-1.27808797,0.2813510599999999,PGC32437
32451,,,,162.513031,-35.6623573,56.3638191,10.0555153,-0.155821666,0.367347509,PGC32451
32463,,,,162.556183,-1.29017115,65.8566589,10.0508823,-0.0857967287,0.3481107949999999,PGC32463
32464,,,,162.564682,32.7681847,26.4850216,8.674047469999998,-0.966890574,0.1999999879999999,PGC32464
32466,,,,162.57486,-12.1087427,65.8566589,10.9700127,0.151328176,0.5,PGC32466
32473,,,,162.589844,-38.85326,66.4660492,10.3553543,-0.2730560899999999,0.480140716,PGC32473
32474,,,,162.606415,17.5642452,17.7991829,8.41945076,-1.9846257,0.3504964709999999,PGC32474
32479,,,,162.608704,-12.8451052,65.2830276,11.2355232,-0.2745735939999999,0.5,PGC32479
32485,,,,162.631287,20.3335953,67.639473,10.2889452,-1.13148022,0.5,PGC32485
32486,,,,162.626282,19.6441174,20.8999996,8.29060268,-1.14978123,0.1999999879999999,PGC32486
32495,,,,162.66597,65.7272034,52.8201675,10.3680124,0.105282888,0.3807736039999999,PGC32495
32499,,,,162.689514,28.4690723,22.4284897,9.69856834,-2.1756382,0.5,PGC32499
32508,,,,162.722092,13.4121609,11.3000002,10.0777044,-2.3793745,0.5,PGC32508
32512,,,,162.762512,65.7815552,55.4599991,10.2660913,-1.32741022,0.5,PGC32512
32514,,,,162.740219,-12.4484558,63.4745903,10.6533403,-0.423658878,0.5,PGC32514
32515,,,,162.74292,-23.658884,56.3638191,10.268693,0.4645923379999999,0.266749084,PGC32515
32517,,,,162.743469,-2.15034699,64.6844788,10.3178291,0.800584674,0.203363955,PGC32517
32527,,,,162.79483,20.1703453,62.2873993,10.416049,-0.0047560692799999,0.422945261,PGC32527
32529,,,,162.809723,5.84004545,17.0,9.85090637,-0.00444709836,0.2787829339999999,PGC32529
32532,,,,162.816055,27.8487473,21.7999992,9.22790813,-1.7003473,0.5,PGC32532
32533,,,,162.817581,27.9750385,25.2000008,10.6670103,-0.793098509,0.5,PGC32533
32534,,,,162.822159,-12.4024029,61.71632,,,,PGC32534
32535,,,,162.823853,13.9459944,47.4000015,10.3019733,-0.3020587559999999,0.4733267429999999,PGC32535
32536,,,,162.825226,44.5718346,28.8137627,9.94343472,-1.33611774,0.5,PGC32536
32540,,,,162.833054,14.0234289,47.4000015,9.66453075,-0.2897114459999999,0.302544653,PGC32540
32542,,,,162.837509,-34.4305725,12.0392599,9.13441372,-1.98786259,0.5,PGC32542
32543,,,,162.836411,32.7663803,16.2000008,9.05466366,-0.850546896,0.2906756099999999,PGC32543
32546,,,,162.839645,-23.1774368,52.2396126,9.3506012,-1.00798368,0.406194329,PGC32546
32548,,,,162.846313,-10.1334944,36.5999985,9.16249466,-0.903794408,0.330278397,PGC32548
32549,,,,162.849777,28.1120205,20.1186962,9.54347992,-2.00273204,0.5,PGC32549
32550,,,,162.850266,-19.8907909,23.1000004,9.57136154,-0.567854822,0.3487590549999999,PGC32550
32554,,,,162.846085,-35.6914368,65.2529984,10.3876047,-1.16323328,0.5,PGC32554
32564,,,,162.880905,55.3909683,45.1856155,9.85590649,-0.126508594,0.3094396289999999,PGC32564
32565,,,,162.890381,-35.4752769,68.9287415,10.2862091,-0.441894561,0.440430015,PGC32565
32570,,,,162.896286,4.58318806,17.0,8.38127899,-1.21463549,0.220034152,PGC32570
32579,,,,162.927399,43.7125587,51.0505219,10.7370844,-0.0575609951999999,0.5,PGC32579
32584,,,,162.943314,32.9003105,26.1000004,10.1094742,0.218284383,0.2873129549999999,PGC32584
32588,,,,162.951233,43.7641602,51.0505219,9.05653763,-0.704258323,0.256738991,PGC32588
32595,,,,162.991791,3.79205751,52.8201675,10.4329023,0.472968251,0.303933412,PGC32595
32596,,,,163.001038,3.83590317,52.2396126,9.479358670000002,-1.23964977,0.5,PGC32596
32604,,,,163.011765,55.6011314,21.2715816,8.97465801,-1.62134457,0.403012633,PGC32604
32605,,,,163.016068,10.1482849,33.7000008,10.2995024,-0.151489064,0.431139857,PGC32605
32610,,,,163.017456,71.7730255,21.8474255,9.5249567,-1.36285222,0.4868903159999999,PGC32610
32614,,,,163.047516,32.9504242,25.7000008,10.1978941,0.131259352,0.3303652409999999,PGC32614
32625,,,,163.066956,-32.6709938,24.2549267,10.0221233,-0.624798536,0.4853313269999999,PGC32625
32643,,,,163.129333,36.6191521,14.0,9.66184807,-0.0978139788,0.2564789949999999,PGC32643
32645,,,,163.13266,19.7922859,17.7991829,8.576708789999998,-0.955577195,0.206506863,PGC32645
32648,,,,163.148911,22.9341431,26.1000004,10.0786076,0.3825885059999999,0.242045656,PGC32648
32649,,,,163.171249,67.9888916,22.8999996,8.70061111,-1.17353487,0.283244312,PGC32649
32652,,,,163.159821,34.4829979,25.7000008,9.220334050000002,-1.21671975,0.427350879,PGC32652
32660,,,,163.200195,-45.6774025,48.5299988,10.022727,-0.0330532528,0.32764262,PGC32660
32661,,,,163.246368,7.62033892,49.2946815,8.90925121,-0.5534244179999999,0.1999999879999999,PGC32661
32666,,,,163.222946,-32.926857,43.2000008,10.9087448,0.0068762358299999,0.5,PGC32666
32671,,,,163.250351,17.5744209,20.8999996,8.99377632,-0.955070078,0.301230371,PGC32671
32673,,,,163.274811,-40.3290176,67.639473,10.9332314,-1.24253547,0.5,PGC32673
32674,,,,163.326584,65.7026291,51.0505219,9.110478400000002,-1.36175561,0.436932325,PGC32674
32678,,,,163.285187,50.2847099,23.0,8.36309624,-1.36356878,0.1999999879999999,PGC32678
32679,,,,163.283768,33.9103584,25.7000008,9.21755981,-0.321010232,0.2078261379999999,PGC32679
32681,,,,163.302185,-7.42868042,51.0499992,9.98903656,-0.4108537139999999,0.41729337,PGC32681
32685,,,,163.318832,-22.3188992,57.5439606,10.3685188,-0.6625111099999998,0.5,PGC32685
32687,,,,163.328796,2.62683058,15.4952946,,,,PGC32687
32694,,,,163.349899,16.772419,20.8999996,9.23794937,-0.502800703,0.252155513,PGC32694
32700,,,,163.373688,16.7860126,20.8999996,8.181805609999998,-0.980753601,0.1999999879999999,PGC32700
32703,,,,163.38884,-29.3937206,47.5334778,10.079318,0.268535942,0.268306494,PGC32703
32706,,,,163.410065,34.0332336,29.3900108,9.05218887,-1.366732,0.354473919,PGC32706
32707,,,,163.418671,-21.7927341,55.7956238,10.1683474,0.626419365,0.208532736,PGC32707
32708,,,,163.427795,9.72780228,14.0,8.11896038,-1.90458083,0.3196004029999999,PGC32708
32714,,,,163.45639,57.1187019,38.7299995,9.44562531,-0.396209925,0.275589764,PGC32714
32719,,,,163.478531,73.69036099999998,20.2000008,9.70542049,-0.4462277889999999,0.3519415559999999,PGC32719
32724,,,,163.494843,-16.1194801,62.2873993,9.28009796,-0.259867102,0.208119512,PGC32724
32725,,,,163.494781,-22.4434891,55.7699013,9.43025017,-0.7609568239999999,0.362128854,PGC32725
32730,,,,163.513763,-16.0277214,59.9239311,10.4766493,0.516137481,0.304074526,PGC32730
32736,,,,163.532745,-33.1195946,46.3447304,10.842412,-0.5449393989999999,0.5,PGC32736
32746,,,,163.569656,-39.6720543,69.4384384,9.88667393,0.618306875,0.1999999879999999,PGC32746
32752,,,,163.587585,-18.1982937,58.7489433,9.19255161,-0.4801200629999999,0.236834824,PGC32752
32754,,,,163.587204,27.2399044,26.1000004,9.59515858,-0.316035658,0.292115033,PGC32754
32756,,,,163.591507,-17.4405594,64.091423,9.92548752,-0.528085828,0.431842804,PGC32756
32763,,,,163.623016,17.3439827,20.8999996,9.52560043,-0.846368313,0.409781337,PGC32763
32767,,,,163.629501,17.2847309,20.8999996,9.37315559,-0.5212450619999999,0.288081855,PGC32767
32772,,,,163.648758,56.9901047,27.0,9.38015556,-0.0474795959999999,0.1999999879999999,PGC32772
32774,,,,163.664169,54.3051147,24.0,9.74504185,0.152901918,0.219221428,PGC32774
32777,,,,163.663788,-18.2443466,62.8926926,9.57301331,-0.4179006519999999,0.311530203,PGC32777
32778,,,,163.667252,-21.0667133,52.8201675,10.6125994,0.4385385219999999,0.3577023449999999,PGC32778
32782,,,,163.684525,-17.0420036,60.5062561,10.4312096,0.450060815,0.3091285529999999,PGC32782
32787,,,,163.70253,17.6211739,20.7000008,9.82736397,-1.59161389,0.5,PGC32787
32800,,,,163.759674,49.7261734,23.0,8.624152179999998,-0.939552426,0.1999999879999999,PGC32800
32812,,,,163.802597,5.8625617,51.0505219,9.43257809,-0.88395226,0.3949823679999999,PGC32812
32813,,,,163.805725,-26.14077,60.089695,10.4916525,0.114451371,0.3433333639999999,PGC32813
32815,,,,163.823853,-85.59247589999998,62.2873993,10.339716,0.2407663019999999,0.338514566,PGC32815
32821,,,,163.831116,-30.4697456,41.6899986,9.40182209,-0.383232713,0.2623284459999999,PGC32821
32832,,,,163.893585,-48.2467918,64.091423,10.2776356,-0.0923436135,0.409247458,PGC32832
32850,,,,163.980225,36.8615227,97.0957565,11.0320511,-0.249388084,0.5,PGC32850
32854,,,,164.006165,57.1169777,27.0,10.1532965,-1.55505896,0.5,PGC32854
32866,,,,164.056519,-24.3002949,55.7699013,9.05801487,-0.8318321109999999,0.2869917149999999,PGC32866
32868,,,,164.054062,-20.8527946,50.4661369,9.3160429,-0.3574660419999999,0.237020835,PGC32868
